time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593952255828;0.0;0.0;179351552;42.6;814307.93
1593952257235;0.0;14.8;179351552;42.7;986852.58
1593952258652;10.175;31.3;170729472;42.6;3999979.2
1593952260367;15.225;39.0;179851264;42.9;38871.09
