timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;0;0.0;0.0;179.35;42.6;0.81
1407;0;0.0;14.8;179.35;42.7;0.99
2824;3;10.18;31.3;170.73;42.6;4.0
4539;10;15.22;39.0;179.85;42.9;0.04
