time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593952268465;0.0;0.0;179851264;42.7;635908.07
1593952269875;0.0;15.9;179851264;42.8;696234.92
1593952271293;9.075;29.5;170283008;42.7;0.0
1593952273012;11.125;39.1;175681536;42.8;0.0
