time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593929131454;31.35;73.0;231587840;50.7;9476805.43
1593929133519;33.525;75.7;231305216;50.8;906275.21
1593929135695;32.675;75.0;233508864;51.0;537599.57
1593929137729;35.775;77.6;235290624;51.1;20216160.48
1593929139882;33.15;76.1;236605440;51.2;375440.97
1593929141947;31.425;75.6;236908544;51.4;853095.54
1593929143954;36.525;75.6;238800896;51.5;3037615.22
1593929146020;30.275;68.7;239861760;51.6;708692.69
1593929148170;34.325;75.5;230989824;51.1;8281281.57
1593929150300;33.825;78.2;230010880;51.0;626389.9
1593929152440;33.925;73.1;232132608;51.1;585593.27
1593929154537;33.15;76.1;232427520;51.3;14775105.39
1593929156683;31.375;72.9;232374272;51.3;6701165.48
1593929158790;33.7;73.5;235241472;51.4;12201907.21
1593929160810;32.75;71.7;236175360;51.6;8254888.57
1593929162855;32.45;70.3;237027328;51.6;767320.72
1593929164940;33.275;74.4;238600192;51.7;1031019.84
1593929167072;35.4;72.8;231411712;51.8;4803173.52
1593929169345;33.45;70.6;231624704;51.7;6313881.31
1593929171310;35.125;67.7;232517632;51.9;21971538.76
1593929173315;32.8;73.1;232755200;51.8;532395.08
1593929175382;34.025;80.0;233705472;51.8;10576402.63
1593929177478;35.45;73.2;234852352;51.9;12875089.33
1593929179699;27.275;73.8;235917312;52.0;7284561.37
1593929181854;35.875;76.4;237633536;52.0;21349330.11
1593929184027;27.875;70.3;238325760;52.0;783316.24
1593929186165;36.7;72.8;232550400;52.1;12800639.39
1593929188328;32.225;75.5;233373696;52.1;3003527.95
1593929190632;29.225;71.2;233713664;52.2;912446.78
1593929192680;33.575;77.1;236191744;52.4;571131.11
1593929194724;33.025;75.3;236781568;52.7;9218608.48
1593929196664;30.65;77.0;237592576;52.8;569502.72
1593929199054;34.475;73.4;238690304;52.9;24137920.77
1593929201170;36.3;78.0;231477248;52.7;7314933.58
1593929203356;33.375;72.4;230764544;52.8;528123.16
1593929205431;33.65;74.3;232480768;52.9;9592456.02
1593929207487;32.05;74.9;232816640;52.9;520005.68
1593929209568;29.3;75.2;233922560;53.1;8948910.43
1593929211679;35.0;69.4;235433984;53.2;838861.86
1593929213812;38.425;74.0;236535808;53.2;11012189.2
1593929216013;32.625;73.2;237641728;53.3;17741756.84
1593929218098;32.65;68.4;239951872;53.3;863144.56
1593929220279;40.1;72.3;232046592;53.5;1064615.84
1593929222490;33.625;72.4;232427520;53.5;13872937.71
1593929224527;30.4;70.8;233725952;53.4;849441.21
1593929226762;32.875;72.8;234119168;53.5;966670.11
1593929228949;36.775;73.2;235769856;53.6;811026.49
1593929231212;34.15;73.2;236793856;53.7;6271171.69
1593929233334;34.0;73.1;237895680;53.6;667381.58
1593929235427;35.25;68.2;239321088;53.9;15604287.85
1593929237538;33.525;71.3;234815488;53.9;8641853.72
1593929239682;37.775;71.9;236191744;54.0;703993.37
1593929241788;33.9;73.3;236408832;54.1;6074104.33
1593929244269;29.55;66.6;236228608;54.3;843230.85
1593929246312;34.625;70.9;234885120;54.3;28232991.62
1593929248387;33.65;70.2;237756416;54.4;1007099.16
1593929250435;33.975;69.5;239194112;54.5;1164115.75
1593929252694;32.4;69.0;240390144;54.6;1048861.34
1593929254942;36.45;70.2;231321600;54.4;528258.59
1593929257170;36.1;70.0;231649280;54.5;22086657.13
1593929259265;33.2;66.9;232337408;54.6;658238.02
1593929261688;34.2;69.1;234250240;54.7;850760.41
1593929263859;36.875;73.0;234897408;54.9;16893623.14
1593929266048;36.425;73.5;236638208;54.8;4501316.55
1593929268307;35.85;73.0;237293568;55.0;10381287.95
1593929270454;37.575;71.9;238641152;55.1;578136.86
1593929273008;30.65;67.8;232300544;55.0;6592251.68
1593929275273;33.625;70.2;232468480;55.1;1101902.29
1593929277319;38.75;69.7;233893888;55.2;10688174.69
1593929279371;29.775;70.4;233598976;55.3;1744872.97
1593929281557;35.55;75.4;235429888;55.5;2496947.22
1593929283847;33.725;74.3;236384256;55.8;637942.75
1593929286086;31.775;66.9;240017408;55.8;5192365.98
1593929288208;36.225;71.3;240349184;55.7;22153872.71
1593929290495;32.875;67.7;232148992;55.8;524303.0
1593929292667;37.775;72.4;233443328;56.0;8124722.14
1593929294841;34.7;70.2;234606592;56.0;330449.47
1593929297005;30.75;68.1;234737664;56.1;3045006.47
1593929299109;37.125;69.7;236703744;56.1;21449256.82
1593929301324;32.75;73.6;238518272;56.2;478594.99
1593929303450;35.85;71.1;239779840;56.2;1318291.25
1593929305547;33.775;72.8;241135616;56.4;6269770.56
1593929308201;32.05;66.9;245395456;56.5;2230237.85
1593929310406;35.475;69.0;236847104;56.5;24499189.41
1593929312638;35.325;71.3;237473792;56.4;6797746.28
1593929314788;34.425;70.7;237588480;56.5;1237837.38
1593929316965;34.525;64.9;237744128;56.7;3485660.27
1593929319120;32.05;68.3;238850048;56.6;450312.46
1593929321259;37.225;71.3;240386048;56.7;19551883.88
1593929323362;38.625;69.9;241577984;56.9;564951.23
1593929325509;36.775;72.1;231120896;56.8;7712533.17
1593929327704;41.425;69.8;233160704;56.8;19207510.85
1593929329824;33.825;70.3;233451520;56.8;904845.43
1593929331909;38.725;71.9;233873408;57.0;18630254.99
1593929334005;32.775;66.5;232706048;57.1;981625.53
1593929336212;36.7;73.5;236064768;57.1;997295.72
1593929338309;37.675;74.9;236052480;57.3;23349258.32
1593929340396;31.35;74.2;238653440;57.3;2967748.83
1593929342443;34.55;82.0;243707904;57.4;10464174.58
1593929344669;33.1;70.4;249737216;57.6;482961.63
1593929347052;33.0;68.6;254570496;57.6;5696773.47
1593929349295;36.025;70.6;260304896;57.8;18815993.63
1593929351426;33.75;68.1;264876032;57.9;981788.61
1593929353582;38.95;71.7;242233344;57.7;15630846.1
1593929355713;36.575;73.0;244019200;57.8;25562025.51
1593929357842;34.55;71.7;243208192;57.9;1142053.53
1593929359960;36.775;69.8;244928512;58.0;1084626.2
1593929362031;34.45;71.3;245899264;58.1;5161854.03
1593929364266;33.925;64.9;246910976;58.1;2720115.35
1593929366389;37.325;70.0;248082432;58.2;26134852.19
1593929368632;31.075;69.8;249090048;58.2;12611616.63
1593929370809;35.425;68.9;251338752;58.4;1091379.54
1593929372954;37.575;73.3;252755968;58.5;4356500.63
1593929375166;37.525;69.8;243245056;58.4;388190.92
1593929377201;36.15;68.5;243433472;58.5;10877588.27
1593929379324;32.725;68.9;242728960;58.5;270220.29
1593929381434;35.75;73.7;243453952;58.6;11208601.12
1593929383673;36.375;71.9;244760576;58.7;21386206.44
1593929385951;32.0;69.2;244854784;58.6;646986.26
1593929388072;38.05;69.7;245547008;58.8;19489852.6
1593929390318;36.1;70.9;247959552;58.9;646725.77
1593929392646;34.4;68.1;248782848;59.0;645661.56
1593929394821;33.625;69.9;249925632;59.2;13733040.11
1593929396901;33.825;69.9;250937344;59.2;2484820.86
1593929399075;33.275;68.4;256159744;59.4;17008225.31
1593929401247;35.425;68.3;261570560;59.6;615543.41
1593929403482;36.2;72.3;267132928;59.6;9142618.52
1593929405641;37.325;73.3;271650816;59.7;8272327.12
1593929407823;33.2;70.4;277422080;59.8;294720.08
1593929409961;33.775;72.8;281423872;60.0;755868.01
1593929412153;33.025;65.7;287346688;60.2;18988984.89
1593929414251;33.2;69.4;293920768;60.3;13172377.2
1593929416360;32.6;72.1;299139072;60.5;955753.18
1593929418510;36.425;73.2;304328704;60.7;634662.12
1593929420901;32.025;64.3;310317056;60.8;749295.03
1593929423061;38.4;70.1;316002304;61.0;20466722.19
1593929425235;30.925;66.7;320679936;61.1;3579772.9
1593929427522;37.575;75.5;326856704;60.8;9286481.81
1593929429875;39.5;72.8;265379840;60.1;782615.97
1593929431934;33.725;68.1;265482240;59.9;11319496.02
1593929433959;35.775;72.3;265740288;60.1;20305767.57
1593929436238;33.8;69.8;267272192;60.2;813360.43
1593929438414;38.75;73.5;267792384;60.3;8520574.13
1593929440618;35.1;70.7;269205504;60.4;5121809.84
1593929443027;30.025;66.4;270159872;60.5;1768429.43
1593929445198;36.15;78.7;271572992;60.9;29041912.99
1593929447207;31.8;83.5;272429056;61.2;2298423.0
1593929449429;33.45;68.0;273526784;61.3;6144538.63
1593929451486;36.65;72.5;273305600;61.4;13384455.49
1593929453614;29.0;68.1;275247104;61.5;4671450.65
1593929455875;34.025;68.9;276815872;61.6;1244702.42
1593929458063;34.65;71.0;277852160;61.7;1590016.51
1593929460193;33.925;71.9;279072768;61.8;5490639.4
1593929462320;34.75;71.2;281636864;61.8;2407614.48
1593929464342;33.725;64.9;286326784;61.9;1414295.78
1593929466327;34.825;70.1;292425728;62.1;13034465.16
1593929468542;38.05;74.6;263372800;61.8;1125936.42
1593929470917;33.725;66.5;264167424;61.8;806481.45
1593929473070;35.125;73.6;266432512;61.9;21075046.65
1593929475211;31.575;64.2;266526720;62.0;662320.96
1593929477294;38.525;72.9;266534912;62.1;10937239.28
1593929479316;36.625;70.6;267497472;62.2;1422473.04
1593929481705;32.85;67.1;268476416;62.2;1038878.85
1593929483833;34.5;70.2;269361152;62.4;8732532.07
1593929486093;34.2;71.5;270442496;62.4;889483.74
1593929488702;30.525;66.1;271474688;62.5;16973738.64
1593929490746;35.5;71.9;272470016;62.5;10150214.6
1593929492995;36.975;72.5;273334272;62.6;1271118.16
1593929495236;36.55;68.1;274587648;62.7;1388850.59
1593929497433;33.525;69.6;275619840;62.8;7061936.97
1593929499516;36.1;67.9;276713472;62.8;10238949.3
1593929501769;34.2;70.9;278769664;62.9;16739680.54
1593929503982;34.325;68.3;283639808;63.1;8805872.78
1593929506099;33.45;83.1;289132544;63.6;768869.92
1593929508004;33.4;80.9;294154240;58.9;2833064.89
1593929510625;32.025;71.7;299577344;59.0;10924196.04
1593929512601;33.675;65.1;304746496;59.1;21508911.67
1593929514766;34.05;70.1;311009280;59.3;1068305.01
1593929516983;36.45;71.7;316391424;59.5;613923.53
1593929518977;38.675;69.3;321458176;59.7;4646185.38
1593929521322;34.5;69.8;326651904;59.8;1400813.65
1593929523576;36.1;69.4;331907072;60.0;18865232.38
1593929525778;35.1;69.9;336805888;60.2;865767.85
1593929527960;36.8;67.5;342220800;60.4;4579988.43
1593929530104;35.95;70.6;347574272;60.6;2325568.24
1593929532146;34.15;68.6;352276480;60.7;1360796.05
1593929534382;37.95;70.8;357945344;61.0;20804857.11
1593929536642;33.5;69.2;362422272;61.1;6160119.4
1593929538629;33.2;70.0;367108096;61.3;773938.91
1593929540924;33.225;65.9;372510720;61.5;20717350.62
1593929543155;26.575;66.4;376631296;61.5;5257193.77
1593929545366;38.025;70.2;294203392;60.6;1322252.31
1593929547413;37.425;71.1;293490688;60.8;619499.62
1593929549397;36.2;72.3;295190528;60.8;1465348.42
1593929551409;33.6;71.3;295272448;61.1;17255159.35
1593929553425;31.2;71.3;295333888;61.2;875518.6
1593929555575;30.975;71.1;295391232;61.2;1092027.81
1593929557675;36.575;71.3;295485440;61.4;16838112.39
1593929559954;32.875;65.6;294641664;61.5;5435589.08
1593929562116;35.25;72.1;296198144;61.6;13361201.94
1593929564354;37.6;70.4;246366208;61.2;642397.02
1593929566394;33.85;67.6;247107584;61.2;11440349.25
1593929568623;33.9;72.2;247746560;61.3;17400778.39
1593929570809;33.05;63.8;247840768;61.3;1904657.11
1593929573043;36.2;71.8;247259136;61.5;6502037.84
1593929575135;39.175;72.2;248545280;61.6;980916.45
1593929577280;34.3;71.7;250052608;61.7;1036186.37
1593929579405;38.775;76.0;251326464;61.8;17881735.15
1593929581615;33.1;70.2;252329984;61.9;6875444.51
1593929583887;35.7;70.3;253657088;62.0;812266.18
1593929586093;34.925;70.2;259231744;62.2;910489.81
1593929588226;34.85;67.7;264138752;62.2;1426464.61
1593929590460;34.1;69.0;270180352;62.6;5614936.59
1593929592902;31.075;64.1;275963904;62.7;517270.78
1593929595165;36.55;70.8;282152960;63.0;920672.3
1593929597297;37.675;70.8;287866880;63.3;24095878.26
1593929600016;28.725;67.7;293560320;63.2;914026.41
1593929602347;37.075;72.9;299208704;63.2;25852393.09
1593929604550;30.85;66.5;304402432;63.3;11619788.17
1593929606734;33.375;66.9;310312960;63.5;856513.93
1593929608844;33.525;67.4;315650048;63.7;4514312.14
1593929610820;34.45;70.4;320598016;63.6;507881.45
1593929613088;39.325;72.3;265953280;63.2;18269574.91
1593929615074;31.1;66.5;266190848;63.2;1045700.64
1593929617253;35.0;69.9;266960896;63.4;2200383.97
1593929619205;36.075;70.0;267444224;63.6;20435908.14
1593929621475;29.975;69.8;266756096;63.6;1302998.2
1593929623412;35.9;70.7;267878400;63.8;13596225.64
1593929625566;35.95;70.9;269049856;63.9;2634792.29
1593929627704;30.475;66.7;270262272;64.0;10084574.7
1593929629822;37.875;71.2;272027648;64.1;7324169.81
1593929631981;34.6;68.2;273039360;64.2;1026894.23
1593929634199;36.625;70.9;274632704;64.4;25217019.36
1593929636419;32.05;63.8;275968000;64.4;901976.68
1593929638599;36.425;70.8;277241856;64.4;12929847.32
1593929640891;39.725;77.4;256733184;64.3;10043887.16
1593929642996;30.925;66.6;256909312;64.2;6978288.47
1593929645177;34.65;72.7;257953792;64.3;1237764.42
1593929647391;36.7;69.1;258715648;64.5;21703217.18
1593929649505;31.975;67.7;259854336;64.5;1342624.9
1593929651607;38.05;72.6;259915776;64.6;364426.4
1593929653933;33.55;65.6;260558848;64.7;4132060.8
1593929656182;32.65;71.4;261349376;64.8;684378.4
1593929658344;34.6;72.0;263061504;64.9;31097639.87
1593929660456;27.775;69.4;263843840;65.0;1590525.39
1593929662683;35.85;73.8;265232384;65.2;896466.13
1593929664975;36.575;71.8;266137600;65.3;3659024.07
1593929667274;34.35;67.2;267534336;65.3;3812766.12
1593929669501;34.85;71.0;272666624;65.4;845652.54
1593929672163;31.0;66.4;278573056;65.6;643092.51
1593929674377;35.625;70.6;284037120;65.7;762456.83
1593929676515;31.025;67.4;289198080;65.8;6928619.62
1593929678938;31.925;68.8;294641664;66.0;784007.95
1593929681130;37.225;73.5;300539904;66.2;19451430.36
1593929683410;32.025;65.9;306114560;66.3;868767.69
1593929685587;37.4;73.1;311996416;66.4;4385147.01
1593929688186;33.425;68.1;317767680;66.5;9332250.81
1593929690500;34.45;70.8;270716928;66.0;5081574.94
1593929692669;37.075;72.4;273936384;66.2;15359442.82
1593929694704;32.1;69.5;273985536;66.3;10419748.73
1593929696904;36.7;72.4;274583552;66.4;671080.17
1593929698971;36.375;68.6;274628608;66.6;4157721.62
1593929700875;32.575;69.4;274710528;66.7;397005.08
1593929703028;36.225;72.5;275083264;66.8;24077265.22
1593929705168;35.775;71.8;275214336;66.8;9774862.52
1593929707450;36.975;71.3;275488768;66.7;6803913.36
1593929709655;35.65;73.1;276004864;66.8;4225163.61
1593929711780;32.9;70.4;277082112;66.9;360553.07
1593929713913;30.125;71.4;278147072;67.0;22033799.04
1593929716137;31.325;67.8;278876160;67.0;7239769.66
1593929718344;42.375;74.9;258469888;66.9;1055278.07
1593929720781;35.25;63.9;258883584;67.0;995981.0
1593929723055;36.65;71.5;258433024;67.0;12723524.02
1593929725267;37.425;73.6;258732032;67.2;10357441.68
1593929727560;30.775;63.7;259186688;67.2;599409.62
1593929729688;37.125;72.2;259633152;67.3;5849879.45
1593929731897;37.85;73.5;259817472;67.5;2261386.41
1593929734203;30.45;63.1;260456448;67.6;7975082.67
1593929736372;36.15;71.1;261545984;67.7;9811803.44
1593929738510;28.65;65.9;262438912;67.8;5686831.91
1593929740762;35.6;73.0;262328320;67.9;17997844.36
1593929743038;36.475;67.8;249081856;67.9;532281.99
1593929745227;39.275;72.4;250306560;67.9;1188105.16
1593929747534;37.425;72.0;250572800;68.1;16474628.17
1593929749634;37.225;69.1;251846656;68.1;4328776.8
1593929751822;38.375;75.7;251916288;68.0;894471.52
1593929753957;35.6;71.3;252178432;68.2;22374246.37
1593929756146;30.7;64.8;252649472;68.2;7398710.85
1593929758453;37.075;71.3;253231104;68.3;23112457.66
1593929760612;27.175;65.9;254832640;68.4;11035924.47
1593929762697;33.025;67.2;255680512;68.6;5538167.17
1593929765057;32.95;72.2;258342912;68.7;19146746.7
1593929767233;31.65;71.1;263401472;68.7;623319.92
1593929769380;35.7;69.2;269287424;69.1;6889211.79
1593929771512;36.4;73.1;274673664;69.2;1183961.24
1593929773630;36.95;71.1;278933504;69.2;555104.31
1593929775993;38.075;70.8;254521344;69.1;14685467.83
1593929778170;34.725;70.3;255062016;69.2;1232174.78
1593929780332;35.6;69.0;256466944;69.3;10295219.3
1593929782647;35.475;73.5;256491520;69.4;1087634.0
1593929784683;32.9;68.2;256630784;69.5;10794467.04
1593929786891;37.225;74.6;259637248;69.6;9358847.36
1593929789148;32.4;72.8;259825664;69.6;997251.34
1593929791328;33.275;67.5;260829184;69.8;5440933.22
1593929793535;37.325;71.3;244703232;69.6;7550984.89
1593929795655;34.625;70.3;244920320;69.6;1164105.61
1593929797735;35.725;68.2;245116928;69.9;855578.2
1593929799922;32.15;70.3;245309440;69.9;891203.06
1593929802160;31.25;71.6;243937280;69.9;11483365.87
1593929804301;37.95;73.9;246423552;70.0;19862172.02
1593929806417;31.125;65.3;247406592;70.1;1157173.71
1593929808447;36.9;70.8;249245696;70.2;2139661.8
1593929810711;38.125;71.4;242057216;70.2;2989374.29
1593929812968;33.15;64.6;242458624;70.2;9863317.78
1593929815072;33.15;68.2;242810880;70.4;22171701.49
1593929817160;32.65;67.8;244232192;70.3;1096468.65
1593929819439;34.65;69.3;245334016;70.5;9668531.46
1593929821573;33.575;75.2;245428224;69.9;20943473.37
1593929823622;31.875;64.8;246505472;70.0;4470593.98
1593929825792;34.175;67.4;247234560;70.1;11429585.58
1593929827891;37.875;74.1;245317632;70.2;12835398.2
1593929830388;31.875;66.5;245710848;70.2;630579.82
1593929832488;35.075;69.2;245764096;70.4;903681.12
1593929834581;35.075;68.0;245764096;70.5;17629527.99
1593929836766;36.625;72.4;245764096;70.5;977165.73
1593929839087;33.725;71.3;245850112;70.6;16530246.38
1593929841418;33.225;71.6;245891072;70.7;733001.92
1593929843774;35.25;69.0;246550528;70.8;785781.55
1593929845974;34.4;67.8;250343424;71.1;855108.76
1593929848568;35.075;68.2;255303680;71.1;921809.98
1593929850836;36.725;71.5;248254464;71.2;9738047.63
1593929853104;32.925;71.2;248430592;71.2;1015162.05
1593929855370;37.75;71.4;249208832;71.4;5174835.26
1593929858010;35.225;70.9;249290752;71.4;1735784.26
1593929860265;37.85;72.0;249446400;71.4;622223.64
1593929862448;35.175;67.7;249487360;71.7;25608158.35
1593929864654;29.8;64.5;249548800;71.7;826324.7
1593929866864;33.45;70.2;250142720;71.9;1315220.14
1593929869125;35.775;70.7;251604992;72.1;5797137.46
1593929871852;32.3;66.8;244948992;72.1;5538241.93
1593929874064;33.525;69.2;245157888;72.2;710574.43
1593929876537;34.125;70.2;246280192;72.2;433877.8
1593929878769;38.45;71.6;246259712;72.3;12847657.86
1593929880845;31.075;69.7;246272000;72.3;723794.07
1593929883187;36.325;70.0;247566336;72.3;8986404.96
1593929885292;37.6;70.4;247754752;72.4;6164841.36
1593929887878;34.525;70.9;248590336;72.4;5451953.74
1593929890035;37.6;71.9;251371520;72.4;23171028.22
1593929892334;32.825;69.4;253648896;72.5;7298430.88
1593929894576;34.775;72.6;246804480;72.5;536627.3
1593929896679;32.775;67.6;247943168;72.6;1096672.6
1593929898878;37.6;72.1;248496128;72.7;863660.31
1593929901093;34.925;72.4;249077760;72.9;22017705.58
1593929903297;34.4;68.3;249712640;72.9;8794663.9
1593929905532;33.025;67.7;250531840;73.0;479120.6
1593929907624;36.2;72.9;250548224;73.0;1194748.67
1593929909978;33.125;67.1;251359232;73.0;999832.59
1593929912337;36.275;69.2;253026304;73.2;19695515.1
1593929914482;32.3;71.1;253751296;73.1;1131549.05
1593929916827;35.825;70.7;258846720;73.3;1158630.51
1593929918867;35.875;73.4;264118272;73.5;4846338.96
1593929921179;32.275;67.7;269840384;73.5;970128.92
1593929923236;35.875;66.4;276062208;73.8;21853685.06
1593929925503;32.4;67.2;281145344;74.0;10430254.39
1593929927767;31.55;69.3;287137792;74.0;7884626.69
1593929929712;38.4;69.7;292560896;74.2;1178696.77
1593929931831;34.25;69.7;298352640;74.4;21954002.86
1593929934069;33.85;66.6;260657152;73.9;8601345.4
1593929936116;33.4;64.9;261042176;73.9;726843.97
1593929938397;32.2;66.4;262279168;74.0;12955408.32
1593929940667;34.15;68.0;262750208;74.0;9537030.11
1593929942808;34.3;69.1;264454144;74.1;13956491.32
1593929945217;33.45;69.1;264687616;74.1;8774656.43
1593929947456;36.525;73.5;264937472;74.1;751281.01
1593929949575;35.65;66.4;266117120;74.3;987865.1
1593929951580;34.175;67.0;266858496;74.4;569517.65
1593929953811;38.65;71.7;268185600;74.5;23387732.43
1593929956124;32.6;66.3;251674624;74.2;926852.09
1593929958332;38.225;69.7;252157952;74.4;303029.97
1593929960595;36.8;73.3;254083072;74.5;576402.12
1593929962806;32.75;64.4;254615552;74.6;555145.06
1593929964893;38.15;71.1;255053824;74.7;23353960.77
1593929967045;32.25;70.6;255832064;74.8;667448.03
1593929969253;35.1;71.8;255844352;74.9;330964.15
1593929971460;39.1;72.8;238878720;74.9;1137478.02
1593929974012;33.75;69.4;240439296;74.9;10934010.6
1593929976091;32.7;70.2;241164288;75.0;18012017.94
1593929978270;29.45;66.5;241745920;75.0;6065976.33
1593929980515;37.775;74.7;241790976;75.1;8914440.42
1593929982765;37.5;71.7;241844224;75.2;7932583.01
1593929985235;32.125;67.7;242008064;75.2;899046.72
1593929987402;37.4;69.4;242012160;75.3;28094337.73
1593929989639;34.625;68.9;245932032;75.4;2213096.93
1593929991773;34.675;71.8;251133952;75.5;16450200.04
1593929994016;32.525;67.3;255717376;75.5;5902714.36
1593929996379;37.0;69.4;262021120;75.7;4738040.46
1593929998692;37.15;70.6;267304960;75.9;9157356.49
1593930000960;35.0;68.9;272220160;75.9;8836644.64
1593930003198;35.125;72.0;251957248;75.7;4697136.0
1593930005391;37.5;72.3;252592128;75.8;932036.88
1593930007501;36.85;70.5;252796928;75.9;553442.84
1593930009594;35.275;69.3;253227008;75.9;21798065.68
1593930011814;31.325;66.8;253263872;75.9;565382.5
1593930013868;36.55;70.5;253284352;76.1;5230235.9
1593930016008;37.6;73.3;253325312;76.2;4821070.11
1593930018249;33.375;68.0;254181376;76.3;15305259.25
1593930020271;34.225;65.6;254976000;76.4;11835956.3
1593930022472;32.875;66.8;255582208;76.5;10354349.41
1593930024712;36.625;68.9;246779904;76.4;5445382.88
1593930026979;36.025;74.0;248631296;76.5;749014.83
1593930029247;36.2;69.4;248799232;76.7;2745280.86
1593930031393;36.875;72.4;248930304;76.8;743462.88
1593930033618;34.425;70.0;249749504;76.9;20510845.53
1593930035932;30.075;64.3;249765888;76.9;5483461.18
1593930038138;34.4;69.1;249917440;77.0;13189255.59
1593930040433;37.25;72.1;251170816;77.0;4254658.09
1593930042921;32.7;69.6;252166144;77.1;10947987.61
1593930045129;30.8;70.0;253431808;77.2;15584332.62
1593930047334;32.975;69.2;259252224;77.3;14344676.85
1593930049424;35.15;69.8;249470976;77.2;672041.12
1593930051540;32.525;68.0;251170816;77.4;609453.51
1593930053955;29.05;65.3;251330560;77.4;307310.54
1593930056207;34.325;70.1;251453440;77.5;10495825.58
1593930058627;31.8;71.6;251555840;77.5;660498.69
1593930060926;35.3;71.6;251985920;77.6;16148152.92
1593930063167;35.5;70.9;253321216;77.7;629258.89
1593930065113;35.175;70.0;254197760;77.7;18211076.69
1593930067337;32.925;70.6;255328256;77.7;17583110.6
1593930069572;35.65;69.9;256749568;77.8;7098132.49
1593930071790;36.275;70.5;259817472;77.9;511646.91
1593930073906;36.275;72.4;264843264;77.9;2173459.89
1593930076310;33.775;70.6;271065088;77.9;1058028.93
1593930078417;36.675;71.9;276922368;78.1;9341937.23
1593930080665;32.65;64.2;282820608;78.0;9166986.81
1593930082855;37.325;70.9;253353984;77.7;1059247.56
1593930085272;34.825;68.6;254664704;77.7;4357584.0
1593930087654;35.2;70.0;255492096;77.8;5422564.25
1593930089804;36.05;69.8;254959616;77.9;27289462.76
1593930092106;29.075;66.6;255201280;78.0;220516.91
1593930094340;36.9;71.2;255688704;78.0;1061755.75
1593930096430;33.025;65.0;255705088;78.1;7052885.84
1593930098789;33.125;67.2;256122880;78.0;319543.63
1593930101002;38.825;70.0;257200128;78.1;7795881.77
1593930103244;32.475;71.5;258084864;78.0;1174740.84
1593930105585;34.35;71.0;259592192;78.0;10790652.86
1593930107727;37.225;71.1;263462912;78.1;546387.03
1593930109834;36.675;74.0;255721472;77.9;249692.25
1593930112059;30.625;69.8;256135168;77.9;27026693.22
1593930114187;33.825;68.9;257318912;77.9;1313595.28
1593930116452;36.9;69.5;258117632;77.8;654585.31
1593930118654;33.525;66.7;258318336;77.9;18198351.42
1593930120752;32.075;68.8;258359296;77.8;270204.44
1593930122769;34.625;72.4;258428928;78.0;10490538.56
1593930125025;33.15;69.8;258433024;77.7;618096.22
1593930127055;34.225;66.9;259080192;77.8;11411473.12
