timestamp(ms);elapse-time(ms);tx-load
33205;1057;12
33388;1019;11
33691;1106;14
34078;1451;13
34105;1339;12
34312;1393;12
34535;1470;13
34577;1505;14
34717;1349;14
34873;1209;13
35164;1068;13
35298;1002;15
35455;947;13
35804;1213;15
35834;1124;15
36023;1160;15
36241;1251;13
36277;1274;14
36428;1136;12
36610;1177;13
36904;1080;15
37060;1054;13
37199;970;13
37461;1173;14
37498;1083;13
37738;1138;13
37909;1149;13
37930;1162;13
38119;1066;13
38278;1094;15
38671;1191;15
38771;1045;15
38913;1021;14
39116;1171;14
39134;1027;13
39254;992;12
39346;845;12
39354;843;12
39506;739;11
39708;823;13
40060;933;13
40274;1037;10
40477;1136;11
40787;1422;13
40814;1317;13
40920;1225;13
41047;1163;12
41057;1163;12
41181;939;12
41323;852;11
41673;874;12
41886;971;15
42070;1029;16
42436;1370;13
42467;1294;13
42617;1307;12
42758;1263;12
42771;1261;12
42892;1034;11
43106;1043;12
43429;977;13
43551;943;15
43693;944;15
44040;1260;12
44070;1188;12
44266;1184;12
44462;1184;12
44484;1200;12
44684;1149;11
44787;1101;12
45067;1008;13
45330;1085;13
45479;1037;13
45817;1312;14
45852;1178;12
46026;1245;12
46215;1284;12
46235;1298;12
46449;1179;13
46711;1238;13
46968;1127;15
47110;1096;14
47284;1082;13
47570;1314;13
47598;1158;13
47792;1101;12
47980;1118;12
47996;1126;13
48180;1078;12
48373;1096;12
48754;1166;15
48908;1129;13
49103;1132;13
49387;1377;13
49411;1247;12
49642;1281;12
49773;1220;13
49787;1225;13
49971;1078;12
50163;1078;12
50532;1133;15
50707;1089;14
50933;1168;14
51234;1432;14
51269;1310;12
51421;1274;13
51598;1261;13
51613;1264;13
51740;1044;12
51858;967;11
52196;945;12
52404;992;15
52599;1021;14
52965;1342;12
53023;1291;12
53183;1338;12
53339;1308;12
53349;1306;12
53537;1144;11
53689;1103;11
54027;1031;13
54228;1053;15
54428;1097;15
54786;1428;14
54809;1294;12
55029;1350;13
55214;1352;14
55235;1361;14
55376;1165;13
55501;1086;13
55779;978;13
55932;946;15
56106;906;14
56466;1222;16
56491;1134;16
56674;1182;13
56852;1229;14
56864;1234;14
56991;1072;13
57163;1073;13
57413;928;15
57557;894;15
57703;856;14
57948;1078;14
57961;978;14
58117;964;12
58253;956;11
58300;994;12
58488;945;11
58672;976;12
59043;1086;14
59209;1109;13
59413;1171;12
59629;1316;13
59643;1169;12
59765;1110;11
59920;1086;12
59932;1087;12
60082;892;12
60234;831;11
60609;971;12
60877;1118;12
61117;1203;10
61431;1491;13
61464;1396;12
61651;1427;12
61811;1374;12
61829;1379;13
62018;1151;11
62156;1081;12
62514;1063;13
62694;1054;15
62886;1085;15
63206;1363;14
63245;1248;13
63425;1287;13
63590;1254;13
63606;1259;14
63788;1103;13
63963;1091;14
64220;985;13
64311;903;13
64490;905;15
64813;1196;14
64846;1072;13
65020;1075;12
65219;1110;10
65254;1136;11
65448;1143;12
65597;1121;12
66009;1179;13
66164;1157;13
66329;1121;13
66559;1283;14
66590;1147;13
66785;1202;13
66980;1152;13
67000;1159;13
67195;1040;14
67434;1110;14
67729;1153;16
67829;1060;14
67979;1011;14
68197;1182;12
68217;1042;12
68422;1011;12
68609;1004;12
68626;1012;12
68822;999;13
69025;1053;12
69382;1174;13
69593;1190;14
69705;1107;12
69961;1320;12
69986;1177;11
70178;1176;12
70350;1173;12
70370;1182;13
70585;1005;12
70751;1053;13
71167;1191;14
71317;1170;15
71531;1197;13
71790;1405;14
71811;1244;12
72007;1267;13
72146;1129;13
72159;1123;13
72305;996;13
72422;918;12
72762;958;13
72946;958;16
73124;996;15
73473;1307;12
73493;1199;12
73621;1222;13
73724;1149;12
73741;1158;12
73873;949;12
74067;957;11
74440;959;13
74603;991;15
74785;1068;14
75117;1365;12
75139;1275;12
75346;1292;13
75522;1256;12
75547;1273;12
75688;1099;11
75894;1131;12
76211;1083;15
76358;1031;15
76523;1019;14
76849;1291;12
76868;1190;12
77042;1183;12
77230;1172;13
77249;1185;13
77520;1171;13
77692;1198;15
78039;1181;17
78181;1152;15
78346;1128;14
78622;1362;15
78649;1184;14
78777;1095;13
78869;996;13
78877;993;13
78995;830;12
79191;859;13
79550;914;13
79735;968;16
79963;1105;12
80258;1376;13
80279;1306;13
80435;1255;13
80542;1176;12
80551;1178;12
80660;940;12
80786;871;11
81061;792;13
81251;826;13
81444;910;16
81751;1195;12
81764;1111;11
81929;1164;12
82118;1221;11
82131;1227;11
82289;1063;11
82407;983;10
82724;967;12
82878;986;10
83055;953;11
83620;1481;12
83669;1400;12
83966;1567;13
84211;1645;13
84245;1673;13
84401;1543;15
84526;1489;15
84868;1232;15
84988;1069;15
85184;994;14
85504;1247;16
85528;1146;16
85728;1214;16
85921;1220;15
85940;1232;17
86142;1163;14
86320;1160;15
86596;1081;16
86758;1050;15
86944;1040;14
87144;1194;14
87158;1041;14
87256;963;13
87397;911;12
87415;924;12
87605;864;12
87804;885;12
88153;1004;15
88361;1115;11
88489;1107;11
88808;1381;12
88835;1243;11
88996;1208;12
89129;1161;12
89154;1178;13
89401;1064;12
89528;1055;11
89881;1061;15
90083;1104;15
90310;1188;14
90611;1447;13
90626;1233;13
90740;1224;13
90867;1165;13
90881;1173;13
91002;939;12
91094;820;12
91443;826;13
91628;901;13
91818;968;16
92192;1302;12
92236;1243;12
92412;1326;12
92539;1311;12
92555;1319;12
92677;1066;11
92805;1005;10
93152;927;13
93332;937;13
93512;984;14
93846;1282;11
93874;1205;11
94069;1282;13
94359;1386;13
94371;1386;13
94491;1197;13
94663;1169;12
95002;1145;13
95220;1173;13
95338;996;13
95632;1256;14
95662;1179;14
95876;1241;12
96154;1310;12
96187;1337;14
96455;1266;13
96645;1316;15
96928;1279;14
97065;1222;15
97189;1064;13
97477;1264;14
97507;1076;13
97682;1079;13
97863;1106;14
97888;1125;14
98072;1018;13
98268;1090;12
98633;1146;13
98795;1128;13
98942;1093;13
99253;1355;12
99279;1225;11
99475;1229;11
99642;1180;12
99669;1183;13
99870;1091;12
100132;1199;13
100554;1289;15
100709;1250;14
100835;1212;13
101111;1433;13
101141;1286;12
101260;1150;12
101427;1079;11
101457;1099;12
101580;883;11
101788;964;13
102355;1226;16
102530;1280;11
102724;1323;12
102993;1525;13
103017;1446;13
103163;1402;13
103320;1267;13
103329;1265;13
103449;936;13
103596;886;12
103931;924;14
104100;951;15
104284;986;16
104659;1324;12
104710;1269;12
104851;1263;13
105007;1252;12
105021;1260;12
105141;1055;11
105293;1030;10
105662;981;13
105838;1008;15
106017;1021;14
106351;1325;12
106384;1254;12
106559;1282;13
106791;1362;14
106813;1378;14
106995;1177;13
107145;1146;12
107497;1135;15
107620;1081;15
107777;1034;13
108090;1268;15
108110;1136;14
108298;1163;12
108591;1262;13
108607;1271;13
108827;1219;12
109043;1279;13
109288;1186;13
109432;1151;14
109602;1033;13
109945;1328;13
109975;1167;13
110149;1123;12
110340;1180;13
110359;1196;13
110553;1141;12
110740;1157;12
111087;1130;15
111312;1184;14
111494;1187;14
111771;1401;13
111787;1249;13
111967;1249;13
112086;1181;13
112099;1178;13
112268;1031;12
112446;974;12
112809;1032;15
112988;1042;17
113191;1111;15
113443;1340;13
113467;1213;12
113603;1167;13
113789;1180;13
113804;1183;13
113925;953;12
114022;858;12
114355;899;10
114557;963;13
114759;990;13
115321;1510;12
115335;1420;12
115469;1452;12
115608;1450;11
115621;1457;12
115795;1250;10
115972;1244;12
116245;918;12
116427;972;13
116604;1006;15
117070;1442;14
117127;1350;13
117387;1424;12
117552;1445;13
117566;1453;13
117703;1288;12
117861;1273;13
118185;1093;15
118353;973;15
118509;969;13
118859;1285;16
118880;1187;16
119074;1233;14
119254;1247;15
119273;1260;15
119507;1167;13
119677;1180;15
119901;1030;15
120010;957;15
120150;915;14
120446;1164;15
120474;991;14
120658;991;13
120835;1056;14
120850;1065;14
121021;1023;11
121190;1057;12
121546;1088;13
121720;1079;13
121851;1032;13
122074;1217;11
122088;1079;11
122247;1070;10
122436;1069;11
122503;1130;12
122732;1023;11
122968;1128;12
123392;1313;14
123616;1384;13
123783;1358;12
124036;1524;14
124052;1337;13
124193;1242;13
124425;1247;13
124445;1258;14
124557;974;13
124698;927;13
125047;1003;16
125217;1043;16
125389;984;14
125692;1241;12
125726;1175;12
125873;1195;13
126016;1147;13
126030;1154;13
126153;951;12
126382;1002;12
126685;979;13
126783;920;14
126940;938;13
127285;1251;11
127309;1169;11
127512;1142;11
127694;1147;12
127718;1160;11
127914;1140;10
128018;1093;11
128543;1247;14
128674;1175;13
128812;1143;14
129094;1363;13
129122;1221;11
129311;1300;13
129536;1129;13
129556;1141;13
129738;1076;15
129918;1118;16
130261;1155;16
130369;1068;15
130482;966;15
130721;1155;13
130736;1016;12
130906;1008;12
131016;911;12
131033;923;13
131233;874;12
131419;946;12
131771;1044;13
131937;1040;12
132154;1147;11
132370;1327;12
132388;1165;12
132545;1135;12
132704;1111;13
132725;1126;13
132888;969;12
133016;883;11
133370;990;12
133545;1017;15
133767;1073;14
134211;1479;13
134230;1360;13
134361;1355;12
134475;1295;12
134485;1294;12
134657;1123;11
134816;1055;11
135009;791;10
135143;794;10
135498;1034;15
136039;1548;11
136070;1433;11
136263;1459;13
136391;1473;14
136401;1479;14
136532;1406;13
136664;1194;13
137000;943;13
137163;911;15
137370;992;16
137625;1219;17
137638;1117;16
137821;1167;16
137996;1189;12
138014;1201;12
138243;1100;13
138400;1043;12
138682;1052;13
138801;998;11
138990;1009;11
139313;1289;12
139341;1137;11
139648;1260;11
139970;1413;11
140000;1439;10
140373;1590;15
140526;1546;13
140791;1470;14
140952;1336;14
141151;1217;14
141462;1440;15
141485;1174;13
141658;1156;14
141855;1202;15
141871;1210;15
142077;1137;14
142270;1142;14
142632;1158;16
142768;1132;14
142901;1063;14
143192;1312;13
143221;1158;12
143429;1181;11
143583;1114;12
143607;1124;12
143774;1015;12
143956;1085;11
144293;1092;13
144667;1268;14
144840;1271;12
145115;1499;13
145135;1374;13
145301;1367;13
145424;1306;12
145436;1309;12
145583;989;12
145796;979;12
146108;985;13
146280;1006;13
146502;1087;16
146937;1495;13
146959;1389;13
147142;1372;12
147292;1346;12
147317;1366;13
147484;1218;13
147653;1165;12
147945;997;13
148102;994;15
148268;990;16
148626;1298;15
148650;1177;14
148829;1194;12
149023;1233;12
149043;1247;12
149226;1142;12
149348;1092;12
149751;1113;15
149952;1142;14
150112;1110;14
150366;1314;13
150398;1193;12
150586;1247;12
150767;1308;13
150786;1323;14
150982;1037;12
151175;1102;14
151522;1146;17
151721;1153;15
151850;1099;15
152107;1309;14
152123;1153;13
152232;1074;14
152339;976;13
152347;979;13
152449;744;12
152658;824;13
152930;816;13
153112;892;14
153293;969;10
153630;1277;12
153644;1202;12
153806;1171;12
154001;1240;12
154021;1253;11
154141;1043;11
154277;1010;11
154535;899;12
154718;936;15
154941;963;14
155274;1245;13
155303;1170;12
155477;1211;12
155617;1231;12
155628;1239;12
155801;1098;11
155914;993;10
156190;904;12
156370;908;13
156558;952;13
156956;1318;12
156999;1206;11
157276;1369;13
157459;1420;13
157471;1428;13
157622;1291;13
157767;1227;13
158054;1073;15
158215;949;13
158367;941;13
158616;1140;15
158649;1039;14
158912;1172;14
159100;1181;13
159120;1193;13
159328;1134;10
159494;1133;13
159876;1244;14
160047;1158;15
160168;1086;14
160465;1333;12
160484;1179;12
160626;1142;12
160777;1110;11
160800;1122;11
160971;935;11
161136;975;11
161620;1147;14
161928;1316;11
162112;1349;11
162383;1572;13
162401;1441;13
162585;1466;13
162763;1376;14
162776;1384;14
162893;994;12
163015;918;12
163370;979;14
163533;959;15
163714;972;16
164126;1344;12
164159;1277;12
164326;1332;13
164463;1292;12
164474;1296;12
164631;1109;11
164803;1099;10
165067;935;12
165232;930;12
165478;1025;13
165916;1436;12
165950;1330;12
166168;1380;11
166372;1423;11
166385;1433;11
166508;1290;10
166644;1211;10
166913;980;10
167077;936;11
167439;1079;13
167988;1597;14
168033;1535;13
168215;1578;14
168373;1599;14
168384;1602;14
168520;1471;13
168648;1237;13
168917;910;13
169061;856;13
169210;852;14
169523;1133;17
169549;1038;17
169752;1114;16
170040;1286;11
170084;1324;12
170319;1274;13
170521;1334;15
170828;1295;15
170994;1266;14
171146;1141;14
171384;1286;16
171404;1099;14
171551;1078;14
171707;1002;14
171717;1001;14
171872;889;13
171993;856;13
172328;935;12
172527;984;13
172657;958;13
173100;1375;13
173133;1269;13
173274;1289;12
173411;1261;14
173421;1266;14
173512;1003;11
173681;1035;12
173995;882;13
174150;888;15
174308;906;16
174647;1220;13
174664;1164;13
174782;1110;12
174955;1116;12
174969;1125;12
175129;988;11
175333;1036;10
175566;911;10
175722;951;12
175963;1024;12
176521;1543;12
176578;1459;12
176779;1461;13
176936;1487;14
176945;1492;14
177086;1375;13
177277;1340;15
177499;957;13
177675;906;15
177836;931;16
178127;1173;15
178154;1080;15
178325;1060;15
178503;1118;12
178533;1145;12
178756;1094;12
178982;1157;14
179310;1172;14
179411;1098;13
179544;1054;14
179836;1203;14
179855;1115;12
179967;1015;12
180138;1047;13
180152;1057;13
180319;917;13
180518;986;12
180843;999;13
181031;1073;13
181194;1066;13
181502;1340;13
181525;1219;12
181708;1201;13
181902;1225;12
181923;1240;12
182098;1083;12
182210;1028;13
182560;1049;15
182727;1034;17
182894;1009;15
183205;1272;13
183231;1141;13
183417;1217;12
183515;1133;12
183530;1141;13
183653;938;11
183758;875;11
184123;907;10
184364;952;12
184649;1141;8
185181;1642;12
185208;1563;12
185472;1726;15
185654;1708;16
185668;1716;16
185806;1476;15
185960;1331;15
186267;1077;15
186458;997;16
186610;969;17
186834;1160;17
186847;1053;16
187020;1075;17
187186;1076;18
187206;1092;17
187412;963;12
187569;970;13
187819;979;15
187975;965;13
188103;925;13
188429;1212;13
188453;1056;12
188614;1061;12
188770;1059;13
188790;1074;13
188955;991;11
189129;1038;12
189437;999;15
189538;933;13
189718;958;13
190006;1207;11
190048;1105;11
190229;1111;10
190404;1125;11
190419;1134;11
190591;1066;10
190775;1069;9
191381;1363;12
191649;1431;12
191920;1529;12
192324;1893;16
192345;1768;16
192457;1692;16
192604;1530;16
192625;1541;16
192745;1111;13
192895;990;14
193214;881;14
193387;936;16
193549;958;16
193843;1211;19
193867;1132;13
194066;1185;13
194247;1185;14
194265;1197;14
194409;1034;13
194507;971;12
194759;906;13
194943;889;15
195091;850;13
195385;1111;15
195405;1007;15
195574;1078;12
195742;1101;12
195764;1119;12
195946;1014;10
196117;1035;13
196406;1013;15
196536;971;13
196704;971;13
196985;1213;11
197008;1075;11
197142;1039;11
197373;1095;12
197391;1109;12
197558;1030;10
197862;1178;12
198310;1316;14
198465;1332;15
198592;1229;12
198898;1497;14
198921;1373;14
199060;1213;13
199228;1084;13
199243;1075;13
199344;893;13
199427;845;13
199740;834;14
199901;846;13
200082;868;16
200460;1208;12
200483;1148;12
200631;1214;12
200759;1183;11
200776;1195;11
200911;1020;11
201032;958;10
201454;986;13
201616;994;15
201782;1035;15
202067;1283;11
202090;1190;11
202269;1247;11
202458;1162;10
202482;1184;11
202668;1061;10
202813;1042;11
203200;1124;13
203658;1401;13
203798;1357;11
204105;1613;15
204123;1470;13
204307;1503;15
204504;1510;17
204517;1519;17
204692;1048;14
204851;1069;15
205159;1046;16
205303;1012;17
205442;944;17
205654;1130;16
205675;994;16
205839;999;13
205944;922;12
205952;925;12
206128;847;13
206299;866;12
206615;953;13
206784;955;13
206956;1019;12
207272;1313;13
207294;1178;12
207438;1151;13
207598;1152;12
207620;1168;12
207759;990;11
207908;967;13
208155;873;12
208326;900;13
208493;910;13
208815;1185;13
208833;1083;12
209101;1207;12
209329;1304;14
209340;1310;14
209449;1143;13
209583;1100;13
209846;1024;15
209970;892;13
210077;755;13
210378;1031;14
210398;955;14
210555;981;15
210726;1007;12
210744;1018;12
210920;962;10
211102;1033;12
211470;1084;13
211633;1089;13
211774;1056;12
212100;1346;13
212123;1216;13
212308;1219;13
212483;1171;13
212498;1182;13
212652;1029;12
212779;1019;13
213090;982;13
213246;950;13
213463;991;13
213727;1221;11
213745;1100;11
213980;1215;11
214249;1309;11
214277;1331;11
214553;1318;12
214720;1293;13
215027;1291;14
215197;1239;13
215393;1155;14
215754;1461;15
215783;1250;14
215940;1230;14
216135;1261;14
216154;1275;15
216312;1126;15
216452;1070;13
216762;998;15
216887;955;15
217060;940;14
217388;1220;16
217410;1108;14
217570;1129;12
217741;1135;13
217754;1142;13
217991;1117;13
218122;1074;13
218321;924;13
218523;964;13
218705;976;13
218980;1217;13
219010;1056;12
219174;1063;12
219337;1120;11
219355;1134;11
219571;1070;11
219738;1048;10
220079;1086;11
220349;1184;13
220579;1250;12
220901;1533;13
220924;1368;12
221113;1386;13
221291;1401;12
221309;1413;14
221489;1153;12
221658;1094;13
221993;1082;15
222183;1084;16
222407;1127;15
222694;1378;14
222718;1242;13
222832;1185;12
223030;1196;13
223051;1211;13
223254;1089;13
223412;1040;13
223699;999;13
223860;1037;15
224033;1016;13
224331;1271;14
224351;1110;12
224564;1165;12
224733;1211;12
224742;1215;12
224901;1048;11
225076;1053;10
225426;1087;13
225595;1046;11
225729;1006;11
226180;1433;11
226213;1321;11
226468;1401;13
226731;1488;14
226763;1515;13
226907;1326;13
227027;1308;13
227412;1222;16
227623;1169;15
227756;1041;15
228011;1241;16
228026;1130;15
228200;1185;16
228404;1193;13
228421;1206;13
228597;982;13
228756;1011;14
229090;1074;15
229236;1046;14
229399;1020;14
229674;1244;12
229699;1114;12
229887;1141;12
230033;1126;12
230042;1124;12
230199;984;12
230404;1015;11
230735;1052;10
230940;1065;10
231174;1147;10
231916;1869;14
231984;1796;14
232123;1761;13
232240;1667;13
232252;1675;13
232448;1520;13
232596;1440;13
232993;1059;13
233162;1050;15
233330;1095;16
233667;1406;19
233709;1274;19
233947;1365;15
234144;1289;12
234158;1298;12
234338;1184;13
234477;1159;12
234804;1123;15
234975;1040;15
235153;1029;14
235473;1307;15
235494;1169;14
235663;1199;13
235856;1242;15
235871;1251;15
236060;1095;13
236225;1096;15
236487;1006;16
236612;960;16
236748;904;15
236987;1107;15
237004;956;14
237164;949;12
237262;913;12
237271;918;13
237435;837;12
237629;892;11
237966;971;10
238182;1024;11
238314;1061;10
238791;1515;13
238822;1400;13
238946;1329;12
239096;1295;12
239109;1303;12
239276;1121;11
239529;1226;13
239836;1032;15
240014;1085;16
240210;1124;17
240463;1345;13
240481;1215;12
240632;1114;13
240806;1117;13
240829;1135;13
241033;1033;12
241233;1042;13
241560;1092;15
241715;1090;14
241887;1092;14
242243;1404;13
242261;1245;12
242436;1215;12
242569;1181;13
242581;1182;13
242771;1071;12
242885;1009;11
243368;1118;15
243555;1133;14
243726;1169;14
244020;1430;12
244033;1281;11
244159;1282;12
244354;1340;13
244375;1353;13
244561;1014;12
244729;1015;12
245052;1027;13
245331;1188;15
245480;1137;14
245733;1349;13
245752;1203;11
245926;1213;13
246084;1239;12
246101;1253;12
246271;948;12
246441;978;12
246853;1112;15
246999;1084;14
247118;1047;14
247433;1322;12
247450;1191;11
247634;1205;13
247812;1219;13
247827;1229;13
247992;1005;12
248170;1069;12
248504;1064;15
248668;1045;13
248824;1024;14
249151;1315;13
249166;1183;12
249343;1184;12
249506;1178;12
249519;1185;12
249736;1078;10
249939;1127;10
250225;1069;10
250382;1050;9
250974;1476;12
251415;1888;15
251434;1715;13
251543;1618;13
251685;1603;14
251701;1614;14
251884;1510;16
252077;1121;14
252344;921;14
252525;987;15
252683;1010;16
252971;1261;18
252998;1127;17
253163;1098;15
253325;1080;11
253349;1100;11
253550;1035;11
253823;1152;13
254162;1182;14
254285;1132;13
254476;1163;12
254774;1410;14
254792;1250;13
254940;1127;13
255103;1083;13
255121;1095;13
255292;1017;13
255479;1016;11
255776;992;13
255940;1011;15
256101;1009;13
256497;1366;12
256525;1244;12
256651;1185;12
256818;1160;12
256835;1173;12
257019;1092;11
257194;1110;12
257548;1043;15
257728;1083;17
257896;1088;14
258190;1344;14
258214;1210;14
258347;1169;13
258506;1137;14
258523;1149;15
258635;920;12
258764;883;13
259001;800;12
259162;829;13
259321;825;15
259629;1099;12
259655;1029;11
259841;1085;11
260005;1151;11
260036;1179;11
260198;1045;10
260391;1079;12
260672;1035;13
260846;1019;12
261005;1014;12
261308;1251;11
261329;1140;11
261537;1160;11
261720;1206;12
262007;1486;14
262153;1318;13
262288;1291;15
262570;1255;14
262705;1180;13
262876;1169;14
263173;1158;14
263195;1049;13
263373;1093;15
263558;1154;14
263574;1154;14
263752;1058;13
263935;1070;13
264286;1100;13
264450;1090;14
264603;1057;14
264885;1300;13
264905;1166;13
265055;1131;12
265195;1096;13
265213;1107;13
265388;946;12
265566;972;11
265888;998;13
266048;1009;15
266229;1049;13
266556;1334;10
266572;1195;10
266795;1240;11
266991;1279;11
267009;1292;11
267181;1142;11
267636;1420;14
267976;1415;14
268139;1355;14
268305;1334;12
268608;1590;14
268631;1463;13
268785;1162;12
268981;1168;13
269101;1282;13
269281;1155;13
269475;1179;14
269810;1193;15
269993;1219;13
270157;1191;13
270503;1385;13
270527;1260;13
270705;1239;12
270878;1213;13
270890;1219;13
271082;1103;12
271287;1139;13
271561;1049;13
271749;1056;15
271949;1082;13
272286;1387;13
272306;1240;12
272491;1213;12
272668;1282;12
272687;1298;12
272876;1139;11
273131;1196;13
273502;1208;16
273618;1140;14
273773;1120;14
274098;1401;12
274123;1262;11
274253;1136;11
274434;1137;11
274451;1148;11
274635;1026;12
274870;1113;11
275461;1352;14
275612;1368;12
275726;1309;11
276050;1592;13
276074;1450;13
276293;1442;13
276452;1295;13
276476;1310;14
276591;998;13
276752;1034;14
277064;1000;13
277215;937;14
277407;970;16
277782;1298;12
277845;1260;11
277970;1228;12
278150;1236;12
278169;1250;11
278327;1123;11
278674;1283;15
278959;1153;16
279125;1165;15
279288;1150;14
279541;1363;14
279555;1237;13
279720;1059;13
279927;1117;14
279951;1136;14
280095;984;13
280255;979;14
280598;1051;15
280723;1012;16
280847;944;13
281091;1134;12
281118;1036;12
281278;1033;12
281453;995;13
281467;1004;13
281655;938;12
281815;977;12
282153;1053;16
282270;1002;14
282422;979;14
282661;1185;13
282683;1039;12
282852;1049;12
282992;1008;13
283009;1019;13
283182;922;13
283339;938;11
283654;985;13
283812;971;11
283972;991;12
284351;1333;12
284378;1206;11
284581;1253;13
284872;1347;13
284892;1363;13
285082;1281;13
285179;1217;13
285497;1136;15
285663;1092;14
285822;965;14
286113;1213;15
286139;1076;15
286333;1162;15
286460;1134;13
286473;1143;13
286646;993;12
286826;1013;12
287176;1055;15
287355;1034;14
287476;1028;14
287783;1301;13
287815;1185;12
287980;1165;12
288149;1141;13
288164;1150;13
288373;1031;12
288582;1113;12
288870;1077;13
289056;1089;13
289210;1069;12
289467;1290;11
289493;1137;11
289782;1210;11
289994;1302;12
290034;1338;12
290283;1240;12
290513;1318;15
290838;1359;15
290998;1223;14
291127;1153;14
291402;1360;14
291435;1164;13
291573;1074;13
291750;1065;14
291772;1083;14
291936;949;13
292096;975;13
292429;1018;15
292638;1078;14
292797;1056;14
293110;1329;12
293126;1203;12
293306;1224;13
293427;1171;13
293436;1175;13
293572;951;12
293716;932;11
294033;916;12
294197;897;13
294498;1077;15
294848;1407;13
294868;1305;13
295019;1312;12
295195;1327;13
295210;1336;13
295404;1216;13
295571;1083;13
295842;986;13
296000;990;15
296157;975;16
296470;1252;16
296490;1105;15
296680;1123;13
296860;1144;12
296879;1158;12
297046;1056;13
297198;1052;13
297488;1010;15
297643;974;14
297779;932;14
298037;1148;13
298059;1023;12
298225;1036;12
298392;1067;13
298405;1075;13
298614;986;12
298758;990;12
299110;1065;13
299295;1081;13
299429;1045;14
299666;1253;12
299690;1087;11
299842;1097;11
300036;1116;11
300055;1130;11
300226;948;10
300398;988;11
300796;1121;12
301244;1409;12
301377;1363;13
301613;1551;15
301628;1416;13
301758;1370;14
301900;1318;15
301917;1330;14
302072;869;12
302218;849;12
302504;883;15
302661;919;16
302811;924;16
303114;1190;12
303140;1077;12
303313;1102;13
303454;1129;12
303464;1133;12
303639;985;11
303774;974;12
304017;894;13
304208;910;15
304349;906;13
304674;1203;12
304698;1072;11
304869;1103;11
305033;1118;11
305050;1131;11
305339;1142;10
305526;1187;10
305847;1164;10
306027;1170;10
306237;1215;10
306755;1696;12
306816;1507;12
307100;1584;12
307312;1631;13
307335;1649;14
307568;1553;15
307785;1560;16
308137;1359;17
308305;1221;17
308505;1207;15
308838;1494;17
308856;1299;16
308963;1205;16
309070;1141;15
309083;1149;15
309257;967;14
309457;965;14
309785;938;14
309954;998;16
310167;1106;15
310411;1320;12
310426;1181;10
310542;1120;10
310706;1089;11
310725;1102;10
310868;931;10
311002;846;9
311719;1302;12
311977;1450;10
312171;1479;11
312474;1740;14
312493;1633;13
312649;1654;15
312811;1669;16
312851;1705;16
313022;1058;12
313171;1007;12
313433;950;13
313718;1081;16
313842;1045;16
314186;1326;12
314217;1208;12
314445;1281;12
314561;1293;13
314572;1298;14
