time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593952329933;0.0;0.0;180449280;43.7;3144510.13
1593952331339;0.0;13.2;180449280;43.7;511610.66
1593952332756;9.075;32.2;174059520;43.6;4073600.93
1593952334525;34.525;70.4;187887616;44.0;3806683.84
1593952336269;33.775;71.0;207110144;44.4;7175652.39
1593952338194;35.3;71.2;204775424;44.5;991467.08
1593952339891;33.775;69.6;207499264;44.7;14584769.29
1593952341594;34.875;71.8;216125440;44.9;5965436.94
1593952343286;13.075;42.4;220692480;45.0;285904.08
