time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593953567446;32.8;60.8;193687552;72.5;23683584.24
1593953569085;39.75;64.8;194695168;72.5;1977576.97
1593953570740;38.225;67.3;194871296;72.5;39835583.81
1593953572446;32.1;61.0;196030464;72.5;1968665.0
1593953574169;36.825;73.1;201486336;72.7;19949561.2
1593953575839;37.85;63.0;194265088;72.7;47389912.25
1593953577497;37.025;60.2;195063808;72.5;1523615.86
1593953579172;41.575;68.5;194445312;72.6;16443007.46
1593953580766;33.075;62.2;195620864;72.5;2165127.84
1593953582508;37.725;65.5;194977792;72.6;32242114.7
1593953584190;32.475;60.4;190849024;72.5;1255175.34
1593953585912;35.6;62.5;191729664;72.6;22315475.65
1593953587570;34.675;61.2;192356352;72.5;28593486.48
1593953589226;36.075;65.5;192499712;72.5;1837300.54
1593953590909;42.3;68.1;193642496;72.7;1951030.94
1593953592608;39.65;65.9;195530752;72.9;1162965.82
1593953594241;40.5;66.7;192647168;72.9;15177937.97
1593953595839;28.175;61.8;194805760;72.7;19781021.8
1593953597484;35.475;64.6;194957312;72.7;2007573.35
1593953599079;38.75;64.6;195919872;72.8;36464120.95
1593953600757;32.85;61.5;197173248;72.8;1175581.86
1593953602424;40.8;66.8;199585792;72.9;35184328.76
1593953604093;37.375;66.0;202100736;72.8;42542481.17
1593953605802;30.0;59.6;195653632;72.8;18057729.43
1593953607452;35.25;65.6;196849664;72.9;25486498.08
1593953609098;38.575;72.2;198176768;72.5;2211612.03
1593953610774;39.125;71.0;198791168;72.4;12165589.73
1593953612383;33.475;62.0;199409664;72.5;2029860.17
1593953614007;36.775;64.6;201117696;72.7;2088973.55
1593953615713;45.425;70.9;194121728;72.8;36733451.38
1593953617345;33.9;61.2;194154496;72.7;1889762.58
1593953619013;41.125;64.7;194801664;72.8;28252354.31
1593953620724;35.0;63.2;194928640;72.8;1863474.09
1593953622393;41.05;69.7;195465216;72.9;1219564.66
1593953624287;38.725;65.3;199020544;72.8;1982312.49
1593953625988;40.725;70.0;197525504;72.8;42480287.64
1593953627659;36.475;63.5;199344128;73.0;17122347.39
1593953629235;31.675;60.4;199479296;72.9;10343014.87
1593953631061;35.25;60.7;199733248;73.1;2739597.18
1593953632718;38.225;65.3;199933952;73.0;39074061.99
1593953634379;31.125;59.5;200900608;73.0;7358417.65
1593953636045;35.5;64.9;203538432;73.0;1199645.38
1593953637771;39.875;66.1;198164480;73.0;16569145.13
1593953639415;33.575;59.6;198426624;73.1;8213469.97
1593953641063;33.8;63.5;200368128;72.9;29093044.68
1593953642751;35.65;59.8;200421376;72.9;1909506.49
1593953644411;38.55;68.4;201490432;72.9;41572369.02
1593953646069;32.8;65.7;202948608;72.9;11231341.85
1593953647739;33.95;65.2;207339520;72.9;18390417.93
1593953649385;38.225;64.6;215445504;72.9;45709205.71
1593953651099;30.225;60.9;201052160;72.7;1187956.06
1593953652787;41.675;69.2;201375744;72.9;13646041.24
1593953654439;35.225;64.2;201502720;72.8;1938421.72
1593953656132;40.6;67.9;201650176;72.9;2852152.47
1593953658060;33.125;59.5;203464704;73.0;19626314.67
1593953659733;39.25;68.5;196665344;73.1;42147831.87
1593953661385;29.25;57.0;193863680;73.0;11973449.58
1593953663029;35.025;68.4;193994752;72.9;15724843.7
1593953664891;37.8;66.5;193998848;73.0;1158862.64
1593953666562;37.85;70.2;195227648;73.0;39947304.16
1593953668227;26.175;55.0;195846144;73.0;9011010.94
1593953669876;37.875;65.2;199282688;72.9;1992163.3
1593953671550;41.35;70.0;195141632;73.0;31593290.17
1593953673472;33.95;59.1;198545408;73.1;10537430.03
1593953675108;37.375;65.9;198680576;73.1;32470122.4
1593953676818;33.65;64.6;198721536;73.0;1647888.56
1593953678512;37.725;65.2;199790592;73.1;1580155.18
1593953680403;34.725;63.5;200863744;73.1;1926944.65
1593953682098;35.875;66.4;201822208;73.2;26301179.63
1593953683739;37.025;65.9;206782464;73.3;39088215.94
1593953685430;30.55;57.2;199241728;73.0;3411339.03
1593953687078;36.2;61.5;201342976;73.1;39444980.25
1593953688716;30.475;60.4;201363456;73.1;31501517.23
1593953690388;32.7;64.3;201650176;73.1;1884832.32
1593953692000;39.075;65.7;201867264;73.1;1208464.29
1593953693699;36.0;68.5;202723328;73.2;31852419.5
1593953695403;37.625;66.5;203943936;73.2;8699351.07
1593953697347;31.45;63.3;197271552;73.1;1612140.96
1593953698975;41.425;67.6;197607424;73.3;9546334.83
1593953700866;35.35;60.6;197730304;73.1;8373506.66
1593953702622;37.5;63.1;198209536;73.2;3385891.5
1593953704296;40.875;67.9;198508544;73.3;1807610.07
1593953706215;34.55;58.3;200105984;73.2;1639380.41
1593953708047;40.375;64.0;191418368;73.2;1739028.77
1593953709813;38.475;63.2;191586304;73.2;1449475.81
1593953711466;39.875;69.9;193634304;73.3;36291061.33
1593953713130;33.975;66.6;193695744;73.2;1826744.94
1593953714791;37.85;67.5;194187264;73.3;43893571.52
1593953716443;33.725;59.4;197038080;73.3;26819958.84
1593953718140;36.325;62.0;204541952;73.4;2735595.42
1593953719822;40.05;66.5;212123648;73.5;21996891.02
1593953721487;39.375;66.3;197091328;73.4;8176352.82
1593953723130;38.45;67.0;198402048;73.4;40434658.57
1593953724799;32.55;60.4;174485504;73.0;1166377.79
1593953726507;39.55;66.4;173772800;73.2;21773331.71
1593953728231;40.9;67.9;173051904;73.3;47548485.09
1593953729883;32.075;63.2;172167168;73.3;13788277.12
1593953731553;36.675;66.1;172888064;73.3;30238291.54
1593953733252;34.975;61.1;170557440;73.4;15894465.41
1593953734997;33.25;62.5;172285952;73.3;10069826.44
1593953736725;45.475;73.4;171769856;73.4;1858124.46
1593953738398;41.15;69.6;170606592;73.5;1131066.4
1593953740089;40.95;66.5;168960000;73.6;9694070.55
1593953741694;31.55;61.9;170754048;73.4;1766609.52
1593953743521;33.975;62.5;171933696;73.6;35414048.98
1593953745202;37.375;62.1;174768128;73.7;16800386.01
1593953746901;34.875;61.1;174952448;73.7;3256530.56
1593953748568;39.725;67.0;175419392;73.8;26033916.53
1593953750208;35.95;66.1;176545792;73.8;50480102.98
1593953751867;32.075;60.2;182636544;73.8;1552605.56
1593953753530;38.675;69.8;180654080;73.9;1779175.31
1593953755319;33.7;61.2;180760576;74.0;34993667.19
1593953756950;32.2;57.5;180768768;74.0;6981721.52
1593953758805;37.175;66.9;180604928;74.1;1453909.6
1593953760464;38.925;64.3;180895744;74.2;27366838.35
1593953762138;39.95;69.1;181141504;74.3;4245519.64
1593953764104;33.725;58.4;180264960;74.2;34771325.65
1593953765757;34.2;67.8;182820864;74.3;43769344.22
1593953767439;35.975;68.4;189972480;73.7;5907502.87
1593953769041;37.15;65.7;183595008;73.6;2240350.84
1593953770719;38.325;67.0;185647104;73.6;13988285.17
1593953772387;35.5;67.5;185896960;73.7;12743196.98
1593953774307;26.225;57.1;186347520;73.7;7438361.31
1593953775970;38.225;66.0;186896384;73.7;28738884.19
1593953777621;35.625;63.2;183459840;73.7;3269559.02
1593953779429;32.75;58.6;183603200;73.9;1424940.48
1593953781089;41.05;69.1;183816192;73.9;22207505.42
1593953782738;39.05;65.1;183980032;74.0;2115083.15
1593953784393;39.625;66.4;185389056;74.0;60676511.25
1593953786088;28.225;54.9;184561664;74.0;1184303.94
1593953787728;40.0;67.3;187002880;74.1;2015840.33
1593953789427;39.45;69.6;188039168;74.2;73383066.13
1593953791076;32.15;59.1;188280832;74.2;6458217.01
1593953792721;40.475;69.2;181272576;74.2;3293331.09
1593953794367;34.675;61.2;179228672;74.3;1717327.92
1593953796241;33.95;58.9;181096448;74.3;1630774.83
1593953798093;35.175;58.6;181137408;74.2;19995683.87
1593953799806;42.275;69.9;180682752;74.1;5777935.83
1593953801439;31.5;65.0;181092352;74.1;8063358.85
1593953803095;36.1;66.2;180695040;73.9;1591793.83
1593953804930;35.175;61.3;183111680;74.1;2020217.76
1593953806593;39.625;65.9;189100032;74.3;58572183.51
1593953808274;32.875;62.8;186474496;74.2;13924552.52
1593953809962;44.2;71.0;184942592;74.1;24085461.22
1593953811589;36.55;61.5;185204736;74.2;31523864.96
1593953813211;36.55;62.8;185643008;74.2;1390655.17
1593953814882;38.075;65.3;186478592;74.3;19990121.24
1593953816507;38.45;64.3;186507264;74.2;8326777.03
1593953818164;39.4;69.7;187437056;74.2;6154894.88
1593953820087;32.525;66.6;185495552;74.2;1187543.11
1593953821763;36.925;64.0;187281408;74.4;9935942.74
1593953823402;35.5;60.8;187936768;74.4;22200074.57
1593953824992;29.15;61.5;184020992;74.3;2918294.04
1593953826629;41.1;66.4;185655296;74.3;13504072.22
1593953828228;33.975;60.5;185270272;74.3;1158757.34
1593953829909;39.275;65.1;186073088;74.5;1870368.36
1593953831802;34.2;58.1;187711488;74.4;18668302.55
1593953833467;37.75;65.0;190824448;74.5;17338575.63
1593953835135;36.45;74.8;190885888;74.6;11067433.63
1593953837079;32.675;61.5;190943232;74.4;16967727.07
1593953838868;34.775;61.3;190996480;74.5;1683628.39
1593953840496;37.25;66.4;191070208;74.5;4296346.84
1593953842358;34.025;63.9;194154496;74.5;1928472.79
1593953844039;40.75;66.5;188448768;74.6;34950863.69
1593953845661;36.55;64.2;189284352;74.6;39378973.16
1593953847344;32.25;55.4;191709184;74.7;12179763.12
1593953848962;34.125;61.7;191987712;74.6;26523091.43
1593953850687;36.575;63.5;192675840;74.6;10813682.74
1593953852465;35.3;64.9;194756608;74.5;1947187.49
1593953854132;41.575;69.0;190607360;74.5;1433022.92
1593953855849;38.85;66.2;190849024;74.5;19601028.88
1593953857506;37.975;62.8;192651264;74.6;6999139.34
1593953859393;32.3;62.9;193216512;74.5;6206055.64
1593953861180;37.4;63.7;187768832;74.5;29837300.23
1593953862845;35.375;60.5;188702720;74.5;17960188.83
1593953864491;38.45;66.6;188764160;74.5;1970598.85
1593953866181;38.425;66.1;188862464;74.6;2041702.75
1593953867862;37.85;63.2;190226432;74.5;36225038.49
1593953869572;31.825;57.9;191750144;74.3;2692847.04
1593953871226;37.95;62.7;198791168;74.5;36240111.32
1593953872903;34.125;61.5;191393792;74.5;9686110.96
1593953874701;37.6;63.4;193171456;74.5;1186612.45
1593953876403;37.15;68.4;193503232;74.7;1933140.13
1593953878046;38.075;65.1;193634304;74.8;40264285.38
1593953879739;35.4;69.5;194056192;74.9;1573987.77
1593953881685;33.8;59.7;195428352;74.9;9736636.82
1593953883397;35.25;64.8;191696896;75.0;1472378.35
1593953885239;33.75;58.2;191836160;75.1;35597589.88
1593953886897;29.45;58.6;189935616;75.0;1147480.25
1593953888563;41.25;66.4;191242240;75.1;2020967.59
1593953890276;35.7;66.1;191471616;75.2;66518489.19
1593953891949;30.6;58.0;193908736;75.4;8160141.86
1593953893650;39.225;69.4;190443520;75.4;1647161.55
1593953895315;37.0;62.9;189521920;75.5;38998405.19
1593953896974;31.075;61.8;189894656;75.5;12307801.84
1593953898700;34.325;63.6;190730240;75.5;1775531.9
1593953900330;41.35;68.4;181518336;75.5;32217237.31
1593953902022;32.35;55.7;181518336;75.4;1220237.05
1593953903711;36.1;60.4;182157312;75.6;30719337.74
1593953905555;35.375;63.1;183103488;75.6;1606665.27
1593953907230;36.925;66.5;186171392;75.8;35164390.78
1593953908906;31.1;64.5;192094208;75.8;1130139.67
1593953910606;37.825;67.2;185073664;75.8;37769773.68
1593953912240;27.875;52.7;184131584;75.8;18272735.12
1593953913986;32.65;60.2;185065472;75.9;1818818.44
1593953915641;37.75;68.2;185491456;75.9;22385697.19
1593953917299;37.025;61.7;186839040;76.0;17506687.21
1593953918983;39.1;71.5;190332928;76.0;6067669.03
1593953920906;31.725;60.2;187432960;76.0;1777938.29
1593953922529;40.625;66.8;187555840;76.0;24565044.87
1593953924132;32.025;60.7;187854848;76.0;16300224.32
1593953925806;31.075;64.0;188157952;75.9;3400578.48
1593953927486;34.35;64.8;190570496;75.9;1976514.85
1593953929126;40.25;69.5;187592704;76.0;32100717.84
1593953930872;27.675;61.3;187813888;76.0;18469238.36
1593953932567;34.025;65.4;189247488;76.0;17804451.1
1593953934229;33.175;63.2;190091264;75.9;13064097.83
1593953935882;37.025;63.7;190853120;76.0;1129582.73
1593953937656;36.3;63.7;191512576;76.1;2197446.64
1593953939378;41.125;68.6;187129856;76.1;2048976.87
1593953941028;38.925;69.4;188133376;76.2;75550822.72
1593953942739;28.65;54.0;188891136;76.1;6286167.75
1593953944409;36.7;64.0;188907520;76.1;27629101.22
1593953946075;30.6;58.8;189562880;76.0;27417814.62
1593953947745;33.875;61.5;187473920;76.0;6695431.23
1593953949431;34.475;63.2;189165568;76.0;1766812.88
1593953951061;35.1;62.0;189317120;76.1;1091941.67
1593953952773;35.25;62.4;189751296;76.2;10323316.45
1593953954648;34.8;60.2;191078400;76.0;19887699.12
1593953956302;32.3;59.0;191283200;76.1;21251027.1
1593953958026;35.925;60.9;188751872;76.0;1329334.33
1593953959724;40.125;67.0;188850176;76.0;22228187.15
1593953961387;41.975;65.4;187207680;75.9;31401301.04
1593953963026;30.725;54.1;187637760;75.8;22449236.28
1593953964689;33.475;61.6;189083648;75.8;1118118.55
1593953966346;36.325;66.1;193138688;75.9;31890658.73
1593953968063;36.125;66.0;190967808;75.7;2060522.12
1593953969699;38.825;64.4;192581632;75.9;3373688.53
1593953971537;32.825;64.1;191041536;75.9;1141286.79
1593953973175;37.025;60.1;192724992;76.0;20376133.87
1593953974825;34.45;61.9;192970752;76.0;7020870.49
1593953976700;32.925;58.8;193859584;75.9;16596026.85
1593953978341;35.225;64.3;197726208;75.9;29031195.85
1593953980003;35.625;58.1;194740224;75.8;18659591.64
1593953981678;39.575;67.1;192114688;75.8;17840472.3
1593953983296;36.175;58.6;193806336;75.8;2009543.04
1593953985018;35.9;61.3;194084864;75.9;44743506.31
1593953986777;30.975;58.2;194355200;75.9;11474069.55
1593953988479;35.075;65.6;194691072;75.9;9639921.78
1593953990135;36.55;63.7;196706304;76.0;25098054.27
1593953991943;37.5;59.4;193921024;75.9;1350490.35
1593953993610;41.25;66.6;194134016;76.0;19648601.03
1593953995247;32.625;58.3;194273280;75.8;9695878.03
1593953996908;40.1;64.5;194838528;75.8;29355929.55
1593953998567;32.775;60.5;194887680;75.8;1228698.26
1593954000278;43.65;69.0;190410752;76.0;1264979.65
1593954001922;33.8;63.9;190410752;76.0;20916727.68
1593954003574;31.85;63.8;187117568;75.8;16411734.98
1593954005218;35.475;64.4;188870656;75.9;18472559.11
1593954006930;32.725;58.5;189022208;75.9;1374660.71
1593954008579;36.925;64.8;189374464;75.9;3320723.8
1593954010409;37.6;64.1;194318336;76.0;2814421.22
1593954012072;39.95;67.0;189661184;76.0;2043520.03
1593954013743;36.925;66.2;190156800;76.2;12282902.06
1593954015696;28.8;52.5;191221760;76.0;17184709.93
1593954017344;37.125;62.6;191533056;76.0;11405456.32
1593954019213;34.375;61.4;192090112;76.1;11413972.97
1593954020906;33.1;60.5;194379776;76.0;1894757.84
1593954022577;39.025;66.8;191758336;76.0;2561852.19
1593954024264;33.775;57.2;193048576;76.0;56860467.76
1593954025948;31.5;57.1;193175552;75.8;1416463.15
1593954027601;39.125;66.6;191062016;75.9;26122730.87
1593954029250;29.775;56.6;193351680;75.8;1767261.56
1593954030904;36.55;63.7;194478080;76.0;4686969.61
1593954032731;37.375;61.0;190590976;75.8;1114012.96
1593954034412;37.75;69.0;192880640;75.9;2024957.37
1593954036076;36.1;62.3;191008768;75.9;67927082.45
1593954037719;29.75;57.1;192552960;75.8;10293445.63
1593954039373;39.625;65.1;192843776;75.9;15840823.25
1593954041009;38.325;68.4;193527808;75.9;13034912.02
1593954042867;31.3;55.2;185896960;75.7;25413087.74
1593954044511;34.75;64.7;187858944;75.8;10401515.45
1593954046153;35.725;62.4;188076032;75.8;2383447.23
1593954047807;39.125;68.2;188338176;75.9;1657742.95
1593954049482;34.35;68.6;189685760;75.9;14678542.4
1593954051149;36.7;64.2;186204160;75.9;9582746.27
1593954052799;37.375;64.1;184193024;75.8;41765964.34
1593954054451;29.025;59.3;184721408;75.8;8726412.66
1593954056118;37.625;66.8;185360384;75.9;1105826.34
1593954057781;37.275;66.2;186744832;75.9;36671514.98
1593954059416;31.9;57.6;188530688;75.8;13389970.94
1593954061081;35.375;62.6;185470976;75.8;9181060.4
1593954062748;35.5;63.9;185954304;75.8;33914837.48
1593954064408;31.6;64.1;185991168;75.8;2880663.4
1593954066089;33.55;68.7;186437632;75.9;28459904.61
1593954067740;34.2;62.2;187744256;75.9;23871812.05
1593954069403;34.9;61.9;190500864;75.8;19747058.75
1593954071064;34.175;61.3;197238784;75.8;1110146.33
1593954072728;36.2;64.5;204554240;76.0;45496553.85
1593954074410;32.025;58.3;209915904;75.9;27393019.27
1593954076057;39.375;64.0;196808704;75.8;7833619.27
1593954077693;40.025;67.5;197488640;75.8;1589251.18
1593954079326;38.225;68.4;197697536;76.0;1239820.41
1593954080959;36.425;61.4;197861376;76.1;40717358.28
1593954082616;27.375;58.8;198205440;75.9;10407108.28
1593954084280;36.55;60.0;198893568;75.8;38553113.45
1593954085920;30.225;59.7;199835648;75.9;17886632.76
1593954087625;35.775;62.4;201699328;75.8;14670658.74
1593954089293;30.85;57.0;205885440;75.9;1841049.83
1593954090942;38.925;66.4;199913472;75.9;1926530.08
1593954092600;43.375;68.0;200966144;76.1;1375751.51
1593954094523;34.975;63.8;201293824;76.0;14873828.12
1593954096195;31.3;59.1;201768960;76.0;9479803.33
1593954097847;38.325;68.1;202162176;76.0;1617549.58
1593954099708;33.325;57.2;203153408;76.0;1669626.43
1593954101365;37.025;64.6;204419072;76.0;2274983.6
1593954103041;35.275;66.7;205991936;76.0;45223692.18
1593954104766;29.075;58.0;212230144;75.9;1655202.83
1593954106396;35.725;64.4;219836416;76.0;31793638.57
1593954108030;29.8;56.3;225419264;76.0;20137973.28
1593954109721;35.875;65.7;203464704;76.0;11425035.25
1593954111369;34.675;60.6;205287424;76.0;12031691.09
1593954113015;38.075;65.3;205750272;76.0;35880862.52
1593954114671;31.375;57.5;205799424;75.9;1097618.35
1593954116394;36.575;63.4;206766080;76.0;33551280.0
1593954118133;35.275;59.7;209043456;75.9;1729556.7
1593954119791;40.1;66.6;193978368;75.8;44883415.16
1593954121434;31.9;62.4;193941504;75.8;1572438.5
1593954123083;39.3;61.9;194920448;76.0;24028336.8
1593954124726;38.9;65.0;196014080;76.1;38222594.24
1593954126391;32.075;56.2;196063232;76.0;17182077.44
1593954128049;36.1;63.1;196796416;76.0;8407077.07
1593954129713;33.875;63.6;199299072;76.0;12099432.41
1593954131305;32.1;58.9;202584064;75.9;2359156.27
1593954133100;36.725;62.8;197754880;75.8;2299012.69
1593954134759;36.325;66.2;198705152;75.9;1977577.55
1593954136398;34.05;62.1;198905856;76.0;32370118.02
1593954138051;29.05;55.3;199512064;75.9;10444245.29
1593954139717;35.5;61.9;199856128;76.0;2715101.18
1593954141444;35.15;71.5;189255680;75.9;35101035.84
1593954143095;32.6;59.5;190820352;75.9;1360743.91
1593954144751;41.05;69.2;190992384;76.0;1268927.08
1593954146400;35.15;60.7;191090688;76.1;39682755.56
1593954148076;36.45;63.0;191246336;75.9;25851545.98
1593954149749;30.6;56.6;192962560;75.9;1626397.28
