timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
937058;20;32.35;61.1;206.82;76.0;14.99
938781;20;37.5;62.3;196.1;75.9;1.71
940434;25;34.45;60.1;196.33;75.9;43.44
942073;20;29.07;54.9;195.7;75.8;1.68
943741;22;37.38;60.9;196.65;75.9;24.77
945424;21;35.4;61.5;196.98;76.0;22.86
947084;22;37.75;60.9;198.22;75.9;18.11
948759;22;34.35;67.6;199.68;75.9;1.77
950418;19;36.8;61.8;204.28;76.1;14.74
952115;20;36.25;62.1;196.62;75.9;1.07
953736;23;38.7;63.8;196.8;75.9;3.22
955410;21;34.35;60.8;197.99;75.9;14.67
957063;23;37.5;65.7;198.13;75.8;45.61
958770;19;32.55;59.3;198.7;75.7;1.85
960431;20;40.33;65.2;199.77;75.8;32.07
962098;22;32.7;59.3;200.53;75.7;13.89
963868;20;31.65;61.5;202.76;75.8;1.84
965541;20;46.73;75.1;198.52;75.8;25.27
967305;26;32.95;58.6;198.59;75.7;7.18
968952;19;36.33;65.5;198.7;75.7;3.71
970548;21;37.0;64.3;199.2;75.7;3.13
972188;24;35.25;60.5;199.26;75.9;1.82
973835;20;40.7;65.9;185.64;75.7;28.44
975482;20;31.6;54.3;187.17;75.6;1.24
977155;19;38.33;64.3;187.54;75.7;6.29
978825;20;36.45;62.1;187.71;75.6;17.29
980558;25;33.17;60.4;187.71;75.7;6.27
982224;20;35.75;61.8;187.95;75.7;1.04
983903;23;38.67;65.8;186.83;75.7;24.65
985542;20;37.25;61.8;185.67;75.6;8.02
987172;18;33.58;58.1;187.23;75.7;1.75
988834;23;37.75;66.9;188.22;75.7;1.06
990514;20;35.4;62.9;188.28;75.9;16.21
992053;17;31.38;61.2;188.51;75.7;8.54
993765;22;37.5;60.7;182.47;75.7;7.8
995590;24;30.55;53.4;183.66;75.7;25.42
997258;22;29.02;55.5;183.72;75.6;1.04
998912;21;36.1;64.4;182.86;75.7;21.37
1000574;19;28.02;53.0;184.62;75.6;9.16
1002248;19;37.85;63.4;184.12;75.5;4.67
1003899;23;36.17;66.1;185.38;75.4;26.53
1005555;20;33.73;55.1;186.07;75.4;1.65
1007220;21;36.2;64.7;186.2;75.5;4.52
1008798;21;31.68;58.6;186.21;75.5;1.57
1010486;23;41.9;69.5;183.07;75.6;1.72
1012143;21;34.42;60.8;182.3;75.7;30.88
1013757;20;27.68;54.1;182.44;75.6;7.93
1015474;22;35.23;62.3;183.45;75.6;2.82
1017128;21;32.8;60.0;184.85;75.7;48.33
1018772;20;31.18;54.5;187.65;75.6;1.58
1020460;17;36.35;61.7;185.91;75.7;21.17
1022130;23;34.58;59.3;186.21;75.6;1.61
1023863;20;37.62;61.8;186.5;75.6;35.68
1025515;21;32.05;63.3;187.09;75.5;1.56
1027187;20;36.23;60.8;187.4;75.7;1.02
1028849;20;38.42;63.1;184.45;75.6;19.37
1030528;20;33.58;58.4;186.02;75.6;8.27
1032178;23;37.85;63.9;186.46;75.6;2.59
1033997;20;30.12;56.5;186.6;75.7;33.45
1035630;20;34.12;58.4;187.0;75.7;1.69
1037289;19;36.55;64.0;189.92;75.7;1.75
1038977;20;39.58;62.4;196.28;75.9;1.87
1040630;22;36.1;62.9;203.22;76.0;45.59
1042291;18;29.73;53.4;208.14;75.9;8.19
1043947;19;34.67;58.5;214.81;75.9;6.72
1045617;20;35.5;62.0;220.55;76.0;39.74
1047302;18;30.77;58.7;225.5;75.9;2.5
1048972;19;38.55;66.3;200.45;75.7;8.18
1050608;18;36.92;60.4;200.59;75.7;1.64
1052273;21;38.42;62.3;200.79;75.8;1.49
1054168;22;29.93;55.6;200.14;75.7;14.14
1055810;22;32.4;61.8;201.2;75.8;1.07
1057463;20;36.9;60.8;201.65;75.9;14.47
1059064;19;30.1;54.6;202.47;75.8;9.98
1060850;20;30.48;53.8;203.59;75.8;1.47
1062511;19;36.8;62.7;204.85;75.8;32.83
1064234;20;32.9;60.5;209.47;75.8;9.19
1065898;18;35.6;65.9;200.0;75.7;3.68
1067536;21;31.45;56.9;200.13;75.7;28.93
