timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;119.68;67.7;0.76
1436;;0.0;18.0;119.68;67.8;0.68
2684;264
2804;371
2817;245
2864;;11.0;31.2;130.06;67.9;9.99
3075;273
3422;608
3435;473
3537;555
3543;570
3641;456
3828;400
3921;388
4169;617
4178;538
4269;541
4359;620
4366;634
4469;552
4551;;39.58;69.8;159.34;68.0;12.05
4590;580
4811;637
4909;644
5009;655
5203;832
5215;749
5313;735
5400;698
5406;699
5502;598
5588;581
5746;535
5823;515
5916;521
6065;653
6074;577
6159;574
6217;;41.58;69.6;167.99;68.2;31.73
6434;772
6445;779
6589;770
6684;772
6870;797
6972;815
7048;618
7199;740
7211;626
7333;652
7433;660
7441;661
7547;579
7636;592
7794;587
7878;550
7966;536
8004;;31.38;65.6;177.9;67.2;22.23
8161;712
8171;628
8282;650
8382;667
8392;673
8545;670
8645;684
8794;627
8871;597
8958;582
9102;684
9112;572
9189;551
9274;553
9281;557
9383;516
9468;514
9617;509
9689;;41.23;71.4;169.14;67.1;27.76
9702;517
9816;546
9998;712
10007;631
10105;641
10196;650
10203;654
10312;612
10410;599
10587;584
10679;579
10755;564
10891;680
10900;592
10981;575
11057;567
11063;565
11158;483
11245;494
11321;;37.75;67.5;170.33;67.1;4.28
11629;733
11727;751
11817;764
12004;934
12014;860
12107;876
12186;644
12193;646
12278;557
12358;543
12510;500
12589;488
12663;481
12805;608
12814;541
12898;545
12927;;36.4;63.5;179.25;67.2;26.3
13020;589
13031;595
13136;551
13235;574
13422;612
13518;625
13597;599
13874;838
13885;755
13967;738
14047;721
14054;723
14141;631
14217;622
14375;496
14458;495
14543;501
14592;;35.98;65.3;188.63;67.4;1.83
14748;689
14760;625
14859;646
14952;651
14965;660
15064;609
15172;633
15387;631
15474;620
15550;600
15706;732
15715;656
15801;633
15880;622
15887;623
15970;499
16060;515
16200;489
16258;;41.05;70.6;176.71;67.5;36.86
16300;500
16434;558
16665;774
16675;709
16775;717
16874;743
16880;745
16959;663
17043;615
17200;529
17285;515
17363;492
17731;844
17745;789
17836;797
17923;;31.55;59.6;177.37;67.5;6.25
17930;807
17943;812
18081;801
18174;815
18376;638
18478;646
18576;651
18710;755
18719;649
18797;628
18881;603
18888;602
18973;501
19053;481
19206;491
19294;501
19374;497
19519;627
19528;561
19584;;39.88;67.3;178.5;67.7;12.84
19640;592
19750;623
19756;625
19864;574
19953;585
20154;630
20345;711
20426;686
20576;811
20585;726
20669;720
20748;710
20754;711
20839;497
20914;492
21055;473
21130;465
21215;471
21217;;35.48;62.4;186.74;67.9;26.45
21410;652
21420;586
21551;642
21656;677
21661;678
21761;635
21853;641
22005;589
22088;541
22175;524
22321;655
22331;575
22549;701
22637;706
22643;709
22734;650
22813;643
22875;;36.1;64.5;196.55;68.1;1.57
23022;693
23151;605
23242;612
23415;767
23426;697
23516;708
23592;689
23598;686
23682;540
23761;524
23902;482
23978;466
24056;469
24197;595
24206;528
24298;543
24379;547
24385;550
24470;495
24539;;37.98;68.8;208.04;68.3;10.4
24558;507
24881;678
24972;678
25057;682
25223;831
25234;769
25321;766
25395;612
25400;611
25483;516
25562;511
25712;484
25791;475
25871;481
26044;639
26052;573
26137;579
26218;581
26226;584
26300;;40.48;65.5;216.58;68.3;1.93
26323;536
26446;580
26628;579
26715;583
26796;584
26970;740
26982;664
27058;621
27134;597
27140;599
27221;510
27302;509
27443;466
27519;466
27596;465
27737;593
27747;530
27827;530
27910;537
27916;540
