timestamp(ms);elapse-time(ms);tx-load
31348;529;13
31517;680;12
31528;620;12
31621;639;12
31718;650;13
31724;652;13
31830;607;13
31906;561;12
32057;533;15
32133;516;15
32210;497;14
32349;619;14
32357;531;14
32477;575;10
32558;579;11
32564;581;11
32652;524;9
32729;525;9
33125;771;14
33233;762;11
33330;776;11
33500;931;15
33510;863;13
33611;886;15
33708;893;18
33714;894;18
33807;583;13
33889;564;15
34046;540;14
34125;519;15
34199;496;16
34412;694;13
34422;618;12
34507;622;12
34586;616;12
34592;617;12
34683;562;11
34775;581;12
34980;562;13
35065;564;13
35160;579;13
35338;740;14
35349;672;13
35508;740;15
35587;701;14
35593;703;15
35685;625;14
35755;599;13
35900;555;15
35977;474;15
36052;469;14
36196;596;15
36204;523;15
36294;542;14
36367;538;12
36374;540;12
36509;536;11
36621;573;12
36812;611;14
36902;615;14
37002;639;13
37140;759;14
37148;656;14
37224;606;13
37307;590;13
37313;591;13
37395;497;13
37468;469;14
37611;466;14
37684;464;15
37762;458;15
37914;597;12
37922;532;11
38003;539;11
38093;554;11
38103;560;11
38226;546;10
38329;573;12
38497;579;13
38590;592;14
38697;610;12
38846;737;14
38854;638;14
38932;610;13
39009;602;13
39015;603;13
39097;510;12
39172;478;14
39343;492;13
39416;488;13
39487;482;13
39623;603;9
39632;537;9
39729;562;9
40130;865;14
40137;867;15
40238;826;13
40344;862;13
40520;893;15
40607;885;16
40687;563;14
40827;684;16
40835;604;15
40910;573;16
40990;562;17
40996;563;16
41081;481;14
41207;526;15
41381;551;13
41459;556;13
41538;555;12
41704;705;12
41715;640;11
41831;629;11
41933;647;12
41942;653;12
42128;675;13
42216;684;15
42391;683;15
42468;643;14
42542;617;14
42686;740;15
42695;575;13
42776;567;14
42856;545;14
42861;547;14
42950;487;13
43030;493;13
43186;496;12
43271;502;11
43388;539;12
43602;735;12
43612;666;11
43709;685;11
43905;795;14
43911;798;14
44017;752;15
44109;727;15
44260;654;16
44335;633;15
44416;518;14
44561;647;16
44571;561;15
44662;558;16
44750;567;15
44757;571;15
44844;514;13
44917;506;12
45058;493;10
45146;489;10
45290;548;12
45554;794;12
45567;728;12
45672;761;13
45758;774;14
45764;777;14
45846;709;13
45921;637;13
46114;556;16
46192;528;16
46271;518;17
46408;640;16
46417;575;16
46495;581;16
46573;583;13
46579;586;13
46660;473;12
46750;486;11
46958;547;14
47050;561;14
47142;575;11
47320;737;13
47330;674;13
47424;683;14
47503;640;15
47509;642;14
47606;562;14
47678;542;14
47819;496;15
47899;482;16
47969;471;16
48100;587;16
48109;509;14
48185;513;12
48256;511;11
48262;513;11
48356;463;11
48473;509;10
48670;567;13
48778;598;12
48868;618;11
49027;757;13
49036;687;13
49121;657;13
49195;617;13
49200;619;14
49298;546;14
49374;514;14
49516;486;15
49593;479;15
49667;478;16
49813;610;14
49821;529;12
49905;537;11
49980;537;12
49985;539;12
50083;496;10
50220;559;12
50402;586;13
50497;597;14
50590;616;11
50750;761;11
50759;683;11
50845;633;10
50916;597;10
50922;600;10
50998;507;9
51072;488;10
51534;781;10
51608;770;10
51690;780;10
51962;1037;18
51973;981;16
52080;1013;19
52178;736;16
52184;739;16
52288;685;16
52376;692;17
52520;554;15
52595;524;16
52671;498;17
52810;622;19
52818;539;18
52900;530;19
52984;536;14
52991;540;14
53077;487;12
53154;487;11
53311;498;13
53390;496;13
53482;503;13
53668;673;11
53678;607;11
53773;624;11
53868;643;11
53874;646;11
53969;585;11
54059;585;10
54198;527;12
54446;678;14
54532;668;12
54682;804;13
54691;728;12
54770;717;12
54850;723;12
54857;727;12
54944;502;12
55032;507;12
55237;552;13
55341;576;16
55430;585;15
55622;760;13
55633;696;13
55721;695;15
55791;663;14
55797;666;14
55881;549;14
55954;529;13
56108;480;13
56191;476;13
56270;485;15
56407;607;15
56415;540;14
56508;560;10
56744;718;11
56752;723;11
56877;691;13
56975;711;13
57143;733;14
57240;738;15
57340;603;14
57483;726;15
57493;623;15
57567;600;15
57640;586;14
57646;589;15
57728;495;13
57805;471;15
57950;463;13
58024;463;15
58094;460;15
58230;581;11
58238;516;11
58342;541;11
58431;554;11
58439;559;11
58562;543;10
58657;567;12
58830;597;14
58932;596;14
59016;594;12
59148;704;14
59157;602;13
59229;578;13
59311;572;13
59317;574;13
59394;470;13
59471;461;14
59616;465;13
59701;477;15
59778;473;14
59920;600;12
59928;541;11
60013;547;11
60125;585;12
60134;590;12
60238;542;11
60340;568;12
60518;594;14
60610;605;14
60684;567;14
60828;688;14
60837;607;13
60917;586;13
60994;569;13
61000;572;13
61104;500;13
61179;501;14
61343;512;13
61415;504;15
61502;513;14
61649;646;11
61660;560;11
61768;595;10
61859;607;9
61866;611;9
61990;578;8
62129;633;8
62701;1049;14
62781;1023;13
62855;1002;15
63005;1136;18
63015;1031;16
63095;971;18
63173;961;18
63180;965;18
63269;494;13
63353;505;15
63493;484;16
63562;472;16
63644;477;18
63840;656;12
63853;591;12
63962;614;13
64055;636;11
64062;640;11
64157;601;12
64256;619;13
64417;573;13
64497;542;13
64574;525;13
64711;645;12
64720;571;12
64803;554;11
65024;678;12
65031;682;12
65120;629;11
65210;641;13
65378;661;13
65482;684;14
65584;565;14
65747;713;15
65756;643;13
65846;643;14
65938;641;15
65946;646;15
66038;567;15
66114;537;15
66258;508;15
66339;499;16
66413;482;15
66556;607;15
66566;533;15
66647;538;12
66726;542;11
66732;545;11
66816;483;10
66892;485;10
67049;489;10
67331;690;11
67419;700;11
67575;840;14
67584;776;12
67675;789;14
67770;802;17
67776;805;17
67855;534;13
67932;519;14
68082;502;16
68155;486;15
68234;469;16
68388;609;16
68399;550;12
68482;556;12
68563;557;12
68569;560;13
68659;509;11
68736;507;10
68928;534;13
69027;552;13
69127;569;13
69325;752;13
69335;682;13
69428;698;15
69500;680;14
69506;679;14
69583;562;13
69660;541;14
69809;481;15
69885;461;15
69958;462;16
70097;588;16
70105;527;15
70186;532;12
70260;528;12
70268;533;12
70362;482;10
70444;492;10
70677;578;13
70769;589;13
70859;603;11
71031;758;13
71041;685;12
71126;687;13
71206;652;13
71211;653;13
71299;537;12
71384;530;13
71567;533;15
71655;534;16
71735;535;14
71872;658;12
71881;588;11
71985;608;12
72062;609;13
72070;614;13
72171;522;12
72278;550;10
72495;620;14
72580;600;15
72670;613;14
72831;758;11
72844;679;10
72922;652;10
72997;596;11
73003;598;11
73088;514;11
73169;506;11
73588;745;13
73672;755;11
73758;766;11
73960;952;15
73970;888;15
74064;900;15
74154;918;18
74160;921;18
74263;592;15
74354;601;14
74508;542;15
74582;524;15
74683;534;16
74835;671;18
74844;587;18
74972;624;11
75049;618;12
75055;620;11
75138;561;10
75220;540;10
75376;537;12
75610;643;13
75713;670;11
75885;826;13
75895;761;13
75995;781;14
76093;803;15
76103;809;17
76192;594;14
76273;565;14
76426;538;15
76504;515;16
76584;497;17
76727;619;17
76736;550;16
76821;554;13
76896;545;12
76903;549;13
76978;478;12
77053;475;11
77239;506;12
77342;526;10
77445;556;9
77631;725;11
77643;670;10
77923;876;14
78003;875;15
78010;879;15
78099;764;15
78184;746;15
78334;697;14
78415;499;13
78499;502;14
78638;624;15
78648;554;15
78733;556;15
78829;576;15
78836;580;15
78966;556;10
79062;567;10
79349;706;14
79450;723;13
79551;728;13
79694;854;16
79702;745;13
79783;727;15
79857;711;16
79865;716;16
79941;498;13
80015;469;15
80158;460;15
80233;455;16
80310;459;16
80451;583;12
80460;525;11
80533;523;11
80632;551;11
80642;558;11
80757;530;11
80844;538;12
81023;569;13
81121;594;14
81205;583;12
81356;708;14
81364;614;13
81443;606;13
81525;599;13
81531;602;13
81616;502;12
81693;493;14
81837;478;13
81914;476;15
81985;465;13
82141;606;11
82153;543;11
82247;561;11
82378;613;12
82387;619;12
82490;581;11
82581;602;13
82759;613;14
82858;616;14
82932;571;14
83070;679;15
83079;594;13
83158;583;14
83236;566;13
83243;568;13
83331;478;13
83411;484;14
83555;482;13
83632;479;15
83710;480;14
83852;605;11
83865;537;11
83980;574;12
84068;588;12
84076;593;12
84169;543;11
84269;565;10
84469;612;10
84551;577;11
84630;569;12
85005;925;13
85015;855;13
85104;841;14
85180;803;13
85187;808;13
85277;732;12
85361;737;13
85505;493;12
85661;564;15
85756;582;17
85934;744;18
85944;673;17
86042;686;12
86131;705;14
86136;706;14
86226;579;13
86307;556;13
86457;518;15
86535;499;15
86617;492;14
86776;636;14
86785;564;14
86865;564;11
86949;569;12
86956;571;12
87041;511;10
87196;585;12
87415;636;14
87505;646;14
87593;650;11
87768;807;13
87778;743;12
87859;670;12
87944;620;12
87950;624;12
88042;544;12
88123;536;12
88449;677;16
88528;675;15
88612;674;11
88767;813;13
88778;741;12
88882;765;13
88975;608;13
88984;614;13
89091;568;13
89192;586;15
89367;596;16
89448;572;17
89519;547;15
89669;682;14
89679;596;13
89765;581;14
89847;568;13
89853;571;13
89932;490;13
90010;497;12
90162;488;10
90241;483;12
90330;488;11
90683;827;12
90695;768;12
90796;792;13
90890;807;13
90900;815;13
91000;765;15
91095;774;16
91243;555;15
91337;547;16
91415;533;17
91551;646;17
91559;565;17
91638;549;16
91716;544;15
91722;548;15
91817;485;12
91895;486;11
92035;481;12
92110;477;13
92202;492;12
92423;696;12
92433;622;12
92522;634;12
92615;651;11
92621;654;12
92726;621;12
92809;615;13
92958;531;15
93040;527;16
93119;509;15
93267;643;15
93276;558;13
93361;558;13
93439;560;13
93444;562;13
93525;491;12
93600;486;11
93761;489;12
93852;497;11
93969;536;12
94136;688;11
94146;627;11
94250;655;11
94411;746;13
94418;750;14
94512;665;13
94592;629;13
94751;611;16
94829;586;15
94906;503;14
95050;628;16
95060;553;15
95157;572;15
95234;566;13
95239;568;13
95327;503;13
95404;504;12
95553;499;12
95664;514;10
95752;523;10
95922;679;10
95933;611;10
96267;868;14
96368;897;16
96374;901;16
96457;801;16
96540;795;17
96707;780;16
96781;522;14
96862;500;15
96993;615;17
97001;551;16
97072;539;17
97145;513;16
97151;516;16
97234;458;17
97304;447;11
97462;466;12
97595;528;13
97681;541;11
97884;730;13
97894;665;13
97995;700;12
98077;707;12
98082;709;12
98162;576;11
98240;564;10
98399;510;12
98472;485;13
98554;482;15
98853;767;12
98862;705;12
98948;714;11
99028;712;11
99035;714;11
99150;683;12
99249;701;13
99437;581;15
99529;589;16
99668;645;14
99824;784;15
99832;689;15
99912;668;14
99986;645;15
99991;647;15
100080;562;14
100163;501;13
100314;487;14
100392;485;15
100471;491;16
100620;626;15
100628;554;14
100709;552;11
100794;560;12
100806;569;11
100928;541;11
101023;558;12
101200;577;10
101293;589;10
101389;603;10
101522;711;11
101530;612;11
101821;804;13
101905;800;13
101912;804;13
102007;720;12
102090;707;13
102243;718;14
102328;513;12
102414;515;13
102623;708;17
102633;633;16
102730;646;14
102838;673;15
102844;678;13
102942;619;12
103035;626;14
103183;555;15
103261;537;16
103353;523;15
103490;641;16
103499;560;16
103579;550;13
103660;555;14
103665;557;13
103742;488;12
103822;474;11
103968;474;13
104046;472;13
104150;495;12
104339;670;12
104350;615;11
104441;625;13
104540;641;11
104546;644;12
104664;624;13
104742;601;13
104892;549;15
104968;533;14
105045;515;15
105187;637;15
105195;554;13
105274;538;14
105359;542;13
105365;544;13
105451;489;12
105525;486;11
105673;483;12
105760;491;11
105873;517;12
106088;720;12
106098;652;12
106190;671;11
106291;697;11
106298;701;11
106402;648;10
106478;613;10
106620;529;12
106695;510;12
106976;691;14
107131;826;13
107140;744;12
107235;763;11
107323;775;13
107332;783;13
107425;735;14
107545;781;17
107729;595;15
107827;598;17
107914;596;15
108072;736;17
108081;665;17
108153;615;15
108225;594;14
108231;596;14
108325;504;12
108400;494;14
108541;466;13
108619;472;15
108700;480;15
108877;643;11
108886;566;10
108969;574;10
109046;576;9
109053;580;10
109354;740;13
109452;758;13
109624;744;13
109713;751;13
109802;763;14
109948;891;18
109956;608;14
110037;592;15
110118;583;14
110125;586;14
110211;503;13
110286;489;15
110444;493;15
110518;486;16
110594;483;14
110729;599;11
110737;533;11
110834;554;11
110947;580;11
110953;583;11
111062;550;11
111151;563;12
111351;619;14
111441;615;14
111550;609;12
111689;732;14
111698;644;13
111780;634;13
111853;606;13
111859;610;13
111939;503;13
112023;478;12
112185;492;13
112261;487;15
112351;504;13
112524;661;10
112539;605;10
112644;626;11
112736;642;11
112746;649;11
113042;787;16
113121;776;16
113267;738;15
113354;716;15
113429;698;13
113567;625;14
113576;539;13
113655;539;14
113737;546;14
113743;549;15
113826;478;15
113897;473;13
114068;498;14
114179;530;13
114283;552;13
114479;733;13
114489;669;13
114575;685;12
114670;702;14
114676;705;14
114759;586;13
114834;559;14
114978;495;14
115062;494;15
115145;481;16
115298;619;15
115308;554;15
115392;563;13
115469;566;13
115475;569;12
115568;512;11
115656;517;10
115850;548;15
115942;557;14
116034;571;14
116199;721;13
116209;649;12
116301;650;13
116381;644;13
116388;648;13
116466;529;12
116542;513;11
116685;482;10
116784;488;12
116862;486;11
117181;790;11
117190;729;11
117276;739;11
117382;770;12
117393;778;12
117552;773;13
117645;790;15
117820;636;15
117910;640;17
118007;636;15
118139;742;17
118147;601;15
118224;585;14
118366;642;16
118372;644;16
118458;556;14
118536;534;14
118681;539;15
118762;544;13
118846;486;13
118990;615;15
118999;546;14
119085;554;11
119200;590;12
119210;597;12
119314;559;11
119420;579;10
119591;598;13
119774;694;14
119853;660;13
120002;789;13
120011;706;13
120088;673;13
120170;662;15
120176;665;15
120257;489;12
120332;483;14
120483;478;14
120552;470;13
120630;467;15
120794;614;11
120805;554;11
120920;593;11
121041;634;11
121050;641;11
121197;650;12
121315;690;15
121504;706;15
121580;668;14
121654;620;14
121795;740;15
121804;615;14
121889;579;13
121970;554;14
121976;557;14
122066;492;13
122137;488;13
122284;485;12
122364;481;13
122468;503;12
122667;687;12
122676;616;11
122770;638;12
122867;658;11
122875;662;13
122973;615;12
123074;612;13
123229;559;15
123306;542;14
123384;523;15
123527;647;13
123536;569;13
123609;540;11
123691;545;10
123697;548;10
123795;495;9
123872;493;8
124389;857;10
124485;881;11
124577;892;13
124756;1056;18
124765;975;16
124864;996;19
124955;1009;20
124961;1012;20
125050;569;15
125134;564;16
125289;529;17
125373;516;17
125456;507;18
125594;629;19
125603;560;18
125673;545;13
125749;540;12
125755;543;13
125836;468;12
125909;459;11
126105;508;13
126199;531;13
126296;552;13
126498;739;13
126509;678;13
126598;694;14
126674;679;14
126679;681;14
126762;569;13
126835;546;14
126979;477;14
127052;457;15
127128;460;16
127284;602;15
127292;535;14
127377;547;11
127452;544;10
127458;547;9
127544;498;9
127627;504;8
128033;746;12
128149;779;11
128244;797;13
128395;933;16
128402;863;15
128477;858;16
128552;825;16
128558;825;16
128642;503;13
128718;479;15
128860;462;15
128938;466;14
129023;476;16
129161;599;11
129172;536;11
129317;604;11
129411;623;10
129418;628;11
129515;582;10
129695;678;15
129877;712;15
129960;650;14
130038;632;13
130175;751;14
130187;678;13
130262;572;13
130332;547;13
130338;550;13
130495;540;13
130583;551;15
130734;555;13
130812;556;15
130892;564;11
131091;745;14
131102;611;12
131202;626;13
131290;629;12
131299;635;12
131404;597;13
131496;611;13
131654;559;15
131733;538;14
131806;522;14
131968;665;14
131977;579;13
132053;562;13
132177;596;13
132183;597;13
132268;542;12
132351;550;12
132501;529;13
132578;530;13
132665;493;13
132858;671;13
132869;608;12
132958;614;13
133049;630;12
133056;634;12
133151;578;13
133240;583;13
133404;542;15
133480;528;14
133563;520;15
133704;645;14
133713;568;14
133791;558;13
133867;538;13
133873;539;13
133959;482;12
134038;480;11
134189;482;12
134272;486;13
134397;535;13
134575;699;11
134586;633;11
134703;670;10
134797;685;9
134807;692;9
134910;645;10
134989;602;9
135133;555;10
135510;816;12
135598;809;11
135750;938;12
135762;860;12
135847;863;12
135927;870;14
135933;873;14
136033;528;11
136160;567;12
136355;600;16
136452;610;16
136576;655;11
136764;827;13
136773;747;12
136872;722;13
136948;694;13
136953;695;13
137038;593;12
137114;545;11
137258;490;12
137332;468;12
137544;602;15
137703;747;12
137714;681;12
137840;731;11
137934;751;13
137940;754;13
138036;709;14
138139;601;14
138311;605;15
138394;561;15
138471;544;14
138613;669;16
138621;590;15
138701;567;13
138883;660;13
138889;663;13
138973;585;11
139055;590;12
139195;579;14
139271;575;12
139369;492;12
139571;678;13
139581;613;12
139680;630;13
139768;648;13
139775;652;12
139871;606;12
139968;604;13
140126;550;15
140201;527;14
140277;515;14
140429;649;12
140438;572;12
140522;559;11
140599;564;10
140606;565;10
140687;492;10
140907;635;10
141177;743;12
141282;766;11
141389;795;13
141569;960;16
141579;898;15
141675;774;15
141744;729;15
141750;730;15
141827;550;13
141900;517;15
142055;481;14
142139;471;16
142214;475;15
142402;649;11
142413;592;11
142510;615;11
142589;617;11
142595;620;11
142703;571;10
142844;636;12
143070;664;14
143166;661;14
143256;672;12
143416;817;13
143424;729;12
143500;678;11
143572;591;11
143577;593;11
143670;510;11
143750;500;11
144097;678;16
144183;688;11
144266;699;10
144446;866;13
144458;794;13
144559;815;15
144654;832;16
144662;837;16
144758;581;15
144856;596;15
145018;567;15
145094;540;16
145173;525;16
145321;656;17
145329;575;16
145419;568;13
145523;581;12
145529;584;12
145632;543;11
145705;538;10
145859;535;10
145952;539;10
146221;705;11
146412;880;12
146422;795;12
146524;825;13
146624;848;14
146631;851;14
146739;795;14
146824;619;14
146973;557;13
147057;541;15
147144;526;16
147293;658;15
147303;574;15
147389;571;14
147559;669;12
147566;673;12
147659;607;11
147744;607;10
147960;664;12
148055;671;14
148173;620;14
148362;793;13
148375;721;13
148462;725;13
148536;692;15
148543;695;15
148647;598;14
148724;558;15
148875;508;15
148956;500;16
149040;510;16
149191;645;15
149199;557;14
149274;555;12
149358;559;12
149364;563;12
149455;504;11
149554;519;10
149783;590;11
149872;603;12
149971;619;10
150145;777;12
150154;706;11
150233;686;12
150456;765;15
150463;765;15
150555;688;14
150638;672;15
150794;646;16
150870;642;15
150943;492;13
151090;622;15
151099;551;14
151191;560;15
151290;572;14
151299;578;14
151411;546;13
151500;563;10
151675;581;11
151771;590;12
151858;575;13
152131;828;13
152142;738;13
152225;733;13
152298;717;14
152303;719;14
152398;633;13
152477;624;12
152623;489;12
152705;485;13
152785;493;15
152981;675;15
152993;602;14
153141;669;12
153237;686;12
153245;692;13
153357;657;13
153452;673;15
153608;618;14
153686;551;14
153776;546;15
153915;666;17
153923;571;15
154000;554;14
154083;552;14
154089;555;14
154182;502;13
154266;495;11
154416;498;13
154491;496;13
154579;503;12
154797;704;12
154808;632;12
154904;644;12
154989;645;11
154998;651;11
155114;627;12
155198;627;13
155354;553;15
155428;530;15
155554;571;14
155709;708;14
155718;614;13
155813;619;13
155896;622;13
155902;625;13
155992;571;11
156074;525;11
156245;532;13
156365;558;13
156504;614;14
156675;770;13
156684;698;13
156774;706;13
156860;711;12
156867;715;12
156955;602;11
157032;535;11
157189;510;10
157266;498;11
157346;494;12
157755;883;12
157766;816;11
157860;833;10
157951;839;12
157960;844;13
158082;822;13
158183;846;15
158364;605;13
158464;609;15
158559;615;16
158710;747;16
158718;642;15
158800;623;15
158976;709;14
158984;714;14
159086;629;13
159184;632;13
159341;628;15
159419;625;14
159493;528;13
159665;677;16
159677;599;15
159797;622;13
159889;625;13
159897;629;13
159990;577;12
160081;594;12
160255;586;15
160341;553;14
160430;547;14
160585;684;12
160595;611;11
160677;604;11
160753;589;12
160758;589;12
160842;508;11
160919;494;10
161236;647;13
161328;656;13
161458;711;10
161642;881;15
161653;816;13
161753;839;16
161848;861;18
161855;863;18
161947;625;15
162022;572;14
162171;525;15
162248;502;16
162331;490;17
162474;615;16
162483;542;16
162565;548;16
162643;550;11
162649;553;11
162734;491;10
162812;489;10
162986;508;10
163235;675;10
163340;702;10
163532;879;13
163542;813;12
163684;879;15
163774;891;17
163781;895;18
163867;639;15
163941;613;14
164098;562;15
164177;498;16
164255;487;16
164404;619;16
164412;550;15
164491;556;16
164567;551;12
164573;554;12
164674;502;12
164776;526;10
164977;571;11
165071;587;13
165167;606;12
165364;788;13
165373;705;13
165456;687;13
165549;669;13
165556;673;14
165645;580;13
165733;573;14
165894;526;15
165971;520;15
166069;526;16
166217;657;15
166226;586;12
166298;571;12
166384;575;12
166391;579;12
166515;549;11
166619;555;12
166808;589;15
166905;611;13
167003;625;12
167148;753;13
167156;650;12
167240;628;12
167326;618;13
167331;618;13
167458;557;12
167558;561;13
167729;578;15
167816;581;14
167902;582;14
168055;721;11
168064;614;11
168181;628;10
168277;635;10
168283;638;10
168390;579;10
168482;585;10
168924;866;12
169005;831;12
169083;813;12
169230;943;13
169239;855;13
169328;852;13
169418;846;15
169424;849;15
169513;514;13
169654;577;15
169812;578;15
169885;565;16
169975;563;16
170199;772;14
170213;708;14
170313;664;13
170418;687;12
170425;691;12
170529;649;13
170612;643;13
170752;548;13
170836;529;15
170913;501;15
171151;720;13
171160;636;13
171249;643;12
171325;644;11
171335;651;11
171418;587;9
171507;599;10
171711;556;12
171960;716;14
172060;740;12
172243;905;15
172253;840;15
172346;845;15
172430;842;17
172436;845;17
172525;573;14
172602;547;14
172763;516;16
172843;501;16
172920;495;16
173060;621;18
173068;548;17
173155;558;11
173234;561;12
173240;564;12
173326;488;11
173445;530;10
173655;591;13
173752;603;12
173850;622;9
174026;782;11
174033;712;11
174117;679;11
174203;651;12
174209;654;12
174478;733;13
174565;723;15
174729;701;16
174809;697;14
174893;695;12
175050;837;15
175059;587;12
175176;616;14
175268;629;14
175276;634;14
175385;582;13
175482;595;14
175672;618;14
175753;582;15
175835;573;14
175988;709;14
175998;619;13
176078;604;13
176158;585;13
176164;587;13
176250;503;13
176327;497;12
176488;496;12
176570;497;13
176655;503;13
176906;738;10
176917;672;10
177018;696;10
177106;702;10
177112;700;10
177214;650;10
177317;669;12
177645;736;15
177738;727;14
177829;729;13
177973;857;14
177983;776;14
178057;749;13
178135;579;12
178140;581;13
178225;493;12
178308;484;13
178527;551;14
178625;573;15
178720;591;11
178900;757;13
178909;690;12
179042;740;13
179129;728;12
179135;728;12
179216;598;11
179292;579;11
179449;546;13
179532;497;13
179610;488;13
179900;762;12
179910;700;12
179992;706;13
180079;711;11
180086;715;11
180211;685;12
180304;699;13
180494;590;15
180586;600;16
180687;615;15
180845;755;15
180855;652;15
180940;642;14
181017;618;13
181023;621;13
181110;530;12
181187;506;13
181339;491;13
181424;489;15
181503;492;16
181652;625;12
181662;558;11
181764;583;11
181872;614;12
181878;618;12
181981;562;11
182088;591;12
182262;605;13
182377;624;14
182460;595;14
182604;722;14
182612;638;13
182693;611;13
182783;615;13
182791;620;13
182892;521;12
182975;520;14
183119;513;13
183196;509;15
183276;499;13
183436;639;11
183447;563;11
183563;594;11
183667;624;12
183673;627;12
183801;610;11
183901;631;13
184085;644;14
184164;611;14
184249;589;14
184405;727;15
184414;618;13
184504;609;14
184579;597;13
184585;599;13
184671;511;13
184748;504;12
184894;486;12
184974;476;13
185052;478;11
185311;723;10
185320;654;10
185429;686;10
185760;945;15
185766;948;16
185863;896;16
185948;902;17
186108;795;15
186183;760;14
186274;521;13
186424;655;15
186433;575;15
186523;582;16
186603;574;16
186608;576;16
186706;528;16
186817;549;10
186995;566;15
187087;571;14
187189;592;12
187374;763;12
187386;686;12
187475;666;12
187551;650;12
187557;652;12
187646;565;11
187723;541;11
187896;517;10
187977;507;12
188212;668;10
188460;898;12
188480;841;12
188598;881;13
188698;884;14
188705;888;14
188803;830;16
188905;698;13
189087;620;16
189186;594;17
189277;585;17
189428;719;18
