timestamp(ms);elapse-time(ms);tx-load
35842;1017;14
36049;1148;18
36059;1087;18
36197;1151;20
36278;759;17
36430;704;17
36505;669;17
36578;535;17
36648;593;16
36760;568;17
36848;573;18
36928;569;17
36936;511;17
37017;516;18
37092;519;15
37243;489;12
37318;474;14
37414;490;14
37510;578;12
37602;589;11
37695;607;10
37778;606;10
37790;551;10
37874;561;10
37968;561;10
38314;719;14
38391;700;13
38475;702;13
38550;764;13
38622;754;14
38698;736;15
38773;546;13
38783;475;13
38865;479;14
38944;473;14
39090;471;15
39176;482;16
39249;480;16
39334;556;12
39424;563;11
39521;585;13
39613;601;12
39622;538;12
39709;538;11
39793;549;10
39952;533;11
40034;518;11
40101;498;11
40370;753;12
40451;750;13
40541;757;13
40617;750;12
40628;683;11
40722;693;12
40810;714;14
40970;526;13
41049;515;15
41158;547;15
41251;631;16
41341;626;14
41432;627;14
41521;631;13
41530;566;13
41619;578;13
41705;567;13
41858;523;15
41934;510;15
42008;495;15
42076;552;14
42172;559;13
42241;540;13
42313;524;12
42322;469;12
42395;466;11
42469;465;11
42687;520;12
42769;533;13
42864;557;10
42971;655;10
43062;672;12
43163;699;14
43254;711;14
43265;585;13
43360;596;13
43454;596;13
43628;572;15
43694;538;16
43765;517;15
43833;575;16
43904;552;14
43983;534;14
44059;510;13
44067;445;13
44141;448;13
44218;458;13
44358;459;13
44429;450;12
44506;452;13
44594;532;10
44698;563;10
44789;577;11
44902;616;11
44912;560;11
45051;628;13
45147;646;14
45320;633;15
45390;606;14
45463;568;14
45530;624;14
45602;559;14
45675;535;15
45746;514;14
45754;439;13
45831;446;13
45908;451;13
46053;456;10
46125;456;10
46202;462;6
46609;860;11
46707;882;12
46800;899;13
46882;907;15
46891;843;15
46985;865;16
47071;875;17
47251;549;15
47329;534;16
47400;524;17
47471;586;17
47542;563;17
47617;554;16
47716;554;16
47725;481;15
47811;489;11
47890;494;11
48042;505;12
48235;624;11
48321;611;11
48415;695;12
48501;696;13
48587;703;13
48673;706;14
48682;646;13
48780;551;13
48867;553;14
49038;544;16
49108;528;16
49181;517;16
49255;579;15
49334;562;12
49417;558;13
49491;545;13
49499;466;12
49576;475;13
49656;480;12
49860;532;11
49938;526;10
50018;533;8
50112;618;10
50223;651;10
50470;820;14
50551;770;14
50564;710;13
50649;716;15
50736;723;15
50879;667;15
50958;496;14
51031;486;15
51102;546;16
51179;538;17
51251;521;17
51319;514;15
51326;452;14
51398;445;14
51470;446;11
51623;448;11
51709;463;11
51793;480;8
52055;734;12
52154;762;13
52241;776;13
52318;775;13
52328;711;13
52417;713;15
52505;718;16
52674;531;16
52746;512;16
52818;506;16
52885;562;17
52958;548;17
53029;529;17
53107;517;16
53117;448;15
53200;460;15
53277;467;13
53409;457;13
53483;459;14
53554;453;14
53621;510;12
53702;509;11
53797;526;11
53880;539;11
53890;486;11
53982;505;11
54068;519;12
54238;543;13
54334;547;13
54436;562;12
54503;619;13
54576;599;14
54652;590;14
54723;578;15
54733;501;14
54807;478;13
54881;452;13
55012;441;15
55078;432;15
55157;439;15
55228;501;15
55299;497;11
55370;495;11
55441;498;12
55450;443;11
55564;491;11
55668;517;11
55856;562;13
55936;572;12
56024;591;12
56107;663;12
56202;652;11
56274;614;12
56346;594;12
56355;506;11
56435;504;11
56507;490;12
56642;443;11
56880;611;11
56957;617;10
57041;691;9
57126;697;9
57237;736;10
57352;783;12
57362;726;12
57461;586;11
57779;825;16
57935;819;16
58011;779;16
58077;734;13
58149;792;15
58225;772;15
58298;526;13
58368;503;14
58376;446;13
58453;449;14
58542;470;15
58692;472;16
58764;472;17
58834;472;10
58917;546;11
59030;582;11
59125;590;12
59216;596;11
59225;538;11
59318;558;9
59411;582;10
59577;554;10
59657;540;10
59968;758;12
60050;830;13
60135;822;13
60224;822;13
60316;825;14
60325;755;13
60409;757;14
60487;523;13
60647;516;14
60749;531;15
60833;523;16
60909;588;16
60998;595;17
61086;604;13
61176;612;13
61185;544;12
61283;544;13
61376;550;13
61516;523;12
61588;510;12
61667;498;11
61733;554;10
61805;527;11
61882;511;11
62219;774;12
62227;717;11
62311;729;11
62392;731;11
62581;781;14
62677;800;14
62772;558;14
62860;638;14
62954;647;12
63047;660;12
63129;652;12
63139;565;11
63233;562;13
63313;546;13
63620;674;14
63711;674;12
63789;666;12
63872;740;11
63958;730;12
64049;741;13
64132;594;12
64140;524;11
64239;534;13
64351;567;13
64525;573;13
64664;621;12
64756;629;12
64848;713;13
64941;709;13
65025;682;14
65101;662;14
65110;590;13
65196;538;13
65270;520;14
65436;502;15
65519;500;16
65594;499;16
65673;569;15
65750;560;12
65826;562;12
65899;541;12
65908;478;12
65992;479;12
66085;497;12
66270;525;11
66357;537;12
66460;567;11
66550;648;11
66633;649;11
66804;725;13
66888;705;14
66899;634;12
66990;640;13
67074;621;13
67237;609;14
67315;517;13
67401;519;14
67483;591;15
67568;582;12
67650;583;12
67732;579;12
67743;512;11
67851;541;10
67954;558;11
68182;618;14
68288;644;12
68396;671;11
68478;740;11
68552;706;10
68628;683;11
68694;645;11
68702;527;10
68771;489;10
68844;455;10
69279;733;11
69359;736;10
69446;757;11
69521;824;13
69625;859;13
69719;881;15
69804;894;16
69815;539;13
69899;546;13
69980;540;14
70164;546;14
70260;548;15
70325;526;15
70507;700;12
70587;694;12
70667;693;13
70748;680;13
70756;600;12
70875;622;12
70956;636;13
71121;540;13
71207;545;14
71295;553;14
71395;644;13
71483;614;13
71572;624;13
71663;627;12
71674;560;11
71763;561;12
71854;567;12
72023;548;15
72099;533;13
72239;583;11
72320;652;12
72400;645;11
72479;634;11
72560;617;12
72570;552;11
72649;557;10
72896;662;12
73064;669;13
73173;700;12
73261;707;11
73344;780;13
73439;796;15
73559;671;14
73677;705;16
73688;631;15
73779;614;15
73861;608;17
74000;569;15
74071;520;15
74144;472;14
74219;538;15
74295;523;14
74377;521;12
74454;525;11
74462;466;11
74731;666;12
74811;676;12
75005;716;12
75100;727;12
75191;743;14
75274;817;16
75367;640;15
75455;650;15
75541;652;15
75553;553;14
75639;545;15
75712;525;16
75858;501;16
75930;483;17
76003;468;17
76069;525;16
76140;507;13
76218;512;13
76294;508;13
76303;450;12
76380;457;12
76455;457;12
76586;452;12
76663;450;11
76762;474;11
76852;554;11
76952;576;11
77051;602;12
77131;612;12
77141;560;12
77231;575;13
77309;555;13
77461;518;14
77534;491;14
77623;498;15
77691;557;15
77763;538;14
77835;532;13
77903;517;13
77912;457;12
77989;460;12
78068;451;12
78217;460;13
78291;461;14
78369;472;11
78457;551;11
78555;573;10
78645;583;11
78732;597;11
78741;529;10
78833;547;11
78928;564;11
79207;659;15
79290;652;12
79371;645;13
79450;715;14
79529;703;13
79600;681;13
79674;550;13
79683;482;13
79759;477;13
79829;465;13
79982;458;11
80056;462;11
80131;462;12
80501;824;12
80586;832;13
80673;850;13
80801;899;16
80810;834;16
80900;850;17
80977;852;17
81112;532;16
81189;521;17
81261;467;17
81325;520;16
81394;499;17
81468;496;17
81541;497;16
81549;442;16
81626;442;17
81705;449;13
81854;465;11
81942;480;11
82040;505;11
82130;586;11
82251;632;10
82343;643;9
82429;647;9
82440;590;9
82533;598;10
82622;589;10
83001;754;14
83080;745;13
83159;736;12
83234;801;13
83305;778;14
83375;758;14
83453;752;15
83462;467;12
83540;465;13
83619;466;14
83804;505;15
83895;525;15
83981;533;12
84066;609;12
84153;620;12
84237;624;14
84328;624;14
84341;542;13
84437;548;13
84504;530;14
84644;500;15
84713;481;15
84784;464;15
84856;523;16
84925;493;13
85006;507;13
85078;505;13
85088;449;12
85164;456;12
85240;460;12
85372;453;11
85452;451;9
85548;476;7
85644;563;9
86018;861;13
86102;868;13
86189;887;15
86201;834;15
86292;848;15
86376;837;16
86536;524;14
86631;535;15
86703;518;16
86775;581;17
86844;559;18
86924;553;18
86999;542;18
87007;476;17
87084;458;13
87177;479;13
87315;477;13
87389;470;14
87460;467;13
87539;537;12
87645;566;12
87737;567;12
87826;581;12
87836;524;12
87927;543;11
88025;570;12
88205;566;14
88285;553;14
88353;536;13
88427;597;12
88573;652;13
88661;641;13
88743;637;14
88752;552;13
88837;557;13
88924;576;12
89079;511;12
89164;510;14
89246;507;14
89332;585;12
89432;600;11
89536;618;10
89624;620;10
89636;562;10
89724;568;10
89814;573;10
90194;768;14
90272;745;12
90353;738;12
90435;808;11
90517;801;12
90595;788;13
90678;564;11
90687;499;11
90771;504;11
90857;510;12
91022;511;12
91284;693;11
91381;708;10
91461;779;11
91547;781;11
91630;778;13
91719;784;14
91728;712;13
91825;549;12
91911;536;13
92141;600;15
92252;627;16
92329;616;15
92406;683;12
92486;668;12
92575;672;13
92662;603;13
92670;536;13
92755;508;12
92833;510;13
93002;520;13
93110;540;14
93202;545;14
93282;617;12
93379;630;12
93468;640;13
93566;659;13
93576;583;13
93680;579;12
93755;559;11
93893;521;11
93982;522;11
94055;496;11
94126;556;12
94460;785;12
94547;800;12
94632;809;12
94641;752;12
94733;756;12
94841;792;15
95017;564;14
95098;557;15
95193;567;16
95275;640;17
95374;647;17
95463;627;16
95534;610;16
95542;532;15
95617;524;14
95692;509;14
95826;460;15
95898;439;15
95976;447;15
96049;512;15
96122;511;13
96195;510;12
96270;513;12
96276;455;12
96351;457;11
96427;456;10
96609;492;9
96711;521;8
96796;531;7
97170;897;13
97276;930;14
97385;964;15
97497;988;17
97506;905;16
97589;884;17
97664;875;17
97816;547;15
97899;521;16
97978;488;17
98048;548;17
98125;542;17
98202;545;18
98274;543;18
98283;473;17
98365;471;12
98441;468;12
98596;476;12
98697;498;13
98782;513;11
98867;590;11
98960;601;11
99049;614;12
99137;629;12
99148;558;11
99244;552;12
99330;552;12
99486;535;14
99646;603;15
99717;586;12
99788;648;14
99863;625;13
99934;609;13
100008;595;14
100017;536;13
100096;456;12
100170;459;13
100312;456;12
100399;471;13
100493;490;13
100581;570;11
100673;583;10
100771;607;11
100941;703;14
100951;645;13
101050;659;13
101134;646;15
101286;618;14
101361;596;15
101435;502;14
101503;558;14
101572;528;15
101641;512;13
101759;543;12
101767;487;12
101852;496;11
101935;505;11
102091;524;9
102422;786;11
102560;807;13
102637;873;13
102757;911;15
102838;908;17
102913;899;18
102921;835;17
102997;580;14
103074;522;14
103223;471;14
103292;459;16
103365;457;17
103436;520;17
103543;550;17
103623;554;12
103703;561;12
103712;494;11
103791;504;11
103881;521;11
104078;541;13
104172;554;14
104259;561;11
104345;639;11
104440;653;10
104527;654;11
104611;627;12
104619;547;10
104692;529;10
104978;724;15
105142;708;15
105227;707;11
105303;698;12
105385;771;13
105463;776;14
105532;560;13
105613;556;14
105623;487;13
105733;511;13
105826;529;14
105992;534;16
106077;551;16
106158;550;12
106266;649;13
106355;631;13
106430;611;14
106500;592;15
106509;523;14
106582;512;14
106656;505;14
106793;442;15
106862;437;15
106931;436;15
106998;495;15
107072;495;12
107144;493;12
107220;497;12
107229;440;11
107299;440;10
107375;449;10
107583;516;11
107674;535;8
107754;539;7
107845;622;8
107931;637;9
108016;647;10
108435;972;17
108445;887;16
108522;856;15
108595;846;15
108732;810;14
108802;792;15
108876;448;13
108943;504;14
109021;504;14
109098;508;15
109173;512;16
109184;457;15
109263;466;16
109387;516;12
109564;549;13
109658;565;11
109737;570;11
109821;643;12
109901;644;13
109991;610;13
110083;617;14
110093;539;13
110184;533;14
110274;542;14
110425;529;16
110497;512;15
110574;497;15
110643;556;13
110711;537;14
110778;509;13
110850;494;13
110858;438;12
110937;445;13
111011;442;12
111147;443;12
111227;454;12
111316;472;8
111414;561;10
111515;583;10
111598;592;10
111806;730;13
111814;671;12
111899;677;13
111989;679;14
112130;621;13
112210;619;12
112290;489;12
112361;553;12
112432;539;12
112508;524;11
112584;526;11
112593;468;10
112990;783;10
113095;810;10
113350;923;12
113451;948;14
113537;958;15
113622;1034;17
113714;731;14
113805;724;14
113876;634;14
113885;543;13
114059;614;15
114145;616;16
114312;603;17
114394;595;18
114482;612;12
114556;676;13
114638;585;13
114727;587;13
114813;580;13
114823;516;12
114933;548;13
115034;559;13
115213;581;15
115297;575;13
115380;573;11
115469;652;13
115556;631;12
115630;600;11
115705;589;11
115717;514;11
115875;585;11
115960;586;11
116120;570;12
116348;723;12
116431;731;12
116507;798;12
116595;726;11
116704;749;12
116800;762;13
116809;695;12
116973;631;14
117056;632;15
117287;699;17
117370;671;15
117444;649;16
117516;713;15
117591;627;15
117671;624;15
117744;573;14
117752;471;13
117833;469;14
117906;467;15
118049;463;14
118120;455;15
118205;466;16
118276;529;12
118348;521;11
118438;538;11
118554;583;12
118571;528;12
118662;547;12
118749;550;12
118913;572;14
119002;571;13
119092;543;13
119170;609;11
119250;594;10
119324;582;10
119398;568;10
119407;499;10
119482;489;10
119864;779;13
120035;790;11
120119;801;11
120219;826;13
120324;922;15
120422;947;17
120510;652;14
120598;644;15
120608;579;15
120695;581;14
120787;574;16
120965;550;17
121037;534;17
121105;515;17
121185;583;15
121276;587;13
121351;572;14
121426;548;14
121434;473;13
121512;481;14
121589;490;13
121734;463;13
121811;464;13
121887;466;13
121973;542;12
122077;570;12
122168;585;12
122266;608;13
122278;550;11
122365;560;11
122447;566;12
122625;557;15
122710;550;15
122784;525;14
122858;587;13
122935;578;13
123014;574;13
123094;572;14
123102;485;13
123181;479;14
123250;472;14
123396;466;13
123474;466;14
123550;461;13
123617;520;10
123689;514;9
123776;531;8
123882;560;8
123894;504;8
124380;910;10
124460;915;10
124705;1021;13
124788;1020;14
124863;989;14
124935;1050;16
125023;647;12
125113;659;13
125315;776;16
125326;625;14
125437;654;15
125536;680;16
125705;687;15
125800;692;14
125891;581;14
125983;662;14
126070;641;15
126142;613;15
126219;600;14
126228;527;14
126302;508;14
126376;490;14
126516;451;11
126585;450;11
126675;462;11
126748;526;11
127079;782;10
127173;802;10
127279;834;11
127291;780;11
127382;800;12
127524;856;16
127720;646;16
127816;651;16
127900;628;16
127975;691;16
128047;671;16
128125;607;15
128202;580;14
128209;494;13
128289;481;14
128363;469;15
128512;472;14
128643;525;15
128725;527;11
128801;596;11
128882;598;11
128977;619;12
129074;632;12
129083;577;12
129179;540;11
129279;561;12
129468;591;14
129554;584;14
129649;580;14
129765;688;13
129839;667;14
129915;643;13
129994;632;14
130004;541;13
130083;534;13
130154;511;13
130320;486;13
130407;499;13
130503;515;12
130577;580;8
130656;579;9
130730;581;8
131178;933;12
131190;876;12
131325;930;13
131430;933;14
131610;959;16
131695;970;17
131780;615;14
131868;686;16
131964;647;16
132043;620;17
132116;596;15
132128;523;15
132213;525;16
132290;516;16
132435;477;13
132509;471;14
132642;534;14
132718;599;12
132805;597;12
132883;598;11
132970;608;11
132980;551;10
133100;596;11
133198;562;11
133375;577;12
133483;605;13
133614;651;12
133704;731;14
133787;697;13
133866;677;14
133960;675;15
133968;599;14
134047;569;14
134123;515;14
134276;494;15
134345;485;16
134414;461;16
134485;522;14
134557;515;13
134628;511;11
134702;499;10
134709;439;10
134789;449;9
135126;716;8
135389;838;9
135506;881;10
135760;1063;14
135844;1139;15
136039;1257;19
136124;1006;16
136216;990;18
136226;845;16
136311;813;15
136431;678;14
136593;559;16
136674;558;16
136770;561;17
136865;645;18
136966;662;18
137051;626;17
137134;629;11
137145;557;11
137253;585;10
137345;585;10
137498;540;11
137805;761;12
137887;761;12
137970;832;12
138049;803;12
138128;787;12
138214;792;13
138224;731;13
138304;506;11
138385;504;12
138625;580;14
138737;615;16
138837;630;11
138931;713;12
139036;738;13
139133;754;15
139234;772;15
139244;626;14
139329;599;14
139408;580;14
139562;533;15
139642;518;16
139717;491;16
139790;552;15
139869;545;16
139947;544;13
140016;530;12
140025;468;12
140103;466;11
140187;475;10
140375;511;11
140469;529;11
140679;668;10
140770;751;10
140867;770;10
140966;783;10
141055;790;10
141064;697;9
141159;697;10
141248;578;10
141693;835;15
141777;817;12
141872;824;11
141971;913;13
142061;908;14
142149;906;15
142246;920;16
142258;571;12
142373;601;14
142474;607;15
142664;610;16
142753;608;16
142840;598;12
142932;681;13
143036;670;14
143138;670;14
143228;657;15
143236;577;14
143316;567;14
143398;565;14
143548;517;15
143619;487;14
143699;477;15
143772;541;15
143850;540;12
143926;534;11
144006;539;10
144016;475;10
144123;509;9
144214;521;9
144594;750;12
144692;772;12
144765;766;12
144845;835;14
144928;813;14
145023;815;15
145107;808;15
145115;528;13
145207;521;14
145286;527;14
145440;520;15
145515;497;14
145591;489;15
145666;556;12
145836;638;12
145930;649;13
146017;653;12
146026;592;11
146121;611;12
146214;629;12
146384;554;11
146469;546;12
146546;538;13
146618;598;11
146690;575;12
146977;778;13
147062;761;12
147072;694;12
147164;701;12
147255;714;12
147403;718;13
147493;522;11
147633;576;14
147734;669;16
147840;681;14
147966;717;15
148054;727;13
148063;663;12
148156;671;14
148241;616;13
148380;546;13
148469;511;14
148583;535;15
148659;602;15
148737;587;13
148823;589;14
148949;640;13
148958;583;12
149037;587;12
149115;538;12
149278;548;12
149385;567;13
149490;546;13
149581;629;12
149668;637;12
149756;647;13
149863;676;14
149873;604;13
149995;617;14
150070;588;13
150210;548;15
150293;544;16
150367;509;15
150442;575;15
150512;526;13
150587;521;14
150663;525;13
150671;468;12
150750;462;13
150822;459;13
150962;456;12
151042;461;11
151146;488;11
151272;606;11
151354;609;11
151446;630;11
151530;641;11
151539;583;11
151633;598;12
151718;581;12
151935;589;15
152019;581;14
152103;581;14
152180;647;13
152266;639;13
152349;636;12
152420;608;13
152428;498;12
152510;496;12
152645;548;12
152808;547;11
152902;559;10
153006;591;7
153105;682;10
153505;1001;14
153592;953;15
153672;950;15
153684;882;15
153777;882;16
153865;868;16
154060;562;14
154145;558;15
154227;561;16
154303;628;17
154388;617;18
154467;608;19
154542;560;18
154553;496;16
154635;495;12
154713;492;12
154871;488;11
154956;495;11
155059;522;9
155148;601;10
155394;765;12
155488;780;13
155573;783;14
155583;719;12
155675;726;13
155768;715;14
155920;534;14
155997;517;14
156069;505;15
156181;605;16
156266;597;17
156342;581;14
156422;574;14
156431;516;14
156515;523;12
156593;530;12
156756;497;13
156834;498;14
156923;506;13
157024;598;11
157122;613;11
157211;623;10
157306;629;10
157317;567;10
157407;579;10
157710;796;15
157869;752;14
157959;756;12
158041;741;11
158122;813;13
158206;804;13
158288;583;12
158373;585;13
158382;517;12
158474;521;13
158560;525;13
158832;633;15
158927;644;11
159012;644;11
159112;735;12
159203;734;14
159300;747;15
159398;734;16
159407;585;14
159497;578;15
159572;566;14
159711;516;16
159784;490;16
159854;463;16
159929;528;16
160000;509;13
160069;502;13
160139;498;12
160148;442;12
160222;443;12
160303;455;11
160462;467;11
160574;510;12
160679;545;10
160787;645;11
160877;660;12
160959;661;13
161044;672;14
161055;602;13
161149;581;13
161246;576;13
161389;519;15
161461;508;15
161537;499;15
161612;565;16
161687;546;13
161761;520;13
161840;526;12
161850;467;12
161926;470;12
162009;477;12
162175;493;12
162267;512;11
162377;543;11
162474;629;11
162564;641;11
162710;707;12
162805;726;11
162817;646;11
162917;657;11
163007;637;11
163163;605;11
163238;536;11
163317;518;11
163600;791;12
163685;774;11
163771;771;10
163856;769;8
163866;708;8
163955;725;9
164043;731;10
164241;561;10
164672;906;14
164758;908;14
164876;1017;15
164974;1024;15
165070;1033;17
165154;1026;17
165163;933;17
165253;588;14
165328;576;15
165471;504;15
165546;484;15
165618;470;16
165690;532;16
165769;521;16
165842;519;11
166075;677;11
166085;620;11
166191;651;11
166342;730;13
166525;761;14
166616;778;15
166698;631;14
166779;700;14
166861;677;14
166952;618;14
167031;598;15
167039;520;14
167121;513;14
167192;502;15
167341;486;15
167415;469;15
167487;461;15
167571;537;12
167645;530;11
167721;534;10
167799;532;10
167808;474;10
167890;480;8
167976;494;8
168414;773;11
168504;788;11
168596;802;12
168682;879;14
168773;890;15
168859;888;16
168948;879;18
168957;551;13
169039;540;14
169114;523;15
169280;512;17
169359;507;17
169450;508;16
169527;576;12
169603;568;11
169684;574;10
169757;559;11
169765;491;10
169840;487;10
170087;643;13
170298;701;12
170384;705;11
170464;712;12
170550;790;14
170638;804;15
170724;649;15
170808;619;14
170817;526;14
170890;512;14
170965;506;15
171107;475;14
171183;464;15
171265;462;15
171341;529;16
171460;575;12
171545;585;12
171622;588;12
171644;544;12
171727;549;10
171800;540;11
171997;543;12
172093;554;14
172180;563;14
172277;645;12
172360;639;12
172450;654;14
172542;658;14
172553;562;13
172630;545;14
172702;528;13
172846;491;15
172924;479;14
173014;477;15
173093;546;15
173169;545;12
173242;546;11
173323;555;12
173332;490;12
173408;490;10
173487;479;11
173719;555;13
173813;576;12
173903;585;11
173989;663;11
174078;676;12
174164;681;14
174262;649;15
174273;562;14
174391;584;13
174471;576;14
174615;546;16
174689;530;16
174757;509;15
174827;559;16
174900;515;13
174976;510;13
175051;509;12
175059;449;12
175145;461;12
175216;464;11
175363;469;9
175446;475;7
176069;1023;12
176165;1111;14
176250;1110;16
176342;1131;17
176435;1145;18
176446;1088;18
176544;1104;18
176643;584;13
176803;559;16
176877;542;17
176953;526;17
177032;594;18
177150;612;19
177236;601;13
177322;594;13
177330;531;13
177413;543;13
177494;546;12
177654;510;12
177738;508;14
177836;519;13
177943;617;11
178038;631;11
178125;638;10
178220;645;10
178229;581;9
178544;812;15
178653;822;15
178826;794;12
178921;804;14
179008;795;15
179082;858;16
179158;622;14
179238;590;15
179322;579;15
179330;509;15
179406;495;14
179486;484;14
179631;479;15
179703;471;16
179793;476;13
179902;577;11
180000;600;11
180078;599;12
180167;609;11
180181;556;10
180292;594;9
180379;593;10
180550;558;10
180622;549;10
180934;772;12
181018;845;12
181113;830;12
181195;821;12
181293;827;13
181301;756;13
181396;780;14
181480;552;12
181681;573;16
181782;593;16
181866;578;16
181953;657;16
182039;648;12
182127;653;14
182217;643;15
182225;550;13
182321;545;14
182396;536;13
182555;524;15
182631;512;15
182707;498;15
182778;557;13
182857;542;13
182933;543;12
183005;539;13
183014;465;12
183092;466;12
183166;464;12
183319;467;13
183411;482;12
183511;511;10
183599;589;11
183692;606;10
183779;620;11
183884;649;12
183912;601;11
184039;636;12
184167;662;15
184334;648;15
184410;638;14
184485;608;14
184557;668;14
184631;598;14
184704;545;13
184777;528;13
184785;457;13
184862;459;12
184934;455;13
185133;507;13
185219;520;15
185344;572;11
185448;668;11
185543;687;13
185625;697;14
185714;656;14
185724;597;13
185814;602;13
185895;558;13
186055;519;12
186127;510;11
186201;493;12
186275;558;11
186355;547;8
186653;764;8
187073;1096;15
187086;1036;14
187182;1060;15
187289;1094;16
187463;1113;17
187559;911;16
187650;584;14
187737;660;15
187816;641;16
187886;603;16
187961;587;17
187969;511;16
188054;501;17
188164;522;17
188335;526;14
188416;535;14
188502;546;11
188597;633;11
188674;626;12
188751;594;12
188854;606;13
188865;536;11
188977;569;12
189072;576;12
189242;574;14
