timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;162.3;74.1;2.26
1236;289
1381;416
1394;268
1571;;0.0;15.1;162.3;75.3;2.71
1653;281
2004;617
2232;718
2366;844
2380;740
2497;686
2687;459
2793;433
2956;581
3034;542
3114;518
3209;602
3219;535
3310;520
3393;516
3483;;15.85;54.7;175.26;73.1;5.9
3601;572
3732;622
3866;661
3965;750
4079;775
4193;808
4286;800
4296;701
4377;649
4460;601
4612;537
4700;515
4788;506
4867;575
4947;574
5028;572
5108;572
5119;511
5209;513
5286;;35.42;68.9;204.08;73.4;1.77
5290;509
5672;730
5766;742
5857;752
5951;836
6053;850
6169;884
6262;684
6272;606
6358;596
6433;580
6593;544
6670;505
6798;539
6879;611
6974;619
6982;;36.75;59.2;214.88;73.8;19.5
7081;652
7237;717
7245;657
7355;689
7473;680
7660;690
7876;800
7956;721
8031;788
8119;767
8204;735
8288;718
8297;644
8383;511
8466;514
8617;502
8699;496
8779;494
8787;;30.5;57.7;224.87;73.8;5.99
8872;578
8994;615
9086;624
9184;641
9200;587
9297;603
9385;611
9649;666
9743;661
9840;661
9916;724
9989;695
10058;679
10132;582
10146;499
10470;732
10552;;37.62;58.7;211.64;73.7;46.24
10566;731
10776;791
10865;813
10958;832
11050;911
11157;690
11242;682
11317;637
11326;555
11402;543
11491;537
11683;530
11758;518
11838;525
11969;647
12048;650
12138;652
12219;637
12231;554
12318;565
12324;;30.98;56.4;214.02;72.5;25.76
12425;591
12609;564
12695;564
12781;568
12858;632
12946;635
13034;616
13111;590
13121;519
13215;523
13493;718
13649;710
13741;712
13822;715
13899;781
13976;762
14052;563
14102;;35.52;58.1;224.22;72.1;32.32
14151;580
14168;522
14263;528
14350;530
14522;550
14660;611
14758;614
14859;699
14991;733
15154;808
15240;803
15254;737
15347;692
15434;683
15594;606
15673;525
15749;514
15823;578
15891;;34.62;55.8;233.93;72.3;22.73
15904;563
16030;600
16130;617
16146;556
16290;622
16375;630
16637;734
16722;697
16793;667
16870;735
16952;667
17031;661
17107;642
17118;571
17207;488
17285;495
17424;478
17498;470
17575;472
17631;;35.1;52.3;218.17;72.2;5.95
17669;558
17781;579
17879;597
17972;615
17982;563
18073;579
18162;592
18341;564
18427;552
18504;540
18571;593
18642;576
18958;801
19042;796
19051;716
19132;711
19222;724
19381;743
