timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
111274;30;30.77;51.0;338.27;76.3;2.08
113024;24;38.17;56.9;340.95;76.5;45.56
114836;23;30.12;49.4;342.33;76.5;15.01
116588;24;29.52;54.4;344.27;76.6;34.7
118382;25;32.38;49.3;345.83;76.5;1.23
120187;22;39.35;58.0;254.22;75.4;45.84
121968;24;29.12;49.8;254.48;75.4;2.15
123745;28;39.05;56.2;254.75;75.5;1.63
125357;18;39.92;57.9;255.05;75.8;18.73
127105;26;22.8;48.4;255.39;77.0;31.77
128940;23;30.35;49.2;257.95;77.2;12.29
131091;26;39.95;57.2;240.54;76.9;8.74
132975;24;31.7;54.3;241.76;77.3;12.03
134782;27;34.3;57.9;241.8;77.2;1.4
136706;21;36.33;58.5;242.93;77.5;27.79
138486;28;25.8;50.3;245.95;75.8;23.12
140325;29;34.42;52.0;254.15;76.0;1.7
142235;23;39.42;56.0;240.57;75.9;39.8
144015;27;22.52;41.1;241.83;75.8;12.3
145704;24;41.45;60.3;242.3;76.0;1.21
147466;26;28.7;46.0;242.33;76.1;31.04
149259;25;33.85;52.2;243.64;76.0;8.59
151052;29;39.35;63.7;242.72;76.0;1.52
152863;26;37.08;55.6;244.15;76.1;28.32
154932;27;33.17;52.1;244.74;76.1;6.87
156861;28;34.77;51.3;245.9;76.1;7.81
158587;26;34.75;50.9;246.28;76.2;15.42
160469;31;27.02;44.3;249.57;76.4;1.54
162282;28;34.58;53.7;258.85;76.6;2.61
164087;24;39.88;59.5;267.86;76.9;44.43
166176;25;32.75;51.0;249.92;76.7;20.15
167979;28;28.75;44.8;250.63;76.6;1.86
170069;26;36.85;58.8;251.19;76.8;12.77
171837;27;33.02;48.3;251.29;76.7;11.02
173614;27;38.05;56.1;251.97;76.6;2.66
175430;28;39.6;58.8;243.64;76.6;1.22
177739;27;39.75;59.6;245.51;76.8;9.75
179745;28;28.23;42.1;246.54;76.7;8.54
181550;28;35.27;57.5;247.44;76.8;31.0
183340;29;29.57;45.7;247.57;76.7;1.94
185199;27;38.25;57.7;249.4;76.8;1.22
187024;23;38.45;61.8;246.66;76.8;86.13
188803;21;22.43;42.5;247.59;76.6;7.65
190601;24;41.15;57.1;250.77;76.8;37.18
192508;25;31.25;49.4;251.03;76.7;19.25
194308;23;32.38;50.2;251.21;76.6;10.95
196173;23;36.95;56.3;251.97;76.6;28.73
197995;27;31.1;52.4;246.98;76.4;31.35
199748;23;27.77;47.7;244.41;76.4;1.79
201602;27;39.95;59.2;246.55;76.6;1.35
203472;26;39.27;57.8;246.76;76.6;22.32
205182;23;37.83;57.0;233.9;76.4;4.25
206971;24;30.0;52.0;235.97;76.3;32.67
208758;27;30.05;47.4;234.8;76.3;34.33
210537;23;30.23;46.6;234.93;76.3;7.64
212444;24;39.17;57.7;236.76;76.4;21.91
214260;22;34.75;55.9;243.6;76.3;1.78
216266;28;35.98;59.7;242.05;76.5;1.76
217995;25;33.2;52.4;242.18;76.6;7.36
219780;27;30.4;48.4;242.32;76.4;13.99
221558;19;36.62;54.2;230.57;76.3;58.34
223360;21;25.2;42.6;230.58;76.2;17.55
225179;28;33.9;50.6;231.06;76.3;11.09
227333;25;35.48;56.7;233.35;76.2;1.22
229292;24;32.3;57.4;232.2;77.3;17.63
231098;28;32.73;50.4;234.12;77.2;1.75
233130;29;36.73;61.9;232.7;77.2;2.19
235111;26;31.93;51.1;235.01;77.3;9.77
236861;28;37.4;57.6;231.62;77.3;2.69
238618;25;37.73;62.7;231.75;76.2;22.51
240354;19;36.52;53.9;231.99;76.1;30.64
242142;30;24.32;43.0;232.29;76.1;11.24
243869;23;41.02;60.1;231.43;76.2;1.53
245658;25;34.7;53.5;233.34;76.2;34.37
247437;29;31.38;49.5;233.73;76.2;1.96
249209;26;36.4;54.5;234.29;76.5;24.73
251035;21;35.2;54.7;239.26;76.8;45.19
252856;24;30.35;54.7;247.37;76.6;8.9
254594;22;38.23;57.2;256.14;76.7;3.86
256357;28;29.27;49.6;241.54;76.6;38.38
258141;24;30.75;50.4;242.03;76.6;9.37
259950;28;38.6;55.7;242.23;76.6;1.22
261889;23;38.38;58.0;240.02;76.8;21.02
263700;23;31.25;51.7;242.31;76.9;8.08
265679;25;38.15;59.1;251.42;77.0;6.24
267539;22;32.67;49.9;259.73;76.9;41.04
269331;21;32.58;52.9;243.99;76.7;6.82
271118;28;39.48;60.7;244.11;76.8;1.23
272872;25;36.3;54.2;244.62;77.1;41.99
274675;24;29.02;48.9;245.59;77.0;8.35
276475;24;37.83;55.9;246.01;77.0;29.16
278271;26;31.95;54.9;252.08;77.1;1.95
280246;24;37.6;57.8;218.19;77.2;29.61
282111;25;33.48;54.0;226.41;76.4;2.55
283918;21;34.85;52.1;234.55;76.5;54.58
285707;20;29.98;46.6;241.85;76.9;25.39
287591;25;35.3;56.1;249.71;76.7;12.39
289373;21;35.95;55.1;213.16;76.5;22.43
291213;24;31.8;50.1;213.12;76.4;1.82
293046;29;39.2;66.1;213.33;76.6;2.11
295091;26;41.25;72.6;213.54;76.7;53.52
296949;19;26.32;47.7;215.86;76.7;1.27
298788;26;38.25;58.9;218.69;76.7;29.55
300573;25;30.12;55.2;220.53;76.8;34.02
302332;22;34.58;52.2;225.32;76.8;1.49
304106;26;37.27;56.5;234.6;77.0;2.24
306034;24;44.5;64.1;214.2;76.7;36.14
307792;25;27.45;45.7;214.47;76.7;1.45
309591;24;36.05;56.8;214.71;76.7;32.54
311474;22;36.08;54.4;215.18;76.7;18.19
313261;22;36.45;55.5;215.52;76.9;9.97
315093;24;34.35;52.1;216.71;76.8;12.3
316867;26;31.85;51.3;218.85;76.7;24.82
318602;22;29.82;46.0;223.64;76.8;1.39
320332;25;36.02;60.2;213.99;76.7;31.77
322112;22;28.43;46.2;214.15;76.8;2.43
324276;27;35.08;58.3;214.65;76.9;1.54
326286;23;32.2;46.5;215.45;76.9;8.7
328060;25;25.98;49.9;216.14;77.6;2.73
330121;23;35.3;55.0;199.85;77.5;21.74
331891;24;27.27;46.1;201.2;77.4;2.11
333711;21;35.4;54.4;202.02;77.6;26.92
335543;21;31.2;48.4;202.58;77.6;24.2
337381;23;33.55;59.8;203.02;76.9;2.12
339096;23;36.42;67.1;203.89;76.7;4.53
341112;28;30.5;48.6;210.66;76.9;9.52
342897;25;31.4;47.6;203.34;76.8;41.01
344712;23;30.7;49.1;203.64;76.8;19.87
346500;23;28.85;46.5;203.68;76.9;6.91
348448;26;35.98;56.1;204.23;77.0;2.03
350243;26;36.8;52.5;198.0;77.0;1.32
352487;26;35.88;53.2;199.07;77.2;1.97
354199;27;30.23;48.4;199.24;77.2;5.08
355891;22;33.42;50.3;199.97;77.3;20.75
357663;25;23.38;42.5;200.33;77.2;1.9
359649;27;35.3;55.8;205.3;77.4;1.18
361465;26;33.88;52.7;213.73;77.2;7.63
363161;22;39.42;57.1;206.08;77.3;1.63
364970;27;31.95;46.7;206.3;77.1;1.2
366687;21;43.1;61.0;206.43;77.3;33.3
368592;24;27.95;46.7;209.28;77.3;2.01
370309;23;33.6;59.8;209.58;77.4;5.78
372084;31;39.3;57.1;199.03;77.2;2.07
374226;24;39.62;59.7;199.51;77.3;1.67
376051;30;30.77;48.6;199.79;77.2;1.22
377839;23;40.52;58.0;200.58;77.3;33.58
379658;21;30.23;49.2;202.34;77.3;2.0
381387;22;37.95;57.0;199.41;77.3;10.18
383194;29;28.15;46.2;199.6;77.4;2.29
384975;22;40.0;58.5;200.3;77.4;54.89
386760;27;30.23;52.1;200.95;77.3;3.86
388548;24;41.67;58.2;192.5;77.2;21.24
390604;23;35.1;53.2;193.0;77.2;15.41
392433;27;29.35;46.5;194.47;77.2;22.74
394224;22;31.2;49.9;194.87;77.3;12.49
396016;22;31.8;48.7;198.71;77.2;2.41
397819;28;31.73;54.1;196.33;77.2;1.2
399644;26;34.35;55.2;196.76;77.4;2.2
401450;20;38.25;59.1;197.35;77.4;83.7
403310;21;26.3;45.5;197.73;77.4;3.24
405074;25;37.8;57.9;201.11;77.4;1.99
406886;23;32.3;52.4;211.19;77.5;36.19
408676;26;35.55;58.8;199.72;77.4;1.12
410487;24;37.73;54.9;201.63;77.5;26.85
412232;21;34.48;52.0;201.81;77.5;57.19
414051;23;33.48;52.7;202.9;77.3;1.59
415855;22;36.65;55.9;203.24;77.5;38.72
417756;25;29.3;48.3;208.1;77.4;22.74
419551;24;33.08;52.4;206.1;77.4;4.0
421311;22;37.6;53.8;206.43;77.4;30.12
423242;23;33.17;49.6;206.92;77.3;14.21
425114;23;34.48;52.0;207.97;77.4;4.22
427069;26;37.38;60.3;208.24;77.5;10.99
428863;23;33.95;62.5;209.0;78.0;45.55
430706;22;34.2;56.1;213.16;78.1;1.3
432559;23;37.3;61.7;222.19;78.2;9.08
434453;21;37.38;57.4;207.7;77.9;38.28
436244;22;31.0;47.6;209.31;78.0;39.66
438171;24;36.08;64.0;209.79;76.7;1.66
439947;24;37.2;54.5;210.32;76.8;1.44
441688;24;35.1;52.8;211.03;76.9;16.52
443430;21;34.9;53.2;201.13;76.8;2.45
445173;24;33.25;56.6;203.0;76.8;26.2
446949;25;32.0;50.3;204.0;76.8;1.2
448938;26;37.08;57.4;204.63;77.0;1.59
450906;28;31.1;49.0;204.91;76.9;17.78
452688;22;37.33;51.6;206.39;77.1;6.76
454626;24;39.67;58.5;199.04;77.1;4.83
456378;27;33.67;50.0;199.5;77.1;24.83
458225;25;32.38;51.1;199.67;77.1;26.06
460039;17;36.0;59.9;199.76;77.1;15.93
461839;20;30.77;48.6;199.78;77.2;25.98
463621;23;30.0;50.5;200.96;77.0;13.45
465624;24;37.27;57.1;209.08;77.1;6.03
467531;30;37.1;54.5;218.26;77.2;4.83
469470;25;31.35;50.9;226.34;77.3;27.89
471397;23;36.27;54.0;208.92;77.1;8.11
473147;23;36.5;53.0;211.14;77.2;25.21
474960;30;32.2;51.3;211.35;77.2;24.95
476817;25;36.23;57.3;211.58;77.4;34.44
478943;23;34.65;53.3;211.62;77.6;19.72
480740;30;32.17;55.1;212.23;77.5;28.03
482844;24;39.12;53.7;215.56;77.7;29.73
484656;22;31.68;48.3;211.89;77.6;19.2
486626;26;38.38;55.5;212.58;77.8;4.99
488417;27;31.75;56.8;212.8;78.9;62.82
490161;21;32.4;54.0;214.8;78.9;29.95
491991;25;31.77;50.9;214.8;78.8;1.65
493693;20;38.23;58.3;215.04;79.1;14.03
495512;28;31.88;50.6;216.18;79.0;11.07
497318;25;38.02;61.0;205.18;78.8;5.34
499123;26;37.17;61.6;207.03;77.8;34.54
501169;24;35.77;54.3;208.22;78.0;6.88
502965;26;32.05;47.4;209.28;78.0;28.64
504736;22;30.43;47.9;209.41;78.0;15.18
506433;22;36.5;54.5;209.83;78.2;10.3
508224;26;34.62;53.5;205.84;78.2;1.87
510064;22;40.58;59.7;204.72;78.3;43.94
511835;23;36.85;57.6;203.99;78.3;13.33
513644;29;33.42;57.5;204.68;78.3;7.25
515588;23;37.7;56.5;205.48;78.5;32.57
517356;20;32.4;51.4;195.17;78.4;15.96
519478;27;38.48;54.3;195.33;78.4;5.22
521251;23;31.8;49.1;196.65;78.3;19.05
523209;26;39.17;55.0;197.39;78.3;10.47
524996;24;33.6;52.5;203.61;78.4;32.6
526803;21;31.52;52.1;211.58;78.3;40.63
528653;22;33.7;56.0;219.86;78.5;25.77
530458;23;32.15;52.6;204.42;78.4;27.7
532196;22;34.77;56.6;204.75;78.3;9.95
534157;26;35.05;53.9;205.28;78.4;1.88
536016;26;34.2;50.7;207.17;78.5;15.86
537917;23;34.85;59.6;207.27;78.5;60.23
540019;27;33.6;67.7;200.49;78.4;18.93
541911;27;30.4;47.0;200.77;78.3;8.15
543618;21;33.08;48.6;201.27;78.4;11.35
545533;27;30.0;46.6;201.85;78.5;11.29
547345;27;30.75;51.6;204.68;78.6;14.45
549136;26;40.92;60.8;201.55;78.6;1.61
551370;22;33.7;52.4;202.95;78.8;14.86
553298;28;27.98;47.7;205.56;78.7;14.74
555125;22;33.75;51.7;205.85;78.6;34.69
556910;25;29.93;50.8;206.29;78.6;13.78
558740;26;36.62;53.6;206.96;78.5;1.65
560853;24;35.67;55.3;199.3;78.5;30.37
562634;21;31.62;46.6;201.85;78.3;5.94
564302;21;38.17;55.9;202.24;78.4;5.1
566232;26;33.02;49.5;202.54;78.5;27.47
568063;23;32.85;54.1;202.72;78.4;13.48
570067;25;36.98;60.0;206.58;78.5;10.32
571994;24;37.1;53.9;203.69;78.4;39.59
573764;20;31.65;50.0;202.15;78.4;2.23
575580;27;36.5;53.5;205.91;78.4;11.94
577447;20;37.5;58.3;206.03;78.6;41.23
579299;24;27.3;46.1;200.73;78.5;7.19
581144;23;35.6;58.0;194.44;78.2;39.31
583146;26;27.75;49.4;194.78;77.9;22.57
584960;21;32.42;52.3;194.87;78.0;20.25
586753;23;34.92;58.9;191.41;77.8;12.81
588747;25;34.77;51.8;191.5;77.9;20.59
590507;21;32.23;47.7;192.73;77.8;18.14
592280;22;31.62;49.7;192.82;77.8;39.72
594204;22;30.77;52.1;193.6;77.7;12.12
595973;27;34.75;57.5;194.36;77.6;10.81
597765;26;35.17;54.3;193.91;77.6;11.13
599580;23;34.12;51.0;194.04;77.8;14.35
601775;26;31.05;50.7;194.11;77.9;13.49
603568;24;31.38;51.6;190.59;77.7;33.6
605403;23;32.65;50.8;192.13;77.7;20.71
607229;22;34.33;51.0;192.28;77.8;17.98
609189;22;36.73;56.1;193.1;77.7;14.69
610974;23;33.0;50.8;195.14;77.6;28.85
612797;24;36.4;56.7;194.05;77.6;6.14
614614;23;38.48;61.8;194.4;77.8;6.85
616557;26;35.12;53.7;195.6;77.8;26.83
618371;24;33.8;51.6;194.74;77.6;11.84
620326;26;36.88;58.3;189.23;77.7;10.11
622123;21;31.6;48.4;191.57;77.7;31.2
623936;28;33.9;51.1;191.64;77.7;4.54
625727;25;38.77;55.0;191.77;77.8;9.18
627555;22;41.73;61.1;191.26;77.9;45.3
629275;20;35.67;56.7;190.83;77.9;14.0
631102;26;30.48;48.6;191.15;77.8;25.51
632868;23;33.75;53.9;191.87;77.8;8.52
634866;24;37.85;55.9;192.76;77.9;7.05
636637;22;35.55;51.7;194.81;77.8;21.55
638462;25;33.4;53.8;194.93;77.6;7.75
640371;25;35.25;55.4;196.33;77.8;3.62
642334;25;35.65;53.0;196.53;77.8;17.38
644143;21;30.6;47.0;194.47;77.8;31.91
646033;25;33.6;51.9;192.83;77.7;1.9
647952;25;35.75;53.6;190.84;77.8;17.36
649737;21;32.1;48.9;192.25;77.7;16.6
651635;27;32.65;49.7;193.14;77.8;10.74
653412;24;37.92;56.3;191.2;77.7;25.97
655199;25;34.98;52.7;193.91;77.8;12.57
657437;24;37.4;54.2;193.98;77.9;12.83
659246;25;26.57;44.0;194.02;77.8;28.29
661048;25;33.42;55.0;192.93;77.8;1.82
663140;24;33.05;51.4;192.11;78.0;8.17
664941;25;34.5;52.0;176.2;77.7;2.44
667014;26;36.3;54.0;176.72;77.9;10.35
668790;21;31.2;49.3;175.98;77.7;11.95
670705;23;31.57;47.1;176.22;77.8;11.72
672507;20;36.67;56.3;174.89;77.7;27.21
674326;25;30.6;50.2;175.57;77.7;6.33
676103;24;37.95;62.9;178.99;77.8;2.88
678145;23;39.9;60.3;179.2;77.8;25.47
679922;25;26.55;43.4;179.58;77.6;4.31
681824;22;37.08;55.3;184.96;77.7;13.39
683639;22;33.2;49.3;179.74;77.6;25.25
685446;23;38.35;54.3;181.17;77.7;1.89
687443;25;37.95;56.2;182.59;77.7;17.18
689396;21;32.27;51.3;185.03;77.5;17.71
691191;25;31.0;52.8;185.11;77.5;15.49
693133;25;34.12;53.4;185.25;77.6;11.14
694924;22;31.0;52.9;185.63;77.7;21.46
696753;26;34.23;50.4;182.78;77.6;19.25
698566;25;30.77;51.1;182.9;77.7;16.04
700808;25;32.98;52.8;184.41;77.8;19.45
702593;18;27.25;40.9;185.84;77.8;14.6
704399;24;37.27;53.9;183.91;77.7;33.47
706228;23;28.45;47.4;184.37;77.7;27.95
708038;21;33.75;52.1;185.93;77.7;18.47
709836;22;36.0;53.6;182.82;77.7;15.61
711701;22;25.65;43.2;182.58;77.7;14.56
713567;25;31.73;52.0;185.11;77.5;20.08
715344;24;26.88;44.6;185.77;77.6;12.79
717181;21;36.62;53.1;191.12;77.7;17.29
718973;25;30.73;51.5;198.43;77.7;8.19
720849;22;37.27;55.6;205.98;78.0;2.12
722890;26;37.7;61.8;192.32;78.0;46.91
724683;21;25.0;43.7;192.68;77.9;11.8
726500;22;32.83;51.3;190.84;78.0;19.53
728462;25;30.4;51.2;192.96;77.9;25.01
730273;22;36.5;53.6;193.43;77.9;5.71
732153;21;38.6;56.1;188.67;77.9;11.98
734059;25;32.08;49.5;191.37;77.8;24.86
735876;22;31.12;51.9;191.56;77.7;14.69
737687;21;34.7;52.4;192.48;77.8;11.51
739772;24;34.7;52.0;193.28;77.9;24.87
741578;21;30.07;47.7;188.62;77.8;4.46
743368;21;36.65;56.7;188.65;77.9;38.12
745173;19;28.7;46.5;189.01;77.9;27.87
747170;23;31.95;49.9;190.3;77.9;5.23
748973;20;34.58;54.4;191.23;77.8;13.6
750762;25;32.17;51.3;197.64;77.8;4.35
752916;24;35.65;59.3;205.7;77.9;27.01
754738;18;30.45;48.7;213.76;77.8;9.43
756553;27;29.95;49.9;221.08;77.9;8.65
758547;22;35.9;55.9;229.12;78.0;20.61
760329;25;29.93;46.1;236.3;78.0;10.19
762214;23;37.08;54.6;244.53;78.2;8.96
764020;21;33.67;53.7;206.17;77.7;49.4
765822;22;30.0;49.0;208.24;77.6;1.68
767775;26;39.23;58.7;208.41;77.8;7.56
769570;23;32.6;49.9;209.01;77.8;37.77
771388;22;28.48;49.7;209.63;77.8;1.6
773180;26;34.25;56.6;210.68;78.0;9.09
775054;22;36.73;53.8;212.65;77.9;41.16
776815;21;35.42;54.3;199.28;77.7;1.6
778616;24;31.02;47.6;199.94;77.6;10.9
780796;23;38.6;56.4;199.99;77.8;11.57
782634;24;29.68;44.7;200.67;77.8;6.97
784402;23;35.6;56.2;200.91;77.8;27.31
786579;23;32.1;48.0;201.95;77.8;1.61
788422;20;27.88;43.8;208.43;77.9;6.98
790248;26;34.1;56.3;216.61;78.0;6.33
792378;22;37.83;56.3;224.2;78.1;19.23
794203;22;29.4;45.8;232.62;78.1;11.13
796280;26;31.4;50.9;239.95;78.1;8.03
798110;19;26.32;48.4;247.91;78.2;17.02
799931;23;35.02;56.4;255.88;78.2;2.2
801977;24;37.4;55.5;263.61;78.4;13.56
803778;22;29.95;46.5;271.36;78.3;24.63
805697;23;30.68;48.8;278.52;78.4;14.06
807614;23;38.62;56.6;218.9;77.6;16.32
809428;22;31.12;50.5;221.59;77.6;10.43
811235;24;36.12;52.2;220.34;77.6;20.34
813182;23;31.95;49.8;222.7;77.7;7.5
814930;22;29.2;50.5;222.77;77.8;7.0
816713;23;30.12;45.9;222.79;77.9;23.28
818473;22;30.48;50.3;222.83;77.8;8.1
820245;24;35.73;53.2;224.37;77.9;31.61
822025;21;30.93;49.2;225.81;78.0;10.33
823827;24;39.25;56.7;204.76;77.8;12.38
825905;23;34.77;51.4;204.98;78.0;39.29
827807;19;28.95;43.9;205.24;77.9;18.22
829721;24;32.15;54.4;205.94;77.8;9.34
831554;21;34.62;51.4;205.95;77.9;22.47
833353;21;33.67;53.0;206.92;77.8;8.66
835152;24;36.52;55.6;195.89;77.8;28.16
836864;20;35.67;52.7;197.32;77.8;6.68
838697;24;30.02;47.0;198.78;77.7;24.41
840502;20;31.57;51.6;199.23;77.6;16.42
842332;20;32.6;49.9;199.39;77.6;34.88
844152;22;26.27;46.7;200.02;77.7;16.67
845955;22;36.12;54.4;193.74;77.6;32.1
847738;21;34.77;54.4;193.79;77.5;7.79
849662;25;33.98;52.7;193.69;77.5;8.48
851447;22;35.17;51.3;194.04;77.5;9.76
853275;22;36.3;55.5;189.8;77.7;1.39
855025;23;30.77;48.2;192.47;77.9;15.17
856951;25;33.25;52.1;192.64;77.8;5.99
858900;26;31.9;49.0;192.66;77.8;6.47
860763;24;27.6;48.9;192.79;77.8;13.53
862574;21;37.38;53.8;190.97;77.8;10.56
864385;23;34.27;51.9;190.37;77.7;25.91
866268;25;31.45;53.0;191.78;77.6;5.68
868073;22;32.3;50.6;191.89;77.7;16.92
869884;24;29.32;46.5;192.16;77.6;20.15
871668;21;33.83;52.7;193.34;77.7;5.8
873447;24;34.0;52.5;195.51;77.7;7.07
875264;22;32.02;53.9;195.58;77.7;34.74
877138;22;26.93;48.2;191.19;77.5;12.14
878932;24;34.58;54.0;193.16;77.5;10.78
880765;20;38.25;58.1;193.38;77.6;39.75
882569;22;28.2;51.1;194.5;76.5;7.36
884373;22;33.48;51.1;193.0;76.6;35.95
886192;23;30.18;48.6;193.05;76.6;7.3
888258;22;34.7;54.1;193.5;76.8;4.85
890053;22;33.08;49.2;193.97;76.9;20.13
892072;21;27.85;45.8;194.7;76.8;14.34
893846;18;30.0;46.0;190.76;76.8;22.83
895635;25;34.95;52.3;191.37;76.9;10.68
897427;22;36.95;54.4;191.67;76.9;26.41
899511;16;32.9;60.6;191.96;76.9;4.53
901215;18;26.5;52.4;185.04;76.7;9.19
903001;20;25.7;42.2;185.73;76.8;30.32
904807;17;26.1;42.7;185.86;76.8;47.89
906467;12;26.93;42.7;186.99;76.8;15.59
908229;18;19.82;36.2;187.03;76.7;14.29
910008;25;34.95;50.3;184.72;76.7;14.66
911802;17;28.52;42.9;185.78;76.9;2.14
913388;15;25.23;40.4;186.99;77.0;8.59
915149;22;24.75;40.4;187.03;76.8;18.7
916970;20;26.77;44.0;181.6;76.9;23.78
919009;19;31.02;45.6;181.76;76.9;21.23
920558;19;24.62;40.8;181.87;76.9;18.34
922378;22;22.48;35.9;182.64;76.8;13.62
923971;14;31.7;44.6;179.34;76.9;18.95
925768;15;17.15;31.3;181.48;76.9;18.89
927496;18;21.95;36.6;181.67;76.7;16.05
929293;22;26.35;40.5;181.76;76.7;35.18
931127;18;27.82;43.9;184.86;76.6;16.49
932914;21;31.2;47.2;181.78;76.6;9.51
934582;17;33.7;49.8;182.22;76.8;52.52
936362;18;24.3;45.8;182.3;76.7;1.41
938120;16;21.48;36.2;183.42;76.8;16.58
940085;18;26.55;41.1;186.06;76.8;13.18
941742;11;25.4;40.4;190.75;76.8;0.55
943527;18;15.88;29.0;193.7;76.9;21.08
945159;18;23.02;38.0;198.54;76.8;11.05
947038;22;28.85;43.9;204.74;76.9;4.45
948839;20;25.82;41.0;210.87;77.0;22.78
950393;11;25.65;47.2;216.5;76.9;14.25
952218;21;12.12;24.5;219.62;77.0;9.79
953815;14;34.2;48.0;195.73;76.6;11.24
955556;15;15.45;28.4;195.78;76.7;2.86
957378;23;27.45;42.5;195.97;76.7;34.67
959140;16;28.02;47.1;196.18;76.7;9.74
960943;15;28.98;43.0;196.2;76.9;32.99
962765;17;21.75;37.1;196.3;76.9;22.55
964540;23;34.83;51.1;189.64;76.9;6.39
966116;12;32.9;50.8;190.0;76.9;2.96
967883;15;14.85;28.3;190.13;76.9;5.46
969608;20;24.77;40.9;190.26;76.9;5.43
971414;24;27.05;41.5;190.29;76.9;7.93
973021;11;28.88;44.0;190.56;76.9;20.66
974785;17;19.35;34.0;188.51;76.8;9.05
976583;21;30.1;45.5;188.85;76.8;17.59
978395;18;27.6;41.1;188.96;76.7;12.09
980199;17;30.8;45.9;189.03;76.8;29.14
981879;14;32.12;48.8;182.4;76.6;11.82
983625;13;19.85;34.7;183.12;76.6;11.27
985154;16;25.0;39.4;183.04;76.6;29.9
986951;17;12.0;26.3;183.2;76.6;4.59
988610;16;29.77;44.1;183.7;76.6;19.37
990387;19;20.5;35.8;183.91;76.7;17.42
992021;18;34.42;51.7;187.23;76.7;1.56
993847;22;19.48;34.1;184.78;76.7;3.67
995583;16;33.33;47.7;185.03;76.8;8.71
997276;15;22.07;38.1;185.16;76.7;12.97
999085;21;26.15;39.7;188.31;76.8;1.25
1000862;17;31.3;45.3;188.48;76.8;20.2
1002483;16;30.7;49.5;189.5;76.8;27.84
1004254;16;19.23;32.1;192.32;76.8;4.33
1006125;19;24.57;38.9;196.73;76.8;15.67
1007634;15;30.43;45.1;189.24;76.7;30.62
1009428;21;20.35;32.6;190.74;76.7;13.84
1011150;15;29.6;49.7;191.0;76.7;0.53
1013022;17;20.5;36.1;191.15;76.7;22.15
