time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593952282843;0.0;0.0;175681536;42.7;4096.16
1593952284249;0.0;13.3;175681536;42.8;2346980.31
1593952285670;11.0;34.1;175505408;42.8;4311311.68
1593952287367;11.475;35.0;180449280;42.9;829356.65
