timestamp(ms);elapse-time(ms);tx-load
47043;643;13
47119;627;13
47125;630;13
47203;480;12
47282;477;12
47423;470;14
47501;464;13
47578;464;15
47786;657;11
47797;599;10
47886;611;12
47994;638;11
48003;644;11
48176;680;13
48262;691;15
48413;623;14
48496;616;15
48572;586;14
48709;701;15
48721;550;14
48799;543;14
48871;532;14
48877;535;14
48962;471;13
49045;480;12
49194;480;13
49264;471;13
49351;485;12
49560;679;11
49570;613;11
49665;630;12
49748;628;11
49756;633;11
49853;594;10
49949;604;12
50104;540;13
50288;630;15
50364;622;14
50513;754;14
50522;677;13
50595;653;13
50674;642;12
50680;644;12
50766;485;12
50848;490;12
51007;491;13
51100;510;15
51202;535;15
51371;687;12
51381;621;12
51471;626;13
51557;632;12
51564;637;13
51656;563;13
51732;538;13
51886;511;15
51962;496;16
52062;511;15
52199;631;14
52208;558;12
52287;561;11
52360;554;12
52367;558;12
52444;487;11
52514;458;10
52819;616;13
52911;630;13
53010;656;10
53175;805;13
53184;746;13
53323;814;16
53415;710;15
53422;714;16
53512;605;14
53590;587;14
53735;557;15
53812;495;16
53893;486;17
54048;621;17
54057;551;16
54128;544;13
54207;548;13
54213;551;13
54304;499;12
54375;487;11
54558;507;13
54656;533;13
54753;550;14
54915;698;13
54925;627;12
55030;660;13
55117;665;13
55123;667;13
55204;554;12
55273;526;12
55416;496;13
55501;477;13
55573;461;13
55704;578;14
55821;622;12
55902;634;12
55985;638;11
55990;640;11
56071;576;10
56157;591;11
56345;637;14
56438;544;14
56580;601;14
56740;747;14
56751;685;13
56841;691;15
56914;653;15
56920;655;15
57004;571;13
57073;499;13
57213;469;15
57288;452;15
57360;452;16
57506;583;15
57517;517;15
57601;533;10
57673;536;11
57679;539;11
57756;473;9
57942;589;12
58139;628;13
58229;633;11
58317;649;11
58481;798;14
58492;741;14
58586;660;13
58661;620;13
58667;623;14
58751;529;13
58823;512;14
58985;499;15
59064;483;16
59135;480;17
59285;615;13
59293;548;12
59366;549;12
59442;547;12
59448;549;13
59525;467;12
59606;476;11
59798;510;13
59885;525;13
59990;553;12
60202;751;13
60211;692;13
60303;704;13
60378;666;13
60384;668;14
60474;594;13
60549;566;12
60746;541;15
60817;519;15
60892;520;15
61040;653;14
61048;579;12
61127;584;10
61202;533;10
61211;539;10
61523;711;12
61637;751;13
61819;776;12
61901;780;13
62006;810;15
62179;965;20
62187;672;15
62261;632;14
62338;610;14
62343;611;14
62424;529;13
62500;500;15
62646;464;15
62722;466;16
62800;469;17
62963;616;12
62974;556;12
63057;562;12
63127;558;12
63133;562;12
63220;504;11
63333;539;12
63501;534;15
63592;541;13
63684;562;13
63848;712;12
63859;646;12
63942;618;11
64018;606;12
64024;609;12
64240;656;14
64334;657;13
64494;641;16
64570;634;13
64644;632;12
64791;764;14
64803;569;12
64885;556;13
65022;611;13
65029;614;13
65132;567;13
65226;588;13
65419;617;14
65508;631;14
65585;569;14
65726;692;14
65736;612;13
65824;602;13
65894;560;13
65900;560;13
65993;490;13
66071;489;14
66225;493;13
66306;486;13
66382;492;11
66527;621;11
66536;548;10
66632;563;10
66904;759;12
66911;759;13
67017;715;13
67103;727;13
67293;762;14
67367;741;15
67437;539;14
67575;660;17
67584;573;16
67667;566;16
67744;552;14
67751;553;14
67833;473;13
67906;474;15
68056;478;13
68132;470;15
68207;468;13
68348;591;11
68357;529;11
68479;579;12
68575;597;12
68582;599;12
68680;553;10
68771;570;12
68958;606;14
69039;567;15
69119;550;14
69254;668;14
69263;588;13
69344;579;13
69430;568;13
69437;571;13
69518;485;13
69597;484;13
69754;495;13
69825;486;15
69902;477;13
70079;639;12
70093;579;11
70193;602;12
70283;616;12
70294;624;12
70396;575;10
70484;588;12
70649;564;15
70722;535;13
70800;521;13
70999;702;14
71009;622;13
71114;637;13
71190;627;13
71196;629;13
71279;562;11
71352;557;12
71497;494;13
71573;463;13
71656;473;13
71854;654;12
71864;590;12
71965;618;11
72051;632;9
72057;635;9
72154;586;8
72241;590;10
72397;538;10
72744;784;12
72824;782;13
72986;925;14
72996;847;12
73075;839;14
73151;826;15
73157;829;15
73244;505;12
73315;498;12
73512;522;15
73600;530;16
73686;542;16
73854;694;12
73865;627;11
73969;660;13
74055;650;12
74062;650;12
74144;551;11
74252;571;12
74427;569;15
74512;549;14
74592;542;15
74730;664;11
74739;600;11
74826;582;10
74902;553;10
74908;557;10
75005;499;9
75123;536;10
75548;814;11
75641;821;12
75736;839;13
75899;985;18
75908;909;16
76000;886;18
76087;852;18
76093;854;18
76175;540;14
76253;523;15
76396;494;17
76482;489;16
76561;477;17
76706;609;18
76719;550;11
76794;547;11
76870;548;12
76876;551;12
76996;521;11
77101;547;10
77283;570;13
77383;595;13
77486;621;12
77652;772;10
77661;676;10
77743;648;10
77813;621;10
77819;623;10
77904;523;9
78001;521;9
78506;850;11
78596;860;10
78711;904;12
78906;1084;18
78916;1018;18
79022;1025;19
79120;707;15
79127;709;15
79223;633;16
79309;610;16
79477;567;17
79549;533;17
79625;514;17
79765;632;19
79774;558;18
79850;547;14
79926;549;12
79933;553;13
80025;482;13
80102;483;11
80251;483;12
80373;529;13
80476;556;12
80649;711;12
80660;640;12
80766;670;12
80875;702;14
80882;706;14
80977;610;13
81057;590;13
81207;554;16
81283;526;16
81360;491;15
81502;617;14
81510;537;14
81595;543;11
81668;536;11
81674;539;11
81756;478;11
81828;472;10
82158;653;13
82245;658;11
82340;678;11
82524;847;15
82533;784;15
82616;793;15
82688;791;16
82696;795;16
82780;541;15
82856;525;14
83004;475;14
83078;468;15
83154;471;16
83293;594;17
83303;529;17
83423;573;10
83499;576;10
83506;580;10
83597;524;10
83818;670;12
84014;715;13
84102;685;12
84195;701;12
84392;883;16
84402;813;16
84491;680;13
84568;664;15
84574;665;15
84664;568;15
84743;554;14
84894;499;14
84973;488;15
85047;486;15
85191;612;15
85202;544;14
85321;586;12
85427;607;12
85434;610;12
85534;568;10
85623;583;12
85788;591;13
85877;564;14
85965;544;14
86128;690;11
86136;609;11
86221;601;10
86300;596;10
86306;599;10
86389;517;9
86466;507;9
86966;835;11
87063;847;11
87150;856;12
87319;1010;16
87331;947;15
87427;967;18
87544;695;15
87550;698;15
87637;582;14
87708;565;15
87901;577;18
87987;566;17
88062;524;17
88210;656;18
88219;589;12
88304;601;12
88385;557;12
88392;561;12
88476;495;12
88553;497;11
88766;551;12
88876;577;10
88979;599;9
89155;760;11
89172;702;10
89491;944;16
89569;907;17
89575;906;17
89658;789;16
89731;760;16
89882;722;15
89970;486;14
90047;484;15
90181;602;16
90193;540;15
90278;555;17
90349;549;17
90355;552;17
90439;473;16
90529;487;11
90735;550;13
90832;560;14
90916;572;11
91100;742;13
91112;679;13
91190;668;13
91270;628;15
91275;628;15
91355;531;13
91431;520;13
91585;481;15
91662;477;15
91738;474;16
91885;606;15
91894;544;11
91977;552;11
92059;558;12
92065;561;12
92160;503;11
92262;529;10
92457;568;11
92549;578;12
92637;584;12
92807;739;15
92816;661;14
92899;645;15
93046;688;16
93052;690;16
93132;589;15
93215;585;16
93293;481;15
93373;481;17
93442;401;17
93450;323;15
93527;319;15
93599;232;14
93676;239;14
93745;223;12
93820;226;8
93825;154;7
93917;101;4
94044;130;1
