time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593257610323;37.775;85.0;192331776;77.5;1823663.86
1593257612138;33.325;77.6;192786432;77.5;19915185.06
1593257614154;36.05;77.9;193814528;77.4;1799013.46
1593257616136;43.85;87.8;196390912;77.4;32416543.13
1593257618100;31.75;73.9;196579328;77.4;1329668.47
1593257619988;37.4;81.9;196665344;77.4;13440314.56
1593257621888;37.5;81.9;196788224;77.5;27183767.87
1593257623813;31.1;73.6;196907008;77.5;18488255.91
1593257625775;33.0;77.4;196911104;77.4;1449784.01
1593257627885;34.8;87.8;196935680;78.0;4080195.26
1593257629767;36.575;80.4;200531968;77.8;1815522.45
1593257631941;34.7;87.5;191700992;77.4;13156215.87
1593257633908;37.7;80.2;193654784;77.5;2516056.96
1593257636101;34.825;73.0;194023424;77.5;7921139.28
1593257638055;37.975;81.5;194400256;77.5;34088366.94
1593257640000;30.8;74.2;183857152;77.4;13237626.11
1593257641936;34.475;80.1;185286656;77.5;7736484.94
1593257643827;38.825;80.4;186429440;77.5;10559057.44
1593257645700;35.3;79.3;187277312;77.8;2454770.94
1593257647621;39.425;84.9;188059648;77.8;14992328.82
1593257649517;41.4;85.3;183193600;77.8;14682313.38
1593257651648;36.225;75.4;183840768;77.9;9814238.46
1593257653549;42.0;85.1;184852480;77.9;1508137.08
1593257655498;35.0;82.9;185135104;78.1;13428548.31
1593257657587;32.7;76.6;185233408;78.0;21918751.6
1593257659552;38.3;79.5;181280768;78.1;1741941.97
1593257661487;34.675;80.9;181747712;78.1;27169476.66
1593257663478;35.45;77.9;183005184;78.1;3161823.76
1593257665425;37.575;82.2;183611392;78.1;11879823.49
1593257667364;38.925;83.7;185720832;78.2;17100175.44
1593257669243;35.2;77.6;192065536;78.1;24215614.82
1593257671155;34.55;80.0;198410240;78.2;10829440.92
1593257673106;37.925;82.1;205688832;78.3;1547699.56
1593257675227;40.25;81.0;212459520;78.3;1147950.74
1593257677156;41.525;86.1;193716224;78.1;34323006.59
1593257679093;33.475;79.0;193822720;78.2;1287675.83
1593257681257;33.875;75.3;194580480;78.4;2100241.6
1593257683178;39.425;82.9;194633728;78.5;49910924.8
1593257685171;31.05;77.6;196210688;78.3;17278548.66
1593257687129;34.6;81.3;197152768;78.5;8220281.74
1593257689042;41.2;85.3;198557696;78.5;16052564.84
1593257691027;33.075;74.4;203948032;78.4;2878186.48
1593257693007;35.025;83.4;211234816;78.6;1297266.73
1593257694986;36.425;82.9;217911296;78.6;57787810.38
1593257696904;33.125;84.5;223014912;78.9;1445655.25
1593257698870;33.6;81.1;229842944;79.1;4333454.24
1593257700860;37.9;84.7;236695552;79.1;14970905.49
1593257702715;32.825;78.4;242044928;79.1;10906125.59
1593257704654;37.8;85.2;248860672;79.3;23359948.36
1593257706578;34.35;77.5;254414848;79.3;20519987.88
1593257708561;37.6;79.6;261652480;79.5;1804421.43
1593257710530;37.5;82.7;268705792;79.5;1257789.29
1593257712448;33.6;79.7;275357696;79.7;9234368.52
1593257714240;35.425;78.4;281112576;79.6;10895856.23
1593257716202;38.1;83.0;288051200;79.7;7678942.05
1593257718438;31.475;80.7;294952960;79.7;12659970.38
1593257720454;33.725;77.5;300990464;79.9;2300627.76
1593257722420;38.1;84.3;308924416;79.9;5307305.8
1593257724317;36.575;82.0;315334656;80.0;1756475.78
1593257726501;30.7;75.0;322048000;80.0;31128388.36
1593257728434;29.875;76.2;328658944;80.1;21636476.12
1593257730407;35.05;79.0;336154624;80.1;15026638.25
1593257732399;39.375;85.1;342867968;80.3;1568476.78
1593257734288;35.525;82.9;349949952;80.5;12989552.26
1593257736283;35.15;77.4;356249600;80.4;12861224.92
1593257738260;41.275;85.6;236720128;79.0;2033991.36
1593257740158;38.125;83.0;236793856;79.1;48879825.73
1593257742081;30.7;72.5;237035520;79.1;1308684.52
1593257743939;35.3;78.9;237096960;79.1;8899426.6
1593257745845;36.675;84.5;238354432;79.2;3648784.29
1593257747941;30.775;75.5;239251456;79.3;19756500.09
1593257749857;36.175;79.5;240537600;79.3;1853679.14
1593257751781;37.8;82.9;241778688;79.5;7495394.64
1593257753655;33.75;80.6;243085312;79.4;14025011.49
1593257755565;37.5;80.9;244236288;79.5;1242886.8
1593257757606;36.35;79.6;245825536;79.5;1750397.6
1593257759594;38.075;81.6;212578304;79.2;20723942.52
1593257761528;31.3;77.9;212746240;79.4;1899477.62
1593257763470;41.4;84.2;213250048;79.5;1929542.86
1593257765309;35.25;80.5;213708800;79.5;1287817.43
1593257767237;39.325;84.0;213860352;79.6;2887161.44
1593257769213;37.9;84.8;214851584;79.8;8963436.19
1593257771489;31.35;70.2;216100864;79.7;7648897.06
1593257773469;36.425;84.0;219549696;79.6;42760179.81
1593257775429;33.575;75.4;193720320;79.4;16104007.93
1593257777373;36.6;79.6;194682880;79.5;17596352.44
1593257779287;34.85;80.0;195829760;79.6;19327526.71
1593257781209;38.2;84.8;197021696;79.5;2776219.75
1593257783119;38.725;80.4;197541888;79.6;11702649.42
1593257785085;40.275;86.6;198590464;79.4;35154157.39
1593257787030;30.2;75.3;200171520;79.5;1424826.98
1593257788985;39.4;84.5;194064384;79.3;6206967.26
1593257790981;36.425;82.6;194310144;79.4;8186916.07
1593257792815;32.4;76.6;194551808;79.4;1854043.6
1593257794786;37.1;86.8;194646016;79.6;38574930.2
1593257796848;34.1;74.9;195268608;79.5;6719231.3
1593257798818;36.7;84.4;196022272;79.5;2523742.52
1593257800757;38.9;86.2;189902848;79.6;1308202.03
1593257802689;37.1;80.2;190267392;79.6;1569768.3
1593257804563;31.45;78.7;190414848;79.5;27925649.77
1593257806537;37.1;78.3;191217664;79.5;22579524.11
1593257808561;35.0;79.5;191893504;79.4;2085253.6
1593257810560;36.925;81.8;193605632;79.6;22048865.86
1593257812512;37.075;80.2;191148032;79.5;33122684.53
1593257814471;37.325;79.4;192192512;79.4;1974779.4
1593257816395;39.425;86.2;192421888;79.5;28296277.18
1593257818305;30.925;73.1;193204224;79.2;11122145.94
1593257820288;35.825;81.0;194076672;79.1;18101372.43
1593257822169;35.95;79.8;185106432;79.2;1806085.08
1593257824107;39.725;86.4;185634816;79.3;41286402.35
1593257826024;30.75;70.9;187797504;79.3;9222240.57
1593257827972;38.4;84.4;189005824;79.4;2935596.85
1593257829936;39.075;88.8;185110528;79.6;4235998.68
1593257831911;33.525;83.4;181104640;79.4;27111015.13
1593257833831;33.325;76.5;181207040;79.4;7964520.44
1593257835786;40.2;85.3;184393728;79.4;4028953.79
1593257837824;34.8;80.2;184434688;79.4;9294725.96
1593257839878;37.1;84.7;180355072;79.3;37939568.53
1593257841806;31.5;74.3;181981184;79.3;2313416.26
1593257843771;36.525;81.3;182763520;79.4;27604937.14
1593257845723;34.2;75.6;183230464;79.3;21309644.17
1593257847658;39.3;81.3;180277248;79.2;9103267.59
1593257849625;34.925;90.3;180518912;79.1;2460016.1
1593257851579;39.0;87.7;169545728;79.2;14200045.93
1593257853757;32.2;73.7;171466752;79.2;2720621.67
1593257855681;35.975;83.0;171618304;79.2;15254476.18
1593257857685;39.75;81.5;168419328;79.3;28235307.27
1593257859621;35.15;78.9;168644608;79.3;3062465.57
1593257861570;36.2;82.2;170627072;79.3;2041606.75
1593257863520;36.6;82.1;170684416;79.5;25637394.27
1593257865356;29.5;72.2;170692608;79.4;7981720.98
1593257867230;42.075;82.7;170700800;79.4;1953302.97
1593257869166;37.7;83.9;170700800;79.5;7650237.04
1593257871340;33.275;74.4;171687936;79.3;12669019.52
1593257873303;37.3;83.2;172621824;79.5;1868536.6
1593257875221;41.275;86.6;172843008;79.4;10066871.32
1593257877049;32.475;77.9;173015040;79.3;10698710.81
1593257879081;38.85;83.2;174235648;79.5;4721127.17
1593257881133;35.875;79.6;176414720;79.5;1453334.31
1593257883156;35.775;80.2;176476160;79.6;1822207.19
1593257885114;36.8;83.7;176709632;79.7;45173637.27
1593257887014;32.375;75.3;176463872;79.7;9546416.66
1593257888932;33.6;79.8;182747136;79.7;1604078.84
1593257890876;38.8;83.6;191209472;79.9;48260032.32
1593257892863;32.3;72.5;196476928;79.7;4505865.4
1593257894783;40.85;85.0;184971264;79.8;23674412.55
1593257896700;33.325;78.1;185049088;79.8;19407298.25
1593257898684;33.925;82.4;181825536;79.7;1226796.53
1593257900656;36.025;86.3;184066048;79.8;13750110.33
1593257902620;37.8;81.1;184217600;79.8;1254235.61
1593257904756;35.4;76.0;180047872;79.8;12233474.48
1593257906672;39.225;85.2;180449280;79.8;37526218.53
1593257908580;34.625;76.0;181039104;79.7;2685853.77
1593257910527;38.125;82.8;180559872;79.5;24693668.69
