timestamp(ms);elapse-time(ms);tx-load
17595;632;10
17921;769;13
18011;730;13
18097;716;12
18256;856;12
18266;781;11
18527;939;15
18612;927;16
18619;925;16
18706;701;14
18802;711;14
19004;742;16
19097;575;14
19187;582;14
19369;745;17
19379;677;16
19467;675;13
19551;643;13
19557;644;13
19650;560;13
19835;651;13
20006;631;15
20091;628;14
20172;626;14
20322;757;13
20332;686;12
20425;596;12
20537;617;13
20546;622;13
20658;571;12
20755;586;13
20931;603;15
21023;604;14
21124;596;14
21282;728;14
21291;639;13
21371;622;12
21449;611;13
21455;611;13
21535;513;12
21613;495;12
21766;479;12
21915;548;15
21999;555;13
22140;680;10
22152;621;10
22268;660;10
22375;687;11
22384;693;12
22487;577;10
22573;581;10
22884;736;14
22973;709;14
23067;696;11
23223;832;13
23237;756;13
23380;813;15
23470;811;15
23476;811;15
23567;597;13
23652;591;14
23802;566;13
23888;512;15
23972;506;15
24166;684;12
24178;615;12
24287;640;12
24384;657;12
24391;660;12
24495;615;12
24610;643;13
24789;616;15
24867;584;13
24947;568;12
25093;695;12
25103;613;12
25189;585;11
25272;565;11
25279;568;11
25548;685;10
25641;698;12
25829;729;12
25937;755;11
26050;782;12
26250;966;16
26260;716;13
26358;721;13
26444;723;13
26452;727;14
26628;700;15
26720;674;14
26880;624;15
26953;599;15
27029;587;14
27176;719;14
27186;562;12
27278;562;12
27413;611;12
27424;618;12
27555;607;11
27679;654;13
27871;689;13
27969;696;14
28071;680;12
28233;804;14
28243;699;14
28328;654;14
28415;629;13
28421;629;13
28506;541;13
28578;513;14
28756;517;13
28843;519;15
28923;512;16
29059;634;12
29071;569;11
29162;589;11
29292;612;12
29300;616;12
29405;566;11
29497;579;12
29677;609;13
29775;617;14
29853;566;14
30012;706;14
30021;621;13
30116;623;13
30205;619;13
30214;623;13
30300;530;12
30377;529;12
30524;507;10
30608;496;10
30687;491;8
31187;969;12
31197;902;10
31314;942;13
31435;988;16
31443;991;16
31543;938;17
31633;950;17
31805;612;16
31901;595;17
31979;551;17
32117;667;17
32126;587;17
32217;588;18
32297;582;17
32304;583;17
32391;495;17
32472;496;13
32623;501;13
32707;495;13
32797;505;13
32963;653;12
32977;591;10
33108;640;12
33212;663;11
33220;667;11
33332;629;12
33422;631;13
33600;628;14
33681;576;14
33756;549;14
33899;672;14
33908;581;13
33994;577;13
34090;580;13
34096;581;13
34213;536;13
34293;541;13
34443;539;13
34524;534;13
34604;518;12
34808;705;11
34820;611;10
34922;635;10
35026;654;10
35033;658;11
35134;615;9
35434;835;15
35598;782;14
35683;765;14
35758;736;13
35893;853;14
35902;771;13
35986;559;13
36067;541;13
36075;544;13
36163;483;13
36251;498;14
36395;497;12
36473;491;13
36704;641;11
36918;837;12
36931;772;12
37020;774;11
37124;804;13
37132;808;13
37250;782;14
37341;649;13
37481;557;13
37559;545;13
37642;526;15
37894;757;16
37903;660;15
37993;656;12
38119;711;11
38125;713;11
38221;666;12
38324;687;13
38523;625;15
38613;625;14
38695;581;13
38869;737;14
38880;662;14
38981;665;14
39055;628;13
39065;633;13
39157;550;12
39277;587;13
39436;561;15
39533;557;16
39616;564;15
39762;693;12
39771;620;12
39852;581;12
39928;576;12
39934;579;12
40040;510;11
40152;542;11
40366;598;15
40463;614;13
40561;636;11
40732;793;13
40741;708;13
40819;672;13
40918;657;15
40924;658;15
41008;548;14
41087;531;13
41252;515;15
41328;516;16
41401;487;16
41540;610;14
41549;546;14
41628;545;10
41713;552;10
41720;555;10
41834;511;9
41931;535;7
42631;1086;13
42726;1103;15
42818;1113;16
42976;1250;19
42985;1158;19
43074;1152;19
43152;1131;20
43158;1133;20
43257;539;13
43332;522;15
43480;501;16
43552;486;18
43629;482;18
43797;635;12
43807;555;11
43901;575;11
44021;618;12
44029;623;12
44136;589;10
44242;619;13
44425;623;13
44519;626;13
44608;596;13
44749;717;13
44760;631;12
44843;608;12
44916;590;12
44922;592;12
45130;618;14
45215;613;12
45384;631;15
45457;619;13
45540;629;12
45723;797;15
45734;609;12
45844;636;12
45937;635;13
45945;640;13
46046;595;12
46146;613;11
46359;632;13
46434;595;13
46510;580;13
46779;830;13
46790;751;12
46886;747;13
46962;720;13
46968;722;13
47056;626;11
47135;631;10
47304;519;12
47444;565;13
47547;591;14
47806;834;13
47817;768;13
47923;793;14
48030;811;16
48040;818;16
48128;697;15
48205;665;15
48351;540;15
48432;515;16
48511;487;16
48653;610;15
48662;538;15
48746;548;14
48819;544;15
48825;546;12
48905;479;10
48998;492;9
49336;678;13
49426;686;11
49530;717;11
49702;873;15
49713;813;15
49805;813;16
49883;650;15
49889;653;15
49970;553;14
50046;523;14
50191;484;15
50276;477;15
50360;483;16
50516;624;18
50525;560;12
50602;562;12
50673;556;12
50679;559;11
50762;491;10
50870;516;10
51069;550;14
51161;564;14
51264;596;11
51436;753;13
51446;690;13
51533;672;13
51617;642;13
51623;643;12
51708;555;12
51801;543;13
51955;515;15
52030;506;15
52116;505;16
52274;647;12
52282;580;11
52368;573;11
52450;573;12
52456;576;12
52566;542;11
52677;567;10
52863;586;10
52969;606;9
53064;620;7
53258;797;9
53267;710;8
53863;1192;16
53947;1186;17
53953;1189;17
54049;1085;15
54125;1068;15
54356;1094;18
54450;593;14
54548;607;15
54732;775;18
54744;704;18
54839;720;20
54912;700;20
54917;694;20
55002;557;20
55079;537;13
55238;502;15
55325;492;15
55398;492;16
55537;616;16
55545;548;15
55634;560;11
55716;563;12
55723;567;12
55817;498;11
55930;538;10
56123;582;13
56216;589;12
56308;598;12
56490;762;13
56501;690;12
56594;671;13
56672;650;13
56679;652;13
56812;602;13
56900;597;14
57055;560;15
57129;540;16
57209;542;14
57373;691;14
57382;576;12
57471;576;12
57546;570;12
57552;573;12
57662;538;12
57777;574;12
57966;589;13
58059;594;12
58152;611;11
58337;781;11
58345;690;11
58433;664;10
58521;657;10
58527;659;10
58657;608;9
58766;623;9
59191;851;12
59288;860;11
59394;879;11
59575;1043;16
59586;934;14
59687;927;16
59778;922;18
59786;927;18
59888;605;13
60037;651;18
60186;607;17
60280;600;17
60362;591;17
60511;720;14
60521;639;13
60595;565;13
60670;560;14
60675;561;14
60760;487;13
60839;483;12
61002;487;12
61102;513;14
61203;539;13
61410;731;13
61423;668;12
61518;683;12
61611;698;14
61619;704;13
61717;621;13
61805;612;13
61952;538;15
62025;513;15
62101;499;13
62245;621;13
62258;547;12
62342;543;10
62430;556;10
62438;561;10
62838;818;11
62955;860;13
63139;888;13
63236;899;14
63338;913;15
63507;1066;18
63516;685;15
63594;645;15
63668;622;14
63674;624;14
63765;536;14
63843;510;13
64024;513;16
64107;518;15
64194;532;16
64356;679;10
64365;607;10
64450;612;10
64682;770;13
64689;773;13
64794;693;12
64887;701;13
65075;715;13
65155;710;14
65289;614;14
65440;748;17
65450;662;17
65542;661;14
65618;635;13
65624;638;13
65713;564;13
65794;511;12
65934;490;13
66012;476;13
66099;487;15
66310;683;12
66321;613;11
66421;633;13
66523;662;11
66529;665;11
66624;618;12
66719;627;13
66896;582;16
66973;559;14
67052;535;15
67203;670;15
67213;593;14
67288;574;14
67363;550;13
67370;554;13
67457;490;13
67533;486;11
67682;475;12
67754;471;13
67836;479;13
68051;677;12
68062;611;11
68177;647;12
68280;671;13
68286;674;13
68387;640;12
68483;650;15
68639;584;16
68720;551;14
68793;522;15
68929;639;16
68937;555;15
69028;551;13
69106;543;14
69113;547;14
69203;488;13
69283;495;11
69432;500;12
69524;502;12
69634;531;12
69827;711;8
69836;643;8
69932;654;8
70024;667;9
70032;672;8
70547;1028;16
70630;1008;15
70777;946;14
70854;928;15
70936;917;15
71076;1041;18
71086;546;13
71169;544;14
71249;544;15
71255;547;15
71337;489;15
71413;483;15
71555;475;17
71640;475;11
71752;508;12
71970;711;11
71979;648;10
72069;661;10
72157;677;10
72164;681;10
72410;777;14
72506;772;16
72667;692;14
72747;685;14
72845;695;12
72999;831;15
73009;618;13
73098;598;13
73183;598;14
73188;600;13
73277;536;14
73367;524;12
73546;542;10
73700;607;10
73807;629;10
74125;933;14
74138;866;14
74247;885;15
74341;872;16
74347;870;16
74437;742;15
74525;724;15
74670;535;15
74747;505;15
74833;497;16
74979;628;18
74991;559;17
75076;555;16
75161;565;16
75170;570;16
75269;526;10
75342;513;9
75550;562;10
75642;571;10
75898;743;11
76074;897;15
76088;825;15
76178;842;15
76270;832;16
76277;827;16
76368;731;16
76448;556;14
76598;519;16
76677;504;16
76754;489;16
76904;623;18
76912;550;17
76990;547;16
77073;550;12
77079;552;12
77172;499;11
77295;548;10
77486;578;13
77579;595;13
77675;608;11
77860;777;13
77869;704;13
77954;665;13
78029;630;13
78036;635;15
78127;553;14
78209;542;13
78359;495;15
78436;487;15
78518;492;16
78661;622;14
78670;550;13
78756;551;11
78831;548;12
78837;551;12
78951;519;11
79070;559;10
79265;601;13
79359;608;13
79466;642;12
79630;789;13
79639;696;12
79719;657;13
79801;642;13
79807;644;13
79892;541;12
79971;511;11
80192;558;13
80276;562;15
80352;555;13
80530;719;10
80540;653;10
80649;682;10
80765;654;10
80771;656;10
81089;817;13
81191;846;16
81384;850;14
81481;845;13
81561;804;14
81708;933;17
81717;634;14
81856;671;15
81935;645;14
81941;648;14
82029;555;14
82111;556;15
82264;552;15
82342;493;14
82421;492;11
82594;649;11
82607;583;11
82720;616;11
82921;740;12
82929;746;12
83036;699;13
83126;709;15
83308;709;15
83388;674;14
83464;551;14
83616;679;17
83625;596;16
83714;593;15
83792;560;14
83797;560;14
83884;502;13
83961;503;13
84113;494;12
84187;479;13
84281;494;13
84480;678;11
84495;615;11
84623;668;10
84717;681;10
84723;684;11
84829;647;10
84924;650;12
85074;588;13
85316;700;14
85403;690;13
85556;829;14
85565;744;13
85651;733;13
85726;732;12
85732;734;12
85822;511;12
85903;505;12
86113;554;13
86214;570;16
86317;598;14
86492;757;11
86503;687;10
86608;712;11
86689;694;11
86695;695;11
86781;573;11
87016;707;13
87233;737;15
87331;729;14
87413;730;12
87563;864;14
87573;798;14
87647;638;13
87738;644;13
87747;614;12
87866;540;13
87960;553;14
88141;574;16
88235;594;16
88363;631;12
88507;756;14
88516;655;13
88609;654;13
88691;642;15
88698;645;15
88781;551;14
88861;505;13
89005;494;13
89083;479;15
89167;481;15
89319;615;15
89329;553;14
89408;552;11
89526;594;11
89538;603;12
89648;570;10
89739;578;12
89925;601;13
90040;637;14
90139;622;13
90294;750;14
90303;662;14
90388;656;13
90461;637;15
90466;634;15
90541;506;12
90624;489;14
90774;476;13
90857;475;14
90934;479;14
91074;605;11
91083;545;11
91177;560;10
91322;628;12
91421;724;12
91520;673;13
91618;689;15
91782;705;14
91864;694;14
91942;642;14
92083;659;14
92094;582;14
92182;570;13
92262;563;12
92268;566;12
92361;502;11
92442;504;11
92597;510;10
93000;824;11
93088;832;12
93284;1013;14
93297;940;13
93397;961;15
93482;964;17
93489;967;17
93575;581;12
93658;577;13
93814;526;15
93893;503;14
93962;486;15
94229;737;13
94238;669;12
94325;671;13
94404;668;11
94410;670;11
94504;616;10
94612;654;13
94790;556;15
94884;565;16
94972;574;15
95149;735;14
95160;663;14
95253;651;14
95330;631;14
95335;632;15
95417;539;13
95493;527;13
95640;485;13
95719;473;15
95810;487;15
95952;614;13
95962;553;10
96042;556;10
96175;612;10
96182;617;10
96300;584;9
96580;776;13
96761;805;14
96854;817;14
96946;777;13
97098;911;17
97108;816;16
97196;622;14
97275;610;14
97282;613;15
97369;522;14
97446;507;15
97592;491;17
97670;483;17
97754;484;16
97888;602;13
97897;533;11
97971;530;10
98065;548;10
98071;551;10
98225;560;10
98416;667;13
98627;736;13
98708;744;14
98787;730;15
98925;849;18
98935;719;16
99024;613;16
99101;580;16
99107;584;16
99181;478;15
99259;478;16
99334;405;16
99411;393;16
99492;398;16
99498;322;15
99592;338;15
99673;268;9
99770;283;9
99874;289;8
99973;305;6
99981;217;6
100073;107;5
100154;88;5
