timestamp(ms);elapse-time(ms);tx-load
30080;603;16
30164;601;15
30247;591;14
30256;594;14
30337;510;13
30412;504;13
30562;486;12
30639;479;13
30716;474;13
30941;681;11
30952;620;10
31056;648;10
31159;676;11
31170;683;11
31281;647;10
31391;679;13
31598;652;14
31706;656;14
31795;643;14
31964;788;14
31974;699;14
32058;673;14
32139;648;13
32144;648;13
32229;528;13
32304;515;12
32448;478;10
32522;467;10
32642;508;13
33023;872;12
33034;810;11
33141;841;13
33235;856;15
33242;859;15
33351;832;16
33434;801;17
33578;549;15
33654;518;16
33740;509;17
33892;644;17
33901;554;16
33985;555;16
34057;550;16
34063;552;16
34146;496;12
34226;490;11
34398;501;10
34527;547;11
34624;571;10
34921;852;12
34935;793;12
35032;807;14
35161;850;16
35168;852;16
35257;735;15
35342;722;15
35484;557;15
35565;539;16
35648;492;16
35792;618;16
35801;548;16
35898;561;16
35977;564;17
35983;566;17
36074;513;12
36152;509;10
36334;536;13
36442;549;13
36532;560;13
36731;744;11
36741;672;11
36848;699;12
36936;701;12
36942;702;12
37033;596;11
37116;588;10
37262;524;12
37510;672;15
37590;658;14
37742;795;12
37751;720;12
37836;724;12
37932;743;12
37939;745;12
38058;555;12
38165;581;14
38342;595;15
38448;617;17
38551;623;15
38701;755;14
38710;657;14
38797;636;13
38878;624;15
38885;626;15
38968;525;13
39049;500;14
39194;488;13
39277;484;15
39356;482;15
39486;595;14
39496;533;11
39579;534;10
39726;606;12
39736;612;12
39840;569;10
39947;596;10
40122;630;9
40222;648;12
40306;585;12
40671;928;15
40680;845;13
40764;822;14
40843;812;15
40851;815;15
40938;720;13
41008;706;13
41169;493;13
41247;487;15
41328;491;15
41527;668;17
41540;608;16
41630;627;17
41721;633;12
41728;636;12
41822;581;11
41942;623;13
42097;566;15
42176;552;14
42256;541;15
42396;664;14
42404;589;12
42524;590;14
42600;580;13
42606;583;13
42692;521;12
42767;517;11
42925;525;13
43005;485;11
43113;519;11
43289;680;10
43299;612;10
43394;633;11
43649;806;13
43656;810;13
43756;757;15
43867;762;16
44021;729;15
44098;709;14
44176;534;14
44328;668;16
44337;585;16
44414;554;16
44494;544;15
44501;548;15
44582;489;14
44659;489;13
44813;481;12
44908;499;13
45008;519;12
45209;704;10
45221;643;10
45329;676;9
45425;685;10
45433;690;10
45723;821;13
45817;815;15
46025;810;14
46097;778;14
46174;754;12
46322;883;15
46330;615;13
46492;680;15
46578;626;14
46584;629;14
46684;592;13
46767;600;15
46942;616;15
47059;573;14
47158;587;15
47324;737;14
47336;659;13
47435;675;13
47526;681;15
47533;685;15
47631;577;14
47708;556;13
47858;530;15
47949;520;16
48039;520;15
48177;639;16
48185;560;15
48268;565;12
48344;564;13
48350;567;13
48427;484;12
48505;473;11
48710;529;13
48802;539;11
48907;568;13
49093;740;13
49107;685;12
49203;703;13
49349;762;14
49355;764;14
49436;639;14
49511;612;13
49659;561;15
49739;541;16
49817;473;14
49971;612;15
49979;548;15
50056;551;15
50136;552;11
50142;556;11
50228;495;10
50306;495;9
50515;541;11
50793;743;11
50890;760;11
51049;902;13
51058;834;12
51144;844;13
51223;827;14
51229;827;14
51312;525;12
51393;511;12
51648;596;16
51730;592;16
51809;592;16
51982;749;11
51991;685;10
52077;689;11
52186;720;13
52195;726;13
52311;587;12
52409;605;10
52678;692;14
52768;697;14
52862;683;15
53020;821;15
53028;723;13
53113;711;14
53196;611;13
53202;614;13
53292;530;14
53372;516;14
53524;501;14
53600;492;15
53681;490;15
53820;615;12
53829;543;11
53928;563;10
54052;604;11
54061;611;11
54176;581;10
54272;595;10
54510;686;10
54623;702;12
54720;677;11
55090;1024;15
55099;930;15
55191;926;15
55272;888;15
55277;888;15
55363;746;13
55451;737;13
55618;525;13
55716;532;15
55821;556;16
56012;731;20
56021;664;19
56133;688;14
56229;692;14
56236;696;14
56339;631;14
56421;606;13
56571;555;15
56653;527;15
56728;505;13
56877;633;14
56886;553;14
56962;547;12
57038;547;10
57047;553;10
57319;672;10
57401;678;12
57609;729;11
57718;761;12
57807;776;14
57995;944;17
58005;691;14
58107;713;14
58188;687;15
58194;690;15
58283;573;15
58355;552;14
58505;507;16
58582;482;16
58661;478;16
58818;621;16
58828;553;14
58920;570;12
58994;563;12
58999;565;12
59078;501;11
59171;517;10
59382;560;11
59477;565;14
59574;586;12
59753;750;13
59762;690;13
59855;698;13
59945;659;13
59951;660;14
60034;561;12
60116;548;13
60288;531;15
60364;514;15
60444;505;16
60599;645;12
60609;581;11
60689;578;11
60770;561;12
60776;564;12
60892;532;11
61007;569;10
61206;604;13
61303;619;13
61391;625;12
61585;805;14
61593;709;13
61674;676;13
61750;640;14
61755;642;14
61849;552;14
61938;552;14
62089;500;15
62167;498;16
62248;504;16
62389;630;13
62398;555;11
62478;546;11
62553;538;10
62558;540;10
62657;496;9
63021;779;13
63215;822;11
63304;833;11
63400;851;12
63568;1007;16
63577;927;15
63661;645;13
63741;626;14
63748;630;14
63943;645;15
64023;631;16
64183;612;16
64264;609;16
64349;613;14
64501;750;14
64509;570;12
64602;585;12
64706;599;13
64715;605;13
64817;559;12
64920;577;11
65101;596;11
65198;605;12
65296;599;13
65508;788;11
65521;711;11
65639;726;12
65736;724;11
65744;730;11
65853;665;10
65960;671;9
66198;684;9
66296;662;8
66931;1201;13
67137;1388;14
67150;1306;14
67265;1311;14
67364;1293;14
67372;1299;14
67472;1183;14
67563;649;13
67747;600;14
67848;591;14
67955;599;14
68130;752;16
68138;673;15
68221;665;8
68781;1135;16
68789;1140;16
68938;1097;14
69028;1079;15
69199;1066;17
69295;1080;17
69397;623;14
69545;750;17
69555;622;16
69640;621;17
69726;617;17
69732;619;17
69834;544;17
69932;542;17
70081;531;13
70164;530;15
70252;532;14
70448;712;12
70459;630;12
70577;650;12
70670;667;12
70678;672;12
70778;620;11
70884;637;13
71088;633;16
71172;603;15
71248;586;14
71403;722;14
71411;640;14
71490;613;14
71567;591;13
71574;595;13
71653;486;13
71728;486;13
71887;481;13
71962;477;13
72048;487;15
72205;628;11
72218;570;10
72328;605;11
72492;692;11
72499;696;11
72613;657;12
72716;674;15
72928;717;15
73008;686;14
73083;601;14
73222;717;13
73231;625;13
73306;597;12
73380;549;12
73388;549;12
73481;478;11
73556;479;11
73697;470;10
74068;767;10
74162;788;11
74334;931;14
74343;868;13
74442;891;15
74541;916;17
74547;915;17
74629;565;12
74704;548;14
74869;529;16
74951;515;15
75029;495;16
75201;649;12
75214;589;12
75302;603;12
75378;599;13
75386;604;13
75466;519;11
75551;528;10
75765;558;13
75856;560;11
75973;601;10
76150;761;9
76160;700;9
76255;709;10
76703;1035;15
76712;1041;15
76827;975;16
76942;975;15
77108;954;15
77185;936;16
77272;573;13
77477;759;17
77487;668;16
77583;647;17
77672;656;17
77681;663;18
77786;608;17
77877;608;13
78035;553;16
78110;534;16
78186;519;15
78336;652;14
78344;564;13
78422;554;12
78496;541;11
78502;544;11
78587;483;12
78664;484;10
78854;515;9
79046;630;7
79439;950;12
79617;1111;18
79628;1047;17
79733;1075;18
79819;1081;18
79824;1081;18
79926;890;18
80007;573;14
80159;538;16
80231;504;17
80306;491;18
80450;619;18
80458;538;17
80540;537;18
80617;535;12
80625;539;12
80711;484;12
80793;492;11
81006;552;11
81101;566;12
81190;581;12
81369;738;13
81379;674;12
81486;699;13
81575;694;14
81581;696;14
81669;572;12
81754;571;13
81918;545;15
82018;539;16
82096;525;14
82237;653;15
82246;580;12
82336;588;11
82412;581;12
82417;583;12
82515;502;11
82621;531;10
82820;579;13
82931;601;13
83044;637;11
83229;808;13
83240;731;13
83343;729;13
83424;700;14
83430;702;14
83523;599;14
83605;567;13
83765;533;15
83844;507;15
83938;520;16
84090;657;15
84099;581;14
84180;579;11
84264;580;12
84273;585;12
84388;548;10
84496;563;10
84695;602;8
84835;661;10
84956;700;10
85358;1080;15
85369;992;14
85463;974;15
85546;964;16
85552;966;16
85636;810;14
85712;762;13
85860;498;12
85948;491;13
86106;565;16
86282;727;20
86291;662;19
86394;687;12
86495;707;13
86502;712;13
86601;661;13
86674;576;12
86823;537;14
86914;525;15
87001;512;14
87173;664;16
87183;586;15
87274;606;12
87353;607;13
87360;610;12
87457;549;11
87533;537;10
87714;537;10
87817;548;10
87923;575;12
88266;903;14
88277;824;12
88376;848;14
88474;864;16
88480;867;16
88568;758;15
88653;737;16
88803;532;15
88904;533;16
88984;515;17
89128;645;16
89137;574;16
89217;569;17
89289;562;16
89295;565;16
89379;482;11
89460;481;11
89687;556;13
89777;566;14
89880;596;11
90057;759;10
90067;692;10
90168;716;11
90244;688;11
90250;684;11
90332;561;10
90412;539;10
90816;755;14
90911;750;11
91000;762;10
91179;926;13
91190;864;13
91316;910;15
91413;696;13
91423;702;13
91530;625;13
91621;627;14
91801;618;15
91938;626;17
92027;620;17
92189;762;14
92199;676;13
92283;671;13
92361;654;13
92368;658;13
92462;529;12
92538;517;12
92695;501;12
92769;491;13
92885;530;13
93095;723;12
93107;651;12
93209;676;12
93300;683;12
93306;686;13
93415;651;12
93508;629;13
93661;561;15
93742;535;16
93824;531;15
93975;665;16
93985;576;14
94078;576;13
94161;577;13
94166;579;13
94270;534;12
94350;532;11
94497;516;13
94588;515;12
94699;543;13
94891;721;11
94905;640;10
95009;664;11
95101;680;12
95108;684;11
95224;644;11
95303;612;10
95566;669;14
95674;672;13
95760;670;13
95925;811;10
95934;717;10
96023;725;10
96099;617;10
96106;621;10
96203;534;10
96541;786;15
96754;826;11
96843;825;12
96979;886;14
97144;1034;19
97153;955;19
97237;705;16
97315;657;16
97321;658;16
97407;570;15
97480;508;15
97631;484;17
97701;469;16
97772;464;17
97923;597;18
97931;528;17
98011;536;11
98092;538;12
98099;542;12
98205;509;11
98320;553;12
98509;583;13
98596;591;13
98692;607;13
98853;751;13
98867;668;13
98956;643;12
99034;620;12
99041;624;12
99125;534;11
99206;522;10
99288;428;10
99365;415;11
99747;718;11
99756;637;10
99844;643;10
99958;598;10
100073;331;9
100164;325;10
100257;310;10
100262;198;10
100353;104;10
100435;88;5
