timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;259.93;60.2;0.26
1418;;0.0;13.7;259.93;60.3;1.36
2604;184
2693;255
2704;176
2847;;10.72;32.1;232.93;60.0;18.28
2954;263
3263;561
3276;480
3380;567
3388;583
3496;411
3653;379
3727;350
3941;547
3950;458
4029;458
4105;522
4111;536
4195;471
4275;475
4505;;34.2;71.2;245.75;60.3;10.12
4507;561
4668;643
4778;678
4998;881
5009;817
5105;833
5199;772
5207;775
5294;629
5373;600
5525;520
5604;503
5704;507
5846;634
5855;565
5929;561
6015;570
6021;572
6109;510
6184;486
6250;;38.85;72.6;245.4;60.5;20.37
6408;555
6517;590
6622;613
6800;773
6813;709
7066;886
7146;880
7154;881
7250;739
7337;718
7481;672
7566;504
7646;505
7786;626
7795;548
7889;557
7954;;33.25;65.9;246.44;60.5;1.69
7980;569
7988;574
8109;547
8206;562
8382;591
8485;600
8581;607
8724;728
8733;630
8815;616
8903;617
8911;619
9001;520
9079;502
9232;503
9309;498
9382;484
9535;618
9544;547
9625;550
9629;;34.1;68.5;247.35;60.7;24.6
9730;574
9750;588
9907;603
10008;631
10178;638
10271;652
10350;625
10491;729
10500;597
10583;581
10652;561
10659;562
10745;479
10819;475
10966;470
11037;458
11133;484
11414;;30.23;64.7;248.73;60.6;12.75
11440;775
11450;709
11584;769
11681;785
11689;788
11800;767
11909;781
12101;655
12172;600
12246;567
12389;690
12398;602
12545;641
12625;617
12633;621
12722;555
12802;561
12947;551
13015;476
13087;466
13114;;34.73;65.4;250.85;60.9;9.33
13277;638
13289;571
13394;596
13488;611
13496;615
13655;643
13747;664
13937;653
14011;623
14090;606
14222;719
14231;582
14307;566
14386;552
14393;554
14482;475
14561;475
14705;479
14779;475
14862;481
14872;;37.15;72.0;239.7;61.1;33.13
15080;683
15094;616
15224;667
15326;693
15333;696
15448;673
15542;687
15954;865
16033;813
16124;803
16281;941
16290;846
16377;839
16459;589
16466;593
16557;;30.8;66.2;240.55;61.1;19.9
16568;539
16698;578
16886;600
16975;603
17069;615
17261;789
17270;708
17350;660
17420;635
17426;632
17513;543
17585;522
17730;463
17804;459
18004;589
18160;729
18170;662
18259;678
18268;;35.08;66.0;242.91;61.4;16.5
18366;707
18378;714
18492;692
18600;599
18772;606
18872;617
18954;600
19100;712
19111;626
19188;594
19311;627
19318;629
19404;537
19485;535
19645;538
19725;541
19818;513
20044;;31.57;72.3;244.32;61.5;0.98
20133;810
20145;746
20279;800
20379;815
20386;816
20502;780
20867;1054
21046;906
21124;849
21204;830
21340;947
21349;850
21426;566
21507;543
21514;546
21598;478
21677;478
21822;477
