timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;0;0.0;0.0;220.69;44.7;0.0
1406;0;0.0;13.0;220.69;44.7;0.24
2835;3;10.18;33.7;222.4;44.8;7.69
4549;17;31.82;71.8;213.69;44.9;14.41
6282;25;32.2;71.7;214.56;45.1;5.11
8027;23;36.38;75.5;218.15;45.2;0.57
9761;23;33.12;72.2;223.35;45.4;34.43
11494;27;29.27;75.0;232.53;45.6;0.62
13191;19;13.88;41.0;236.08;45.7;0.62
