timestamp(ms);elapse-time(ms);tx-load
197502;1048;13
197593;569;10
197673;563;11
197761;643;12
197844;632;11
197934;629;11
198063;655;13
198072;233;10
198181;593;12
198288;620;12
198477;980;14
198581;655;12
198663;608;12
198753;687;14
198839;664;13
198922;640;13
199005;623;14
199014;180;10
199096;521;14
199176;518;14
199333;864;12
199427;509;8
199511;511;10
199602;593;12
199716;625;11
199830;660;13
199941;687;12
199949;240;8
200057;635;12
200159;654;15
200312;984;14
200389;566;11
200468;533;12
200546;601;13
200632;581;13
200715;561;13
200804;570;13
200812;185;11
200894;508;12
200972;509;11
201122;816;8
201257;547;8
201430;632;9
201525;719;9
201613;725;10
201714;748;11
202044;996;14
202052;444;9
202157;908;13
202262;837;12
202436;1319;18
202534;825;11
202671;634;11
202754;708;12
202859;707;13
203013;757;15
203113;766;14
203123;271;10
203226;698;15
203374;708;15
203545;1115;15
203628;620;12
203710;604;12
203798;682;13
203881;660;14
203974;606;13
204055;592;14
204063;188;11
204148;525;13
204231;525;14
204386;845;12
204480;511;8
204596;546;11
204693;635;11
204792;650;10
204902;677;11
205006;697;10
205013;229;8
205098;624;10
205178;588;10
205550;1170;14
205643;749;12
205734;734;11
205821;813;11
205910;817;12
206006;833;14
206122;661;13
206136;231;10
206259;622;14
206364;635;15
206575;1031;13
206676;676;12
206759;650;12
206837;710;12
206920;666;12
207005;649;11
207090;621;12
207099;184;10
207190;517;12
207276;522;12
207585;1015;13
207700;701;12
207815;733;10
207910;817;12
208004;819;13
208108;835;15
208210;856;16
208220;222;10
208313;620;14
208394;584;15
208557;980;12
208639;538;10
208727;525;11
208846;632;12
208936;628;12
209019;631;11
209115;638;12
209123;191;10
209209;573;11
209307;587;11
209540;988;12
209656;643;11
209761;650;12
209862;744;12
209999;796;13
210093;794;14
210189;760;14
210200;207;10
210295;644;14
210385;629;13
210553;1019;12
210647;559;10
210732;548;10
210842;649;12
210950;661;12
211074;695;13
211178;708;14
211187;244;10
211297;657;12
211399;673;13
211577;1027;13
211658;591;10
211744;573;11
211834;653;12
211921;633;13
212015;623;13
212104;611;12
212114;199;9
212260;608;11
212344;606;6
212509;935;9
212628;619;6
212746;647;8
212884;777;10
213254;1000;13
213358;1020;13
213439;1019;13
213448;200;6
213576;956;13
213673;934;9
213869;1367;15
213961;610;8
214050;615;10
214133;690;11
214225;657;12
214433;765;14
214594;830;13
214608;389;8
214732;777;13
214836;792;14
215034;1170;16
215116;691;12
215205;618;12
215295;697;14
215377;650;14
215467;638;15
215545;602;14
215552;180;11
215634;523;13
215716;516;14
215875;844;11
215960;499;8
216057;518;10
216179;632;11
216304;675;10
216408;697;10
216511;717;9
216521;223;7
216669;714;10
216792;742;7
217137;1267;15
217243;842;12
217332;826;12
217426;912;13
217520;857;14
217619;833;14
217720;679;13
217730;216;9
217854;618;14
217950;623;6
218165;1035;13
218258;647;10
218342;626;11
218421;697;12
218617;768;12
218723;779;13
218812;762;14
218821;210;10
218914;663;12
219012;675;12
219199;1042;13
219299;582;10
219418;611;12
219526;710;13
219632;724;13
219734;729;13
219841;742;15
219849;222;10
219943;650;13
220027;616;14
220186;992;13
220283;557;11
220382;547;12
220463;619;12
220544;607;13
220626;605;13
220712;607;13
220719;180;9
220808;531;13
220899;522;6
221113;933;13
221214;593;11
221318;613;12
221419;705;13
221524;721;13
221609;716;14
221712;705;15
221720;201;10
221804;595;15
221885;574;13
222043;935;12
222122;518;10
222214;507;11
222304;589;12
222387;588;12
222471;591;11
222572;608;11
222583;202;9
222713;596;11
222813;604;6
223034;996;13
223182;716;12
223271;706;13
223352;777;13
223442;735;12
223521;714;12
223604;687;12
223612;176;10
223698;521;12
223782;516;12
223940;926;10
224031;514;6
224420;821;10
224538;931;13
224637;945;12
224735;957;13
224831;971;14
224840;210;7
224989;964;16
225083;670;7
225241;1306;15
225326;597;10
225409;585;11
225492;658;12
225582;598;12
225789;712;12
225883;723;13
225891;314;10
225984;664;12
226100;694;13
226314;1079;14
226409;626;11
226510;632;12
226614;728;14
226701;722;14
226788;696;14
226870;653;14
226877;181;9
226973;568;14
227063;561;7
227229;921;12
227333;550;10
227420;556;11
227503;631;12
227584;616;11
227679;622;10
227793;650;11
227804;225;10
227911;583;10
228003;588;10
228404;1181;15
228492;819;13
228587;800;12
228670;873;13
228752;848;13
228834;839;14
228915;613;13
228924;178;10
229009;521;13
229093;513;14
229283;886;11
229401;572;8
229504;594;10
229600;681;11
229708;704;11
229914;828;14
230001;830;13
230009;308;8
230101;706;12
230192;693;13
230384;1109;13
230479;571;10
230570;574;11
230663;659;12
230755;659;12
230865;679;13
230988;704;14
230997;247;10
231106;635;12
231222;657;13
231421;1042;14
231502;644;12
231586;605;12
231665;673;13
231741;641;12
231825;609;13
231908;585;12
231916;180;9
231999;501;12
232129;548;6
232312;897;12
232398;579;10
232505;602;10
232637;727;12
232744;751;13
232852;728;13
232959;736;15
232967;230;10
233066;673;13
233150;653;13
233321;1014;13
233406;559;11
233494;544;11
233580;618;12
233664;603;12
233749;604;12
233833;601;12
233844;185;9
233937;537;12
234038;550;5
234281;966;12
234389;642;10
234585;758;11
234689;850;10
234787;862;10
234873;841;11
234967;818;12
234977;196;10
235074;690;9
235165;589;9
235661;1387;17
235770;903;11
235902;941;13
236009;1037;15
236113;1045;16
236217;1058;16
236320;1066;18
236329;224;10
236411;648;15
236491;595;15
236653;997;12
236754;543;8
236839;525;10
236927;604;11
237015;609;12
237090;605;10
237311;737;11
237322;314;8
237449;701;11
237567;733;12
237783;1135;15
237897;812;12
237991;685;12
238110;796;14
238202;762;14
238292;733;15
238378;697;14
238386;189;10
238476;587;14
238558;571;15
238723;946;12
238815;529;9
238908;536;10
239005;624;12
239124;653;11
239229;676;10
239338;699;12
239347;229;8
239459;649;9
239562;660;11
239923;1206;13
240023;801;12
240116;787;11
240201;860;12
240298;844;12
240391;834;12
240474;643;11
240489;197;9
240591;573;12
240713;601;5
241031;1113;14
241134;749;12
241236;767;12
241320;837;13
241401;816;13
241491;784;14
241585;757;15
241593;197;9
241677;549;13
241812;583;7
241979;956;12
242059;574;10
242151;572;11
242238;651;11
242335;663;12
242451;645;12
242542;646;13
242553;224;10
242657;604;11
242767;623;12
242950;977;12
243036;592;10
243180;643;12
243272;726;12
243372;722;13
243461;699;12
243567;706;13
243576;210;10
243674;644;12
243766;593;12
243941;996;13
244066;611;11
244168;606;12
244282;712;13
244392;723;13
244493;732;14
244576;727;15
244584;200;10
244674;618;15
244755;595;13
244930;995;13
245025;539;11
245107;536;11
245185;606;12
245273;608;12
245359;607;11
245443;594;12
245451;184;9
245550;530;12
245682;580;6
245888;963;11
245992;639;8
246092;655;9
246169;723;10
246303;760;10
246393;720;11
246735;951;14
246745;448;9
246841;858;13
246935;849;14
247110;1227;18
247224;837;12
247339;609;11
247450;711;13
247561;726;14
247679;750;16
247775;754;16
247782;230;11
247870;657;15
247958;625;13
248117;1014;12
248202;530;10
248304;534;10
248390;612;11
248474;610;12
248569;617;11
248654;614;11
248663;195;8
248918;722;7
249052;754;10
249254;1142;15
249356;792;12
249463;814;14
249548;891;15
249628;715;15
249710;665;14
249794;642;14
249802;179;11
249890;541;13
249975;517;14
250153;909;12
250254;549;8
250341;552;10
250487;691;11
250613;729;10
250715;745;11
250816;751;10
250826;220;7
250935;687;10
251047;711;6
251404;1257;14
251496;786;12
251587;778;12
251683;863;12
251779;852;12
251872;831;13
251966;840;14
251975;202;9
252090;601;12
252253;672;7
252483;1083;15
252601;734;12
252700;739;12
252785;816;14
252871;787;15
252953;709;14
253039;671;14
253048;182;10
253144;550;14
253223;530;15
253385;909;12
253470;523;10
253559;526;11
253637;594;12
253725;586;11
253845;627;11
253952;647;13
253963;243;10
254069;605;11
254175;620;11
254396;1016;14
254482;643;11
254567;621;12
254692;737;13
254795;734;12
254881;713;13
254968;685;14
254976;190;10
255060;583;14
255144;583;12
255302;911;12
255403;528;8
255535;572;11
255637;666;12
255756;701;12
255859;721;14
255965;748;13
255973;241;8
256060;664;13
256146;618;13
256306;1009;13
256388;536;11
256472;512;11
256554;585;12
256644;592;12
256734;593;12
256822;601;12
256830;192;10
256923;541;12
257018;552;10
257297;996;11
257400;671;8
257505;688;9
257598;773;10
257977;1060;14
258065;1051;15
258153;970;13
258162;189;7
258262;868;12
258356;857;8
258586;1294;15
258703;644;11
258839;692;12
258959;803;14
259065;808;15
259162;811;15
259254;811;15
259263;206;10
259344;650;14
259427;596;12
259586;1007;12
259669;512;8
259838;588;11
259930;672;12
260024;687;10
260116;694;11
260202;694;10
260211;192;7
260328;665;11
260564;731;8
260761;1179;16
260863;752;12
260962;765;13
261052;847;14
261133;816;15
261218;660;14
261310;651;14
261318;190;10
261404;549;14
261496;539;15
261656;902;12
261740;530;10
261825;520;10
261909;596;12
262008;610;11
262142;651;12
262251;678;12
262260;258;10
262372;638;9
262474;653;10
262674;1023;12
262762;625;8
263061;815;11
263151;896;12
263255;891;13
263345;878;14
263439;855;13
263448;198;7
263543;786;13
263651;596;6
263886;1219;16
264000;660;12
264102;669;12
264201;759;14
264288;751;13
264379;734;14
264462;688;14
264470;188;10
264553;560;14
264647;553;15
264826;946;12
264915;541;10
264996;539;11
265080;615;12
265166;618;11
265289;648;12
265409;675;13
265420;259;10
265528;619;12
265633;642;13
265844;1024;14
265925;654;12
266002;601;12
266085;673;13
266173;650;12
266259;632;13
266345;606;12
266353;185;10
266443;523;12
266527;530;13
266718;880;11
266854;600;10
266993;653;11
267118;770;11
267233;796;12
267339;817;13
267440;822;15
267448;223;10
267536;696;12
267622;637;13
267787;1074;12
267957;624;11
268077;643;12
268165;722;12
268258;727;11
268345;728;10
268433;732;10
268441;189;9
268558;606;10
268675;604;3
269184;1403;16
269318;979;12
269443;1015;14
269525;1089;15
269611;1062;16
269699;1032;16
269785;1007;18
269796;191;10
269892;582;14
269979;541;14
270150;974;12
270246;552;10
270329;549;10
270434;645;12
270551;664;11
270659;685;13
270762;699;14
270772;226;10
270882;644;12
270987;663;13
271148;1004;12
271242;589;11
271326;570;11
271413;647;11
271501;627;12
271593;611;11
271675;608;10
271683;187;9
271776;540;10
272070;749;8
272317;1174;14
272418;830;12
272526;857;13
272624;946;15
272714;944;16
272799;736;15
272882;683;14
272890;181;9
272980;568;14
273071;554;7
273227;918;12
273324;530;10
273409;532;11
273495;610;12
273581;606;11
273678;612;11
273802;657;12
273818;242;10
273928;609;10
274032;628;9
274278;1057;12
274360;689;8
274664;867;11
274771;961;13
274877;953;14
274978;953;15
275074;921;14
275083;212;8
275182;825;14
275280;622;12
275504;1232;15
275611;638;11
275712;643;12
275808;728;13
275906;730;12
275992;719;12
276074;685;13
276082;183;9
276169;565;13
276270;563;6
276533;1036;12
276628;642;10
276728;659;11
276818;741;11
276929;766;12
277050;787;13
277154;743;14
277165;242;10
277282;659;13
277389;666;13
277583;1055;14
277668;623;12
277755;607;12
277844;687;13
277923;647;14
278009;627;13
278090;606;13
278098;180;10
278185;522;13
278275;526;14
278458;880;12
278567;563;9
278693;609;11
278798;706;12
278908;729;12
279034;764;14
279126;762;15
279135;234;8
279213;652;13
279302;616;12
279469;1017;11
279559;531;10
279653;533;11
279748;619;11
279837;629;11
279926;630;9
280017;631;10
280025;193;9
280116;563;8
280601;954;11
280817;1354;16
280916;996;13
281033;1021;15
281134;1114;16
281224;1113;17
281312;715;14
281397;681;15
281405;186;11
281497;588;15
281577;552;14
281767;957;12
281865;558;10
281958;567;11
282049;649;12
282140;648;10
282278;705;13
282397;720;14
282406;272;10
282516;657;13
282620;669;13
282801;1040;12
282885;612;11
282975;584;11
283073;673;11
283163;653;12
283250;636;11
283335;622;10
283344;188;9
283440;560;11
283749;779;8
283997;1202;15
284102;858;11
284210;881;13
284316;979;15
284415;980;16
284503;761;15
284595;720;14
284603;193;10
284688;591;14
284772;568;15
284974;983;12
285064;566;10
285152;563;11
285243;645;11
285336;653;11
285444;677;10
285569;680;11
285578;248;9
285684;626;9
285947;801;7
286171;1202;13
286320;883;11
286462;902;12
286561;989;14
286656;981;15
286757;817;13
286852;793;14
286861;210;10
286957;643;13
287054;599;14
287265;1101;14
287396;643;11
287495;648;12
287600;745;12
287702;751;13
287792;743;13
287877;735;14
287886;189;9
287997;607;14
288087;598;7
288266;1011;12
288355;569;10
288440;569;11
288543;663;12
288631;640;11
288722;641;11
288845;677;12
288861;235;10
288980;632;12
289088;652;12
289313;1052;14
289423;706;12
289524;686;12
289607;758;14
289691;717;14
289778;695;13
289879;687;14
289888;202;10
289975;558;14
290058;539;14
290216;909;12
290304;531;9
290391;517;10
290507;625;12
290614;645;10
290722;670;11
290832;696;11
290843;235;8
290953;654;9
291048;663;10
291267;1056;11
291599;885;12
291703;876;12
291799;964;12
291892;946;13
291996;953;15
292112;977;16
292120;234;10
292228;857;16
292328;630;14
292525;1263;15
292679;690;12
292766;659;12
292851;736;13
292942;720;14
293038;715;12
293139;715;13
293148;211;9
293252;578;13
293360;599;6
293536;1017;12
293646;615;8
293772;639;11
293891;749;11
294017;772;12
294153;799;14
294295;842;14
294304;294;8
294396;755;14
294477;711;13
294645;1114;12
294733;587;10
294827;537;10
294917;618;12
295011;618;12
295106;633;12
295210;651;10
295220;215;9
295368;640;9
295476;654;5
295894;1255;15
295993;893;14
296083;881;13
296170;957;13
296262;901;13
296345;877;14
296426;644;12
296434;178;10
296519;531;12
296606;528;13
296791;907;11
296882;543;7
297090;670;11
297205;777;11
297318;804;12
297432;831;12
297542;845;14
297551;239;8
297664;787;14
297749;665;14
297929;1143;14
298015;589;11
298122;587;12
298207;662;12
298298;640;13
298385;641;14
298472;633;13
298483;191;10
298563;554;13
298645;528;11
298876;952;12
298976;596;10
299087;621;12
299181;704;11
299290;732;13
299390;750;14
299478;733;15
299486;201;10
299575;605;13
299657;579;13
299832;964;12
299918;532;10
300003;530;11
300083;602;12
300162;592;12
300256;604;10
300361;622;11
300372;215;9
300499;586;11
300608;610;6
300895;1068;14
300997;746;12
301084;731;13
301170;805;13
301260;767;13
301342;742;13
301425;721;14
301433;179;9
301537;545;13
301625;546;6
301795;906;10
301888;551;8
301981;561;10
302105;677;9
302249;717;10
302359;739;10
302460;753;10
302472;231;6
302819;937;10
302915;939;11
303126;1337;15
303206;854;12
303298;844;12
303379;916;14
303521;708;13
303621;712;14
303713;667;15
303724;209;11
303818;617;14
303953;660;6
304159;1038;12
304263;649;10
304376;669;11
304470;754;12
304655;843;13
304746;802;14
304850;793;14
304863;213;10
304962;705;13
305052;684;12
305221;1070;13
305315;572;10
305402;559;10
305509;655;12
305654;697;13
305759;711;13
305866;732;14
305876;229;10
305988;678;12
306079;682;13
306282;1067;12
306366;610;10
306452;595;10
306537;668;11
306631;649;12
306723;647;11
306810;632;10
306818;192;8
307141;780;7
307269;823;10
307479;1202;14
307586;868;12
307694;889;13
307776;963;15
307865;730;13
307964;702;13
308059;690;14
308069;208;9
308277;699;7
308376;687;8
308545;1074;13
308632;674;11
308723;670;12
308841;779;13
308955;685;13
309062;691;14
309174;715;14
309184;236;10
309296;669;15
309383;666;14
309567;1027;13
309651;594;11
309732;564;11
309807;630;12
309893;602;12
309983;606;12
310074;602;12
310083;195;9
310183;537;12
310296;569;5
310530;969;12
310637;660;11
310785;717;12
310881;804;13
310976;799;14
311063;774;14
311146;735;15
311155;184;10
311242;611;14
311332;553;13
311499;975;12
311583;526;9
311681;541;10
311772;623;12
311866;631;11
311968;641;11
312099;687;13
312112;251;8
312223;645;11
312341;665;13
312561;1067;13
312644;684;11
312728;636;12
312805;701;12
312893;675;12
312972;639;12
313136;689;12
313147;259;10
313248;610;12
313346;623;10
313531;976;10
313642;676;7
314007;876;12
314113;974;14
314213;972;15
314327;987;14
314455;1022;17
314462;255;8
314552;918;17
314636;635;14
314798;1273;15
314879;559;10
314973;525;11
315063;604;12
315152;606;12
315249;620;13
315341;626;12
315351;204;9
315458;584;11
315579;612;7
315800;1009;12
315910;667;10
316012;677;11
316097;752;11
316178;729;12
316407;833;14
316508;820;14
316517;345;10
316612;708;12
316725;718;12
316898;1104;13
316991;591;10
317095;594;11
317237;726;13
317358;751;14
317463;743;14
317568;754;15
317577;225;10
317675;690;13
317761;674;13
317926;1035;12
318018;564;10
318107;544;11
318194;623;11
318296;626;12
318383;628;11
318531;691;12
318540;249;9
318633;620;10
318917;816;10
319115;1195;14
319217;839;12
319330;804;12
319425;891;14
319509;882;14
319596;687;13
319682;669;14
319693;189;10
319799;589;13
319909;585;6
320126;1020;12
320216;624;10
320310;633;11
320417;732;11
320547;754;12
320668;768;13
320766;768;15
320774;232;10
320891;680;13
320995;690;14
321162;1041;14
321261;602;11
321350;590;12
321441;672;13
321526;641;13
321608;618;13
321684;607;14
321692;171;9
321780;524;13
321871;526;6
322058;902;12
322178;573;10
322285;607;11
322391;704;12
322489;714;12
322619;754;14
322714;760;15
322722;239;10
322809;637;13
322900;625;13
323059;1010;12
323144;531;10
323228;518;11
323317;600;12
323398;594;12
323484;589;11
323571;594;11
323580;187;9
323710;571;10
323836;613;6
324131;1078;12
324231;753;12
324332;766;11
324423;849;11
324515;816;10
324602;773;10
324691;677;10
324699;190;9
324792;566;10
324889;563;2
325495;1370;15
325617;1021;12
325726;1039;14
325829;1135;15
325914;1127;16
326006;1122;18
326093;765;15
326102;194;9
326200;590;14
326303;585;7
326482;993;12
326568;568;10
326655;568;11
326744;648;12
326832;638;11
326964;668;11
327088;703;13
327097;271;10
327208;644;12
327320;671;12
327507;1030;12
327633;678;10
327716;636;11
327798;707;12
327886;684;11
328112;797;13
328207;785;14
328217;336;10
328321;694;12
328420;710;12
328643;1141;15
328755;650;11
328865;664;12
328960;750;14
329058;742;14
329154;740;14
329246;724;15
329253;200;10
329338;590;14
329429;571;13
329602;965;11
329690;542;10
329777;537;11
329864;615;11
329960;627;10
330055;632;10
330160;649;11
330169;215;9
330304;620;10
330597;826;11
330774;1178;15
330858;809;13
330941;789;12
331025;862;13
331106;807;14
331192;601;13
331295;602;14
331304;204;11
331399;546;14
331486;551;14
331657;889;12
331777;591;10
331887;597;11
331995;697;12
332113;719;12
332219;739;14
332315;746;15
332323;218;10
332411;641;13
332507;627;13
332682;1032;13
332772;559;10
332861;553;11
332953;636;12
333042;636;12
333133;631;12
333221;630;12
333232;196;9
333346;580;10
333495;640;7
333703;1027;14
333814;686;12
333926;711;12
334008;782;13
334089;749;14
334182;694;13
334267;674;14
334277;194;10
334382;573;14
334469;549;14
334630;935;10
334720;543;7
334831;569;8
334915;645;10
335088;712;8
335308;844;9
335416;867;9
335426;357;5
335821;1107;12
335919;1094;12
336139;1512;17
336243;941;13
336343;933;14
336426;1007;15
336511;698;13
336607;694;14
336691;689;15
336700;195;12
336794;558;15
336880;543;15
337108;975;12
337218;617;10
337327;641;11
337446;752;11
337553;764;12
337673;798;13
337778;795;14
337786;240;10
337884;673;12
337997;674;12
338191;1089;12
338308;640;10
338399;626;11
338490;709;12
338620;742;12
338742;750;13
338853;764;14
338863;252;10
338987;686;12
339097;703;11
339295;1111;12
339381;647;8
339474;628;9
339556;700;11
339902;923;13
340000;910;14
340099;897;13
340107;212;6
340236;861;13
340370;903;8
340582;1292;14
340686;691;10
340788;696;11
340875;773;12
340961;746;13
341054;689;13
341285;811;14
341296;343;10
341406;725;12
341514;731;12
341697;1119;12
341804;755;10
341927;647;10
342047;759;12
342161;760;12
342270;762;12
342383;781;13
342391;237;9
342588;791;13
342686;764;8
342871;1179;14
343019;756;12
343109;731;12
343188;802;13
343284;701;13
343372;691;14
343485;708;13
343500;221;9
343624;611;14
343721;618;7
343915;1049;14
344020;654;11
344107;634;12
344216;726;13
344309;692;13
344394;679;13
344488;673;13
344498;194;10
344585;571;13
344680;578;12
344857;948;12
344944;554;9
345048;566;11
345166;674;11
345285;706;12
345384;710;13
345493;721;14
345503;223;8
345613;675;13
345702;659;13
345882;1031;12
345970;591;11
346058;571;12
346140;643;12
346229;620;12
346329;632;11
346417;615;10
346426;202;10
346527;563;10
346624;572;9
347155;1278;15
347271;946;12
347377;966;13
347481;1061;15
347576;1054;16
347668;1049;16
347752;1019;16
347761;191;10
347847;583;14
347934;562;15
348098;952;12
348194;531;8
348292;545;10
348375;620;11
348464;622;11
348613;684;11
348789;772;12
348797;339;8
348904;716;12
349027;740;13
349207;1114;13
349300;704;12
349393;610;12
349485;693;12
349572;674;13
349665;646;12
349763;641;13
349773;206;9
349903;608;13
350002;616;6
350227;1025;12
350363;703;11
350488;730;12
350596;829;13
350712;813;13
350804;807;14
350887;788;14
350895;188;10
350986;628;14
351069;588;12
351270;1050;11
351365;567;7
351459;577;8
351557;667;11
351860;880;12
351992;928;12
352103;954;12
352111;261;7
352217;859;12
352354;900;14
352622;1358;15
352723;736;12
352830;732;12
352915;809;13
353007;796;14
353104;755;13
353197;686;13
353207;205;10
353311;593;13
353424;600;6
353665;1047;12
353780;684;10
353888;696;11
354011;810;11
354097;791;11
354182;767;12
354273;725;12
354281;189;8
354539;767;7
354633;752;8
354831;1173;14
354926;749;11
355025;758;12
355151;876;14
355262;728;14
355370;742;14
355475;742;14
355485;229;10
355586;666;15
355681;663;14
355850;1024;13
355942;577;11
356034;564;12
356131;652;12
356226;645;13
356320;646;13
356405;640;12
356414;194;10
356504;569;13
356594;566;12
356845;1001;13
356949;632;11
357050;651;12
357149;741;13
357251;753;13
357337;748;13
357428;704;13
357437;192;10
357536;593;13
357618;573;11
357786;947;10
357874;542;6
357964;542;7
358356;925;13
358467;937;12
358582;969;13
358687;985;15
358696;235;7
358801;932;16
358894;935;17
359057;1277;15
359143;568;11
359240;559;11
359321;631;12
359416;623;12
359509;620;13
359609;634;14
359617;207;12
359710;572;15
359799;565;10
360040;988;12
360148;644;10
360257;653;11
360406;794;11
360502;797;12
360598;805;13
360688;783;14
360705;209;9
360841;699;12
360932;680;7
361114;1080;12
361213;620;10
361333;651;11
361437;746;12
361548;712;11
361688;760;11
361795;772;12
361804;260;10
361919;712;11
362028;700;11
362386;1277;14
362476;794;12
362577;786;12
362672;874;12
362772;860;12
362864;844;12
362958;663;12
362968;201;10
363059;588;12
363167;596;13
363400;1020;12
363553;695;11
363726;776;12
363827;865;13
363930;877;14
364016;855;14
364096;797;14
364105;180;9
364197;650;14
364299;579;6
364475;1084;13
364570;559;8
364672;581;10
364795;696;12
364920;729;12
365034;741;13
365141;759;13
365149;233;8
365262;698;12
365351;687;13
365514;1045;12
365597;571;10
365690;555;11
365782;638;11
365873;617;12
365964;619;11
366051;619;10
366059;191;9
366172;580;9
366478;793;10
366697;1188;16
366803;845;12
366901;856;13
366994;940;15
367079;912;16
367166;698;14
367256;665;15
367263;189;11
367351;554;14
367438;543;15
367618;926;12
367701;541;10
367785;535;11
367872;614;12
367956;610;11
368084;651;12
368194;668;13
368207;258;10
368318;623;12
368424;644;12
368610;999;11
368695;618;10
368785;597;10
368888;690;11
368986;674;10
369081;664;10
369176;658;10
369184;204;8
369540;850;7
369660;881;10
369866;1261;16
369989;914;13
370109;938;15
370215;1036;17
370324;789;16
370417;767;15
370502;739;16
370511;193;11
370600;617;15
370691;590;15
370851;991;12
370937;526;10
371024;527;10
371106;601;12
371195;601;12
371324;638;11
371441;670;13
371451;263;10
371568;637;11
371688;671;12
371923;1077;14
372012;693;12
372100;664;12
372184;739;13
372279;717;13
372365;686;12
372467;679;13
372476;202;10
372577;570;13
372671;576;14
372861;943;12
372990;630;11
373109;647;12
373217;747;13
373325;754;13
373430;765;14
373519;751;15
373527;210;10
373613;647;15
373699;595;13
373871;1015;10
373962;537;8
374055;541;8
374141;619;8
374229;622;10
374325;632;9
374770;983;12
374779;556;8
374956;1000;14
375059;1007;14
375229;1364;18
375327;1007;16
375423;659;12
375507;734;13
375591;643;13
375673;619;13
375789;647;15
375799;213;12
375890;568;15
375976;559;15
376202;979;13
376313;645;11
376421;636;12
376528;736;12
376632;748;13
376724;753;14
376813;747;15
376822;196;10
376910;603;14
377000;586;13
377176;979;12
377272;553;10
377363;555;11
377448;632;12
377536;631;11
377630;635;11
377747;664;12
377759;230;9
377886;620;11
377996;638;6
378246;1076;12
378349;725;10
378453;712;10
378538;786;11
378849;970;14
378959;971;15
379062;968;16
379071;227;10
379172;829;12
379268;820;13
379485;1245;14
379592;639;11
379693;638;12
379800;735;12
379911;745;13
380003;741;13
380090;726;13
380098;193;10
380191;606;12
380281;593;11
380593;1114;12
380692;695;11
380797;711;10
380894;801;10
381007;821;12
381129;853;13
381244;876;15
381255;257;9
381363;677;14
381544;752;8
381727;1140;13
381821;698;11
381924;686;12
382021;773;13
382118;759;12
382217;679;12
382322;690;12
382331;219;10
382429;613;13
382527;607;11
382760;1039;12
382932;720;12
383041;725;12
383146;821;12
383235;812;13
383325;805;14
383416;765;14
383423;193;10
383519;594;14
383615;580;14
383802;1049;12
383914;594;8
384001;591;10
384098;680;12
384273;759;12
384408;798;13
384528;819;13
384540;275;8
384652;744;12
384762;767;15
384932;1135;14
385027;624;11
385120;599;12
385210;678;13
385315;669;13
385400;644;13
385488;641;13
385498;188;11
385579;557;12
385668;554;10
385869;942;10
386002;605;7
386349;866;12
386444;952;13
386542;969;14
386632;969;13
386726;976;14
386734;198;8
386825;832;13
386919;575;12
387115;1252;15
387212;586;10
387314;594;11
387434;705;12
387563;743;12
387675;762;13
387773;759;14
387782;226;10
387901;696;13
387991;684;13
388168;1059;13
388259;591;11
388353;586;12
388446;670;12
388534;639;13
388622;636;12
388719;635;12
388727;198;10
388814;560;12
388902;555;11
389137;975;12
389271;655;11
389414;700;11
389519;797;12
389605;798;13
389707;810;14
389801;791;15
389809;210;10
389906;643;15
389999;591;13
390176;1045;11
390269;567;7
390362;567;8
390453;649;10
390543;642;11
390926;933;12
391044;958;12
391053;517;9
391160;897;12
391271;915;13
391479;1309;17
391564;646;13
391716;679;12
391815;768;13
391914;761;14
392007;743;14
392110;725;14
392117;208;11
392224;665;11
392324;614;12
392551;1077;13
392670;668;11
392788;685;12
392892;778;12
393008;788;12
393097;778;13
393192;768;14
393200;197;10
393295;631;14
393389;609;12
393619;1076;13
393717;625;10
393814;627;11
393905;710;12
394012;722;11
394143;760;13
394261;749;14
394271;266;10
394380;670;13
394489;681;13
394670;1056;13
394756;620;11
394857;604;12
394943;678;12
395032;658;13
395129;647;12
395216;631;12
395225;199;10
395324;573;13
395416;565;11
395649;984;10
395778;654;8
395888;677;8
395993;774;9
396099;780;10
396264;854;12
396595;1047;13
396606;515;9
396716;943;15
396820;939;14
396990;1351;19
397077;824;15
397170;584;10
397277;678;12
397404;694;13
397531;718;15
397643;737;16
397652;257;12
397764;692;12
397868;703;13
398048;1063;13
398136;620;11
398236;598;12
398328;681;12
398417;661;13
398508;645;12
398604;651;12
398614;203;10
398706;576;13
398804;573;12
399043;1000;13
399164;662;11
399273;674;12
399370;763;13
399471;770;12
399560;762;12
399644;723;12
399652;186;10
399744;587;12
399829;562;10
399997;960;10
400091;536;6
400418;779;10
400533;886;12
400658;919;12
400772;949;13
400876;964;16
400888;239;8
401009;922;17
401114;702;14
401287;1295;16
401372;606;11
401456;588;12
401541;661;12
401639;638;13
401732;624;14
401823;630;13
401830;198;10
401915;548;13
401999;547;11
402203;922;10
402330;603;8
402449;631;10
402548;723;9
402653;743;10
402761;767;11
403050;957;13
403059;412;9
403164;840;12
403277;837;12
403467;1270;18
403572;816;12
403678;634;11
403782;729;12
403899;741;13
404008;737;14
404126;750;14
404134;241;9
404239;673;15
404381;708;8
404557;1095;14
404645;644;11
404736;618;12
404820;691;12
404906;675;13
405005;630;12
405105;637;12
405114;214;10
405216;576;12
405310;579;11
405526;974;10
405649;650;7
405792;693;9
406084;975;13
406204;993;14
406316;1011;13
406409;1009;14
406418;220;8
406526;881;13
406627;840;13
406806;1291;14
406955;643;10
