timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;26.8;165.7;68.3;0.3
1404;;0.0;10.3;165.7;68.4;0.24
2447;255
2572;368
2587;17
2790;446
2802;;17.12;39.4;176.86;68.6;10.63
3088;504
3227;540
3352;655
3363;141
3461;500
3649;865
3746;398
3979;618
4076;617
4179;628
4272;715
4283;211
4381;637
4447;;38.92;68.4;202.4;69.0;10.36
4488;600
4740;1096
4850;675
4976;707
5171;892
5263;887
5349;872
5434;797
5443;185
5541;700
5633;659
5786;1052
5865;519
5952;521
6040;;33.08;62.1;212.14;69.2;1.27
6048;609
6266;731
6380;753
6486;780
6497;236
6605;744
6691;743
6855;1075
6935;562
7025;544
7121;629
7199;601
7286;599
7365;595
7374;177
7471;540
7556;535
7649;;38.12;65.9;222.22;69.3;13.98
7791;940
7899;617
8007;646
8102;732
8250;783
8334;781
8432;802
8449;204
8602;709
8699;698
8852;1062
8932;601
9020;591
9134;691
9228;630
9298;;38.08;70.9;211.37;68.7;30.19
9336;641
9461;688
9479;254
9587;659
9681;665
9865;1017
9947;620
10028;570
10154;682
10285;702
10374;695
10628;858
10638;357
10723;780
10819;796
10903;;36.17;69.5;210.81;68.7;13.95
11059;1200
11225;859
11322;700
11429;794
11531;811
11615;799
11704;799
11713;186
11879;659
11976;660
12154;1099
12246;636
12339;638
12416;707
12509;634
12533;;33.9;60.4;219.84;68.9;22.95
12654;684
12756;691
12767;265
12863;621
12953;618
13200;1050
13283;633
13360;611
13435;670
13517;659
13757;808
13851;765
13863;349
13960;682
14046;689
14187;;31.38;56.1;227.61;69.1;1.19
14248;1053
14363;614
14488;639
14596;738
14693;737
14789;748
14870;730
14878;190
14957;597
15037;552
15196;959
15279;498
15362;497
15439;564
15513;560
15638;606
15730;618
15739;231
15840;;39.38;70.2;219.74;69.2;24.67
15846;572
15965;607
16179;988
16284;651
16383;658
16467;731
16555;713
16640;682
16728;664
16738;188
16829;551
16913;538
17073;901
17159;524
17282;558
17654;;33.2;55.0;223.03;69.3;11.06
17697;964
17816;990
17916;1007
18023;1030
18036;227
18141;986
18234;955
18396;1327
18481;573
18563;547
18647;616
18726;589
18813;585
18897;580
18905;184
18984;508
19095;538
19241;;34.8;55.6;221.46;69.2;24.21
19289;896
19410;602
19503;610
19600;698
19695;715
19790;701
19867;683
19876;188
20109;707
20203;707
20370;1087
20460;674
20549;686
20633;761
20716;613
20806;607
20822;;36.88;61.8;226.62;69.3;8.75
20920;638
20932;221
21045;589
21161;616
21389;1023
21475;675
21555;639
21634;707
21719;680
21803;648
21884;622
21892;177
21978;510
22060;509
22214;828
22294;496
22524;;33.02;57.2;236.98;69.4;1.61
22558;679
22681;792
22784;811
22883;829
23029;891
23038;260
23134;845
23210;661
23360;1151
23440;562
23573;549
23648;614
23732;601
23820;614
23897;607
23908;178
23988;549
24083;516
24152;;40.15;64.5;223.79;69.4;28.49
24314;959
24413;594
24519;626
24611;709
24707;722
24792;714
25028;847
25036;336
25124;716
25209;699
25372;1063
25464;677
25545;523
25626;593
25709;589
25750;;33.58;56.3;225.02;69.4;15.45
25832;626
25942;655
25952;248
26054;596
26163;622
26339;973
26423;603
26502;565
26577;629
26659;612
26756;596
26837;587
26846;191
26970;551
27063;564
27231;896
27314;562
27350;;37.0;60.6;226.94;69.4;44.54
27426;592
27541;699
27642;673
27739;681
27838;692
27850;212
27941;631
28021;602
28201;975
28285;550
28376;544
28452;608
28754;817
28839;822
28929;813
28940;191
28943;;33.35;56.7;229.09;69.3;1.52
29065;786
29164;793
29347;1150
29447;611
29546;621
29627;692
29708;648
29797;639
29876;630
29884;180
29964;522
30042;500
30201;861
