timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;218.38;45.5;0.0
1417;;0.0;14.1;218.38;45.6;0.16
2636;176
2723;249
2734;180
2835;;7.97;29.9;220.33;45.5;10.36
2976;256
3270;538
3288;461
3402;553
3417;577
3522;448
3688;406
3768;372
3994;565
4005;485
4087;486
4186;570
4199;590
4310;544
4396;555
4563;;37.83;78.1;228.62;45.8;7.53
4581;581
4704;623
4865;685
5056;844
5078;774
5185;794
5295;812
5302;813
5393;695
5519;659
5694;629
5781;605
5865;575
6023;713
6037;652
6126;611
6212;604
6221;609
6299;;36.5;71.8;221.42;45.9;0.66
6329;551
6448;586
6652;620
6747;627
6847;640
7025;794
7038;721
7127;684
7231;673
7240;675
7345;602
7432;595
7596;563
7687;564
7780;555
7938;688
7949;614
8032;;34.25;72.1;220.91;46.2;16.37
8051;625
8179;664
8194;674
8305;623
8406;632
8606;663
8699;658
8796;621
8955;752
8964;665
9048;649
9132;624
9141;627
9237;543
9322;531
9490;530
9577;534
9663;537
9786;;31.25;70.5;221.63;46.3;6.18
9895;749
9909;677
10021;703
10123;716
10133;723
10240;666
10358;699
10638;735
10723;713
10812;693
10961;821
10978;740
11064;713
11154;601
11161;602
11243;526
11327;520
11404;436
11482;423
11572;;34.42;71.4;224.73;46.4;17.93
11582;431
11595;356
11708;386
11814;338
11907;333
11992;290
12091;281
12103;199
12221;138
12381;179
13296;;13.53;42.1;225.38;46.4;0.5
