timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;0;0.0;0.0;218.38;45.5;0.0
1417;0;0.0;14.1;218.38;45.6;0.16
2835;3;7.97;29.9;220.33;45.5;10.36
4563;17;37.83;78.1;228.62;45.8;7.53
6299;23;36.5;71.8;221.42;45.9;0.66
8032;25;34.25;72.1;220.91;46.2;16.37
9786;23;31.25;70.5;221.63;46.3;6.18
11572;23;34.42;71.4;224.73;46.4;17.93
13296;19;13.53;42.1;225.38;46.4;0.5
