timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;233.31;47.3;0.0
1414;;0.0;13.7;233.31;47.4;1.02
2617;172
2715;255
2727;195
2850;;11.12;34.8;204.03;47.1;14.76
2934;221
3257;533
3272;454
3384;547
3400;573
3506;427
3690;422
3780;403
4000;590
4013;509
4098;500
4181;569
4190;585
4274;499
4377;518
4548;540
4578;;32.27;72.2;218.82;47.6;9.31
4683;588
4852;674
5034;836
5053;784
5154;800
5250;788
5263;795
5359;711
5453;608
5616;572
5715;566
5810;563
5967;696
5981;627
6064;615
6150;618
6160;622
6255;544
6342;538
6357;;35.52;74.4;225.26;47.8;18.32
6575;600
6666;608
6780;634
6962;796
6974;726
7077;742
7210;745
7218;746
7321;659
7404;629
7575;605
7660;589
7753;548
7898;668
7911;595
7994;591
8076;;32.73;74.0;223.94;47.7;0.9
8089;600
8101;607
8249;595
8351;604
8543;637
8636;646
8752;669
8905;792
8916;681
9000;658
9083;640
9093;644
9178;547
9266;519
9433;521
9521;526
9603;525
9765;666
9779;605
9831;;33.7;75.2;226.69;47.9;13.34
9887;628
10025;682
10036;685
10143;628
10251;652
10447;674
10550;672
10645;632
10804;761
10815;675
10905;660
10994;644
11006;649
11090;545
11181;541
11366;557
11445;544
11536;545
11552;;34.55;72.8;227.13;47.9;10.46
11761;750
11780;693
11883;708
11985;705
11995;710
12097;656
12291;764
12493;724
12581;704
12667;689
12835;833
12848;757
12962;675
13042;674
13052;679
13139;563
13224;561
13338;;34.77;70.9;222.76;47.9;1.0
13405;562
13525;570
13631;593
13831;774
13846;711
13957;739
14052;746
14059;746
14142;634
14227;600
14384;544
14467;515
14557;510
14727;660
14740;604
14825;605
14910;606
14922;614
15007;545
15078;;35.35;70.1;222.45;48.2;2.12
15102;550
15335;601
15443;623
15541;636
15727;799
15738;736
15825;733
15905;678
15914;681
16003;566
16086;553
16250;516
16336;516
16423;523
16569;650
16581;583
16682;600
16771;604
16780;608
16810;;30.88;70.8;224.12;48.5;70.97
16920;588
17042;625
17236;660
17324;651
17419;655
17590;802
17603;707
17699;666
17786;651
17799;656
17890;573
17971;556
18153;555
18239;546
18319;539
18550;;34.7;72.5;224.75;48.6;11.52
18569;765
18583;698
18710;744
18819;754
18828;757
18939;706
19052;738
19247;669
19338;634
19427;613
19587;748
19599;669
19692;649
19781;635
19790;639
19876;545
19965;544
20125;531
20221;539
20304;528
20321;;34.85;76.3;229.47;48.9;0.44
20533;737
20553;682
20650;691
20756;711
20772;721
20885;671
20993;696
21162;618
21290;645
21403;653
21571;790
21584;707
21686;701
21768;690
21777;694
21864;579
21955;564
22045;;35.7;75.4;227.47;49.1;6.9
22202;624
22312;635
22412;648
22797;1014
22821;960
22917;967
22997;938
23007;941
23099;793
23182;773
23345;535
23442;531
23542;549
23706;694
23716;623
23805;629
23887;627
23897;631
23938;;30.38;70.3;227.6;49.0;16.0
24002;565
24162;625
24348;636
24449;652
24556;675
24724;819
24736;742
24827;673
24915;658
24924;660
25019;575
25108;560
25332;602
25414;593
25495;585
25645;713
25660;646
25699;;33.17;69.5;227.61;49.2;0.85
25803;699
25909;723
25919;728
26023;615
26126;636
26328;676
26424;649
26509;605
26660;735
26672;653
26769;650
26854;625
26863;628
26958;538
27042;539
27211;544
27292;530
27372;523
27441;;32.0;69.4;230.97;49.2;1.17
27591;721
27604;650
27722;685
27822;699
27831;703
28054;766
28141;773
28306;707
28389;674
28477;661
28638;798
28651;607
28751;614
28837;614
28845;617
28937;552
29024;553
29099;;33.88;68.9;232.42;49.2;1.67
29259;612
29365;622
29473;640
29735;883
29748;816
29843;824
29928;811
29937;815
30023;665
30107;641
30272;529
30367;529
30451;528
30604;660
30616;598
30766;665
30820;;28.4;70.2;226.53;49.4;1.71
30869;687
30882;695
30999;638
31110;663
31299;686
31391;632
31487;622
31647;758
31659;668
31757;658
31849;648
31855;648
31951;565
32043;560
32211;558
32294;542
32385;544
32551;686
32552;;36.95;77.8;227.31;49.6;1.21
32574;627
32705;667
32815;694
32824;699
32935;646
33051;673
33249;688
33334;633
33418;606
33572;741
33583;652
33687;640
33775;626
33784;630
33870;540
33954;542
34109;530
34194;520
34284;516
34302;;36.5;74.4;229.2;49.8;28.59
34525;735
34539;675
34639;690
34753;724
34765;731
34879;694
34984;706
35153;620
35323;689
35419;671
35579;806
35590;721
35687;708
35796;731
35804;733
35901;581
35984;570
36023;;38.05;73.3;230.87;49.9;25.18
36211;627
36316;641
36425;632
36611;800
36624;728
36734;756
36817;733
36825;730
36918;610
36998;582
37179;560
37260;531
37337;525
37496;666
37512;599
37673;681
37758;;34.48;71.3;231.69;50.0;6.64
37772;688
37787;696
37936;681
38050;718
38239;735
38331;669
38430;666
38596;800
38608;690
38698;656
38781;636
38792;641
38876;549
38965;540
39118;516
39203;509
39290;513
39439;641
39452;580
39467;;36.7;74.6;234.29;50.3;28.72
39592;633
39712;673
39725;682
39833;638
39941;657
40143;697
40340;757
40432;729
40577;845
40593;766
40689;752
40777;741
40786;745
40874;538
41005;580
41172;587
41181;;29.77;66.6;229.27;50.3;1.25
41297;616
41397;625
41585;793
41596;727
41707;708
41807;723
41817;729
41923;647
42008;616
42165;573
42255;560
42341;542
42493;670
42506;591
42599;597
42695;611
42704;617
42801;554
42890;553
42926;;35.38;75.7;228.71;50.4;0.9
43112;614
43205;616
43305;624
43492;784
43505;715
43606;725
43695;703
43704;701
43793;595
43873;577
44045;547
44113;513
44190;505
44325;617
44332;545
44411;545
44484;515
44491;520
44569;462
44647;;38.05;73.5;230.25;50.7;33.27
44648;465
44857;528
44954;548
45046;568
45212;718
45221;656
45322;679
45390;634
45397;637
45483;538
45557;517
45710;494
45790;473
45867;483
46009;608
46019;542
46102;550
46190;565
46196;568
46280;494
46353;;35.33;67.6;233.14;50.9;1.21
46366;505
46680;666
46771;676
46860;676
47017;818
47026;752
47103;742
47181;606
47187;609
47268;503
47341;489
47487;465
47562;465
47634;457
47774;584
47783;523
47864;528
47941;531
47948;535
48010;;37.5;67.1;235.98;51.1;36.74
48052;496
48162;534
48334;556
48423;564
48514;578
48689;737
48697;655
48783;629
48857;611
48862;612
48940;523
49160;652
49315;623
49399;622
49474;623
49607;742
49615;681
49677;;37.15;66.8;237.65;51.1;21.46
49718;563
49831;594
49837;597
49943;551
50033;564
50194;584
50279;572
50366;542
50512;669
50521;582
50602;578
50674;559
50682;564
50768;495
50847;486
51002;487
51075;480
51163;496
51414;;36.5;68.1;245.33;51.3;1.78
51445;758
51456;694
51562;722
51650;731
51657;736
51759;689
51859;702
52051;601
52138;583
52212;569
52346;686
52354;602
52442;589
52522;576
52528;579
52609;478
52686;480
52827;477
52903;466
52976;459
53110;;38.65;72.0;254.0;51.4;14.48
53121;590
53135;531
53242;564
53331;578
53340;584
53440;542
53537;566
53714;587
53798;562
53871;546
54045;702
54054;622
54138;607
54209;594
54215;597
54295;503
54364;498
54503;455
54579;447
54649;443
54804;586
54816;527
54824;;40.45;68.6;263.22;51.6;32.63
54923;564
55013;584
55020;588
55119;546
55209;566
55385;577
55477;565
55548;542
55680;656
55691;578
55773;570
55848;554
55854;556
55940;470
56015;473
56193;510
56273;505
56349;507
56489;631
56500;565
56514;;40.52;70.5;272.01;51.9;35.67
56601;593
56707;620
56718;628
56823;557
56919;575
57103;610
57191;602
57264;564
57400;676
57409;595
57484;573
57673;661
57680;665
57820;634
57894;636
58057;654
58133;654
58222;555
58228;;34.77;69.9;242.48;51.6;30.71
58417;734
58429;614
58531;642
58625;649
58631;652
58745;617
58847;632
58998;576
59075;552
59155;537
59288;654
59297;559
59382;541
59455;535
59462;537
59543;474
59616;467
59774;482
59877;;33.1;69.8;243.57;51.8;0.58
59950;574
60058;608
60238;773
60250;713
60351;740
60438;753
60445;757
60533;595
60612;562
60763;520
60844;499
60915;483
61051;602
61061;534
61141;534
61214;532
61221;536
61296;458
61368;456
61509;454
61528;;38.9;68.5;244.23;52.0;18.48
61606;471
61750;542
61928;704
61939;648
62031;668
62114;680
62121;684
62348;751
62431;690
62577;644
62653;627
62734;626
62871;747
62881;540
62957;531
63036;531
63041;533
63123;476
63203;475
63329;;35.0;64.7;245.57;52.0;1.04
63484;609
63572;621
63663;633
63851;806
63861;743
63956;758
64030;666
64037;669
64116;551
64187;531
64328;473
64409;460
64483;458
64614;573
64622;511
64707;525
64786;531
64792;532
64873;469
64950;473
65009;;39.6;69.0;248.58;52.2;1.19
65142;525
65233;534
65323;542
65495;700
65505;638
65604;660
65686;656
65705;672
65791;564
65864;544
66006;507
66084;487
66166;486
66303;594
66312;526
66391;533
66474;542
66480;545
66568;491
66649;489
66721;;40.83;73.2;249.18;52.5;3.71
66842;535
66936;551
67024;555
67218;735
67228;666
67320;677
67399;665
67405;667
67485;558
67561;544
67713;492
67790;476
67869;476
68005;597
68016;537
68097;542
68171;539
68177;542
68269;485
68348;484
68416;;36.48;67.0;251.77;52.7;8.88
68563;553
68655;563
68757;590
69042;861
69051;788
69133;791
69210;773
69216;773
69297;648
69370;620
69524;478
69598;472
69675;471
69838;618
69849;557
69923;558
69998;554
70003;556
70083;;35.6;69.9;255.15;52.7;11.94
70093;501
70201;532
70377;535
70466;548
70551;559
70805;798
70815;729
70895;701
70974;692
70980;695
71063;603
71135;590
71282;473
71350;461
71429;460
71566;583
71574;516
71649;520
71726;520
71734;524
71805;;38.98;68.2;263.98;52.9;36.12
71837;493
71951;528
72140;571
72230;587
72317;597
72477;740
72485;656
72579;634
72653;604
72664;611
72754;530
72832;522
72985;505
73215;642
73293;646
73447;781
73459;711
73476;;32.48;63.1;272.11;53.2;19.03
73586;759
73685;778
73692;783
73805;596
73900;614
74084;633
74168;590
74247;572
74384;687
74393;595
74537;642
74612;623
74619;622
74703;541
74788;545
74926;538
74997;466
75078;470
75172;;36.83;71.7;280.46;53.5;1.97
75248;626
75275;579
75383;600
75478;622
75484;625
75579;587
75689;618
75865;611
75938;562
76016;545
76158;670
76167;592
76247;563
76324;539
76329;541
76412;479
76484;478
76644;482
76718;477
76802;484
76877;;36.7;71.3;289.02;53.8;1.91
76994;662
77006;599
77115;637
77202;649
77209;653
77298;585
77427;632
77601;603
77675;567
77758;563
77897;683
77906;614
77999;579
78080;559
78086;563
78163;493
78242;492
78390;489
78471;477
78546;472
78618;;37.73;70.1;297.47;54.0;57.08
78735;645
78746;589
78843;607
78946;636
78953;638
79044;579
79137;597
79304;564
79403;566
79482;543
79619;662
79628;589
79709;578
79798;573
79804;576
79894;497
79967;491
80228;605
80314;;33.1;61.6;306.63;54.2;21.3
80322;618
80448;655
80613;806
80622;733
80726;764
80834;679
80841;683
80942;631
81029;589
81173;557
81246;524
