time(timestamp);cpu-usage-pid(%);cpu-usage-total(%);memory-usage-pid(Bytes);memory-usage-total(%);disk-io-utilization(B/s)
1593952242609;0.0;0.0;178974720;42.6;110559.48
1593952244023;0.0;15.3;178974720;42.7;575473.79
1593952245453;7.15;28.2;171212800;42.6;16368.71
1593952247151;14.0;39.1;179351552;42.7;0.0
