timestamp(ms);elapse-time(ms);cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;;0.0;0.0;236.08;45.4;0.08
1418;;0.0;16.3;236.08;45.4;0.22
2623;170
2764;295
2783;231
2851;;12.62;33.5;219.84;45.3;23.92
3035;273
3236;455
3343;455
3448;543
3469;437
3579;442
3762;424
3851;410
4008;548
4090;518
4180;512
4267;592
4287;529
4380;533
4503;571
4585;;28.82;73.3;220.04;45.2;7.86
4690;605
4787;609
4881;619
4967;691
5075;699
5180;720
5282;705
5298;619
5381;601
5466;590
5627;564
5709;539
5789;514
5889;597
5967;591
6057;596
6140;592
6158;536
6247;542
6323;;31.75;75.5;221.33;45.3;14.09
6350;564
6649;688
6747;695
6845;708
6941;790
7040;800
7128;784
7210;675
7226;584
7320;577
7413;572
7577;542
7661;537
7749;542
7833;616
7924;608
8007;598
8066;;35.95;70.2;210.32;45.3;16.53
8118;626
8161;588
8277;622
8396;654
8587;668
8700;697
8792;682
8875;745
8966;694
9091;702
9179;692
9192;610
9276;582
9374;589
9540;579
9624;537
9713;538
9790;;37.52;78.8;210.6;45.4;0.48
9801;615
9901;630
10037;670
10227;771
10245;712
10379;759
10473;766
10656;762
10739;714
10822;601
10907;672
10986;616
11076;605
11171;602
11179;528
11268;534
11369;552
11451;473
11541;472
11595;;35.77;70.2;215.88;45.7;23.5
11656;491
11693;431
11789;426
11902;365
11992;348
12086;300
12174;280
12185;197
12276;105
12368;95
13279;;14.35;41.8;218.38;45.7;0.29
