timestamp(ms);tx-load;cpu-usage-pid(%);cpu-usage-total(%);memory-used-pid(MB);memory-usage-total(%);disk-io-total(MB/s)
0;0;0.0;0.0;236.08;45.4;0.08
1418;0;0.0;16.3;236.08;45.4;0.22
2851;3;12.62;33.5;219.84;45.3;23.92
4585;17;28.82;73.3;220.04;45.2;7.86
6323;25;31.75;75.5;221.33;45.3;14.09
8066;23;35.95;70.2;210.32;45.3;16.53
9790;23;37.52;78.8;210.6;45.4;0.48
11595;27;35.77;70.2;215.88;45.7;23.5
13279;18;14.35;41.8;218.38;45.7;0.29
